eq_recipeID|wow_spellID|enabled|could_enable|name|Comment|eq_tradeskillID_orig|eq_tradeskillID|eq_skill_needed|eq_trivial|no_fail|replace_container|min_expansion|produced_eqid_0|produced_name_0|produced_count_0|produced_eqid_1|produced_name_1|produced_count_1|produced_eqid_2|produced_name_2|produced_count_2|produced_eqid_3|produced_name_3|produced_count_3|component_eqid_0|component_name_0|component_count_0|component_eqid_1|component_name_1|component_count_1|component_eqid_2|component_name_2|component_count_2|component_eqid_3|component_name_3|component_count_3|component_eqid_4|component_name_4|component_count_4|component_eqid_5|component_name_5|component_count_5|component_eqid_6|component_name_6|component_count_6|component_eqid_7|component_name_7|component_count_7|component_eqid_8|component_name_8|component_count_8|component_eqid_9|component_name_9|component_count_9|container_eqid_0|container_name_0|container_eqid_1|container_name_1|required_eqid_0|required_name_0|required_eqid_1|required_name_1
8497|-1|0||Art Keeper Initiate Sandals||69|69|0|0|1|0|-1|20325|Art Keeper Initiate Sandals|1||||||||||16486|Silk Thread|2|20269|Ruined Forest Drakeling Scales|2|9914|INVALID_ID|1|19561|Tattered Boot Pattern|1|20291|Giant Wasp Worker Pollen|1|||||||||||||||||||||||
8498|-1|0||Art Keeper Initiate Sleeves||69|69|0|0|1|0|-1|20324|Art Keeper Initiate Sleeves|1||||||||||16486|Silk Thread|2|9914|INVALID_ID|1|19557|Tattered Sleeve Pattern|1|20270|Forest Drakeling Scales|1|20292|Giant Wasp Warrior Pollen|1|||||||||||||||||||||||
8499|-1|0||Art Keeper Initiate Trousers||69|69|0|0|1|0|-1|20326|Art Keeper Initiate Trousers|1||||||||||9914|INVALID_ID|2|16486|Silk Thread|2|20270|Forest Drakeling Scales|2|19560|Tattered Pant Pattern|1|20292|Giant Wasp Warrior Pollen|1|||||||||||||||||||||||
8500|-1|0||Art Keeper Initiate Wristband||69|69|0|0|1|0|-1|20323|Art Keeper Initiate Wristband|1||||||||||9914|INVALID_ID|1|16486|Silk Thread|1|19558|Tattered Wristband Pattern|1|20290|Giant Wasp Drone Pollen|1||||||||||||||||||||||||||
8501|-1|0||Artisans Seal||69|69|0|16|0|0|3|23609|Artisan's Seal|1||||||||||16908|High Quality Firing Sheet|1|23608|Unfired Artisan's Seal|1||||||||||||||||||||||||||||||||
8502|90204|1||Ashen Bone Mail Boots||69|69|0|0|1|0|-1|19605|Ashen Bone Mail Boots|1||||||||||16167|Ruined Ash Drakeling Scales|2|16486|Silk Thread|2|16183|Halfling Foot Bones|2|19561|Tattered Boot Pattern|1||||||||||||||||||||||||||
8503|90205|1||Ashen Bone Mail Bracer||69|69|0|0|1|0|-1|19602|Ashen Bone Mail Bracer|1||||||||||16167|Ruined Ash Drakeling Scales|1|16189|Halfling Ulna|1|16486|Silk Thread|1|19558|Tattered Wristband Pattern|1||||||||||||||||||||||||||
8504|90206|1||Ashen Bone Mail Coif||69|69|0|0|1|0|-1|19599|Ashen Bone Mail Coif|1||||||||||16486|Silk Thread|2|16167|Ruined Ash Drakeling Scales|1|16169|Halfling Skull|1|19555|Tattered Cap Pattern|1||||||||||||||||||||||||||
8505|90207|1||Ashen Bone Mail Gloves||69|69|0|0|1|0|-1|19603|Ashen Bone Mail Gloves|1||||||||||16182|Halfling Finger Bones|2|16486|Silk Thread|2|16167|Ruined Ash Drakeling Scales|1|19559|Tattered Glove Pattern|1||||||||||||||||||||||||||
8506|90208|1||Ashen Bone Mail Leggings||69|69|0|0|1|0|-1|19604|Ashen Bone Mail Leggings|1||||||||||16486|Silk Thread|3|16190|Halfling Tibia|2|16193|Halfling Pelvis Bone|1|19560|Tattered Pant Pattern|1|19575|Ash Drakeling Scales|1|||||||||||||||||||||||
8507|90209|1||Ashen Bone Mail Sleeves||69|69|0|0|1|0|-1|19601|Ashen Bone Mail Sleeves|1||||||||||16486|Silk Thread|2|16196|Halfling Humerus|2|19557|Tattered Sleeve Pattern|1|19575|Ash Drakeling Scales|1||||||||||||||||||||||||||
8508|90210|1||Ashen Bone Mail Tunic||69|69|0|0|1|0|-1|19600|Ashen Bone Mail Tunic|1||||||||||16486|Silk Thread|4|19550|Halfling Sternum|1|19553|Halfling Ribcage|1|19556|Tattered Tunic Pattern|1|19576|Pristine Ash Drakeling Scales|1|||||||||||||||||||||||
8509|-1|0||Axebringers Armguards Material||69|69|0|0|1|0|-1|27678|Axebringers Armguards Material|1||||||||||19697|INVALID_ID|2|27657|Giant Scarab Claw|2|13002|Torch|1|||||||||||||||||||||||||||||
8510|-1|0||Axebringers Boots Material||69|69|0|0|1|0|-1|27679|Axebringers Boots Material|1||||||||||19697|INVALID_ID|3|13006|Water Flask|1|27658|Skunk Eye|1|||||||||||||||||||||||||||||
8511|-1|0||Axebringers Bracer Material||69|69|0|0|1|0|-1|27677|Axebringers Bracer Material|1||||||||||13031|White Wine|1|13061|Giant Bat Fur|1|13849|Scarab Carapace|1|19697|INVALID_ID|1||||||||||||||||||||||||||
8512|-1|0||Axebringers Breastplate Material||69|69|0|0|1|0|-1|27682|Axebringers Breastplate Material|1||||||||||19697|INVALID_ID|5|12176|Glynda's Tongue|1|20271|Pristine Forest Drakeling Scales|1|27410|Golden Bandit Tooth|1|27659|Goblin Brain|1|27660|Aqua Goblin Headdress|1||||||||||||||||||||
8513|-1|0||Axebringers Gauntlets Material||69|69|0|21|1|0|-1|27681|Axebringers Gauntlets Material|1||||||||||19697|INVALID_ID|3|13085|Chunk of Meat|1|13132|Cracked Giant Scarab Carapace|1|13255|Giant Scarab Eye|1||||||||||||||||||||||||||
8514|-1|0||Axebringers Greaves Material||69|69|0|21|1|0|-1|27680|Axebringers Greaves Material|1||||||||||19697|INVALID_ID|4|13003|Small Lantern|1|13262|Giant Scarab Egg Sack|1|14030|Skunk Scent Gland|1||||||||||||||||||||||||||
8515|-1|0||Axebringers Helm Material||69|69|0|21|1|0|-1|27676|Axebringers Helm Material|1||||||||||19697|INVALID_ID|2|12157|Aviak Chick Talon|1|13101|Fishing Bait|1|13417|Spider Legs|1||||||||||||||||||||||||||
8516|90211|1||Barbarian Shaped Cookie Cutter||69|69|0|17|0|0|-1|13433|Barbarian Shaped Cookie Cutter|1||||||||||16908|High Quality Firing Sheet|1|16920|Unfired Cutter|1||||||||||||||||||||||||||||||||
8530|-1|0||Battlemasters Armguards Material||69|69|0|0|1|0|-1|27462|INVALID_ID|1||||||||||19630|Brick of Crude Iron Ore|2|27404|Rabid Grizzly Skin|2|13062|Giant Bat Wing|1|13082|Mistletoe|1||||||||||||||||||||||||||
8531|-1|0||Battlemasters Boot Material||69|69|0|0|1|0|-1|27463|INVALID_ID|1||||||||||19630|Brick of Crude Iron Ore|3|13026|Ruined Blackburrow Gnoll Pelt|2|27405|INVALID_ID|1|||||||||||||||||||||||||||||
8532|-1|0||Battlemasters Bracer Material||69|69|0|0|1|0|-1|27461|INVALID_ID|1||||||||||19630|Brick of Crude Iron Ore|1|27397|King Snake Poison Sac|1|27400|Gray Wolf Fang|1|27408|Rat Eye|1||||||||||||||||||||||||||
8533|-1|0||Battlemasters Breastplate Material||69|69|0|0|1|0|-1|27466|INVALID_ID|1||||||||||19630|Brick of Crude Iron Ore|5|9913|Matted Lion Pelt|1|9914|INVALID_ID|1|10299|Burned Out Lightstone|1|13756|Thick Grizzly Bear Skin|1|27410|Golden Bandit Tooth|1||||||||||||||||||||
8534|-1|0||Battlemasters Gauntlets Material||69|69|0|0|1|0|-1|27465|INVALID_ID|1||||||||||19630|Brick of Crude Iron Ore|3|13780|Mist Wolf Pelt|2|13417|Spider Legs|1|27497|Brown Bear Paw|1||||||||||||||||||||||||||
8535|-1|0||Battlemasters Greaves Material||69|69|0|0|1|0|-1|27464|INVALID_ID|1||||||||||19630|Brick of Crude Iron Ore|4|9895|Lion Tail|1|9905|INVALID_ID|1|9910|Giant Fire Beetle Brain|1|16598|Bottle|1|||||||||||||||||||||||
8536|-1|0||Battlemasters Helm Material||69|69|0|0|1|0|-1|27460|INVALID_ID|1||||||||||19630|Brick of Crude Iron Ore|2|13034|Brandy|1|13070|Snake Scales|1|27396|Giant Whiskered Bat Eye|1||||||||||||||||||||||||||
8538|90212|1||Belt of Inconsistency||69|69|0|0|1|0|-1|6835|Belt of Inconsistency|1||||||||||24558|a blue throne|1|24559|a blue crown|1|24562|a white throne|1|24563|a white crown|1||||||||||||||||||||||||||
8539|-1|0||Black Ceramic Band||69|69|0|102|0|0|-1|23594|Black Ceramic Band|1||||||||||16908|High Quality Firing Sheet|1|23589|Unfired Black Ceramic Band|1||||||||||||||||||||||||||||||||
8540|90213|1||Black Flower Of Functionality||69|69|0|0|1|0|-1|6817|Black Flower of Functionality|1||||||||||24553|a black squire|1|24557|a red squire|1|24561|a blue squire|1|24565|a white squire|1||||||||||||||||||||||||||
8541|-1|0||Black Marble Powder||69|69|0|127|0|0|-1|24077|Black Marble Powder|1||||||||||9650|INVALID_ID|1|22133|Jar of Acid|1|25805|Black Marble|1|||||||||||||||||||||||||||||
8542|-1|0||Blank Rune||69|69|0|15|1|0|-1|1852|Blank rune|1||||||||||1851|Unfired rune|1|13006|Water Flask|1|16908|High Quality Firing Sheet|1|||||||||||||||||||||||||||||
8543|-1|0||Blessed Dust Of Karana||69|69|0|103|0|0|-1|9651|Blessed Dust of Karana|1||||||||||9650|INVALID_ID|1|22133|Jar of Acid|1|22553|Imbued Plains Pebble|1|||||||||||||||||||||||||||||
8544|-1|0||Blessed Dust Of Tunare||69|69|0|103|0|0|-1|9652|Blessed Dust of Tunare|1||||||||||9650|INVALID_ID|1|22133|Jar of Acid|1|22507|Imbued Emerald|1|||||||||||||||||||||||||||||
8545|90214|1||Block Of Clay||69|69|0|21|0|0|-1|16901|Block of Clay|1||||||||||16900|Small Block of Clay|3|13006|Water Flask|1||||||||||||||||||||||||||||||||
8546|90215|1||Block Of Clay||69|69|0|21|0|0|-1|16901|Block of Clay|2||||||||||13006|Water Flask|1|16902|Large Block of Clay|1||||||||||||||||||||||||||||||||
8547|90216|1||Block Of Magic Clay||69|69|0|21|0|0|-1|16897|Block of Magic Clay|1||||||||||16948|Small Block of Magic Clay|3|13006|Water Flask|1||||||||||||||||||||||||||||||||
8548|90217|1||Block Of Magic Clay||69|69|0|21|0|0|-1|16897|Block of Magic Clay|2||||||||||13006|Water Flask|1|16896|Large Block of Magic Clay|1||||||||||||||||||||||||||||||||
8549|-1|0||Block Of Reddish Clay||69|69|0|21|0|0|-1|3636|Block of Reddish Clay|1||||||||||3614|Gray Clay|1|3635|INVALID_ID|1||||||||||||||||||||||||||||||||
8557|-1|0||Blue Ceramic Band||69|69|0|102|0|0|-1|23593|Blue Ceramic Band|1||||||||||16908|High Quality Firing Sheet|1|23588|Unfired Blue Ceramic Band|1||||||||||||||||||||||||||||||||
8558|90218|1||Blue Diamond Powder||69|69|0|83|0|0|-1|23541|Blue Diamond Powder|1||||||||||22133|Jar of Acid|1|22503|Blue Diamond|1||||||||||||||||||||||||||||||||
8559|90219|1||Blue Flower Of Functionality||69|69|0|0|1|0|-1|6814|Blue Flower of Functionality|1||||||||||24550|a black throne|1|24554|a red throne|1|24558|a blue throne|1|24562|a white throne|1||||||||||||||||||||||||||
8560|90220|1||Bone Mail Boots||69|69|0|0|1|0|-1|19598|Bone Mail Boots|1||||||||||13782|Ruined Wolf Pelt|2|16181|Calcified Foot Bones|2|16486|Silk Thread|2|19561|Tattered Boot Pattern|1||||||||||||||||||||||||||
8561|90221|1||Bone Mail Bracer||69|69|0|0|1|0|-1|19595|Bone Mail Bracer|1||||||||||13782|Ruined Wolf Pelt|1|16187|Calcified Ulna|1|16486|Silk Thread|1|19558|Tattered Wristband Pattern|1||||||||||||||||||||||||||
8562|90222|1||Bone Mail Breastplate||69|69|0|0|1|0|-1|19593|Bone Mail Breastplate|1||||||||||16486|Silk Thread|4|13754|Medium Quality Wolf Skin|1|16199|Calcified Sternum|1|19552|Calcified Ribcage|1|19556|Tattered Tunic Pattern|1|||||||||||||||||||||||
8563|90223|1||Bone Mail Gauntlets||69|69|0|0|1|0|-1|19596|Bone Mail Gauntlets|1||||||||||16180|Calcified Finger Bones|2|16486|Silk Thread|2|13782|Ruined Wolf Pelt|1|19559|Tattered Glove Pattern|1||||||||||||||||||||||||||
8564|90224|1||Bone Mail Greaves||69|69|0|0|1|0|-1|19597|Bone Mail Greaves|1||||||||||16486|Silk Thread|3|16188|Calcified Tibia|2|13753|Low Quality Wolf Skin|1|16192|Calcified Pelvis Bone|1|19560|Tattered Pant Pattern|1|||||||||||||||||||||||
8565|90225|1||Bone Mail Helm||69|69|0|0|1|0|-1|19592|Bone Mail Helm|1||||||||||16486|Silk Thread|2|13782|Ruined Wolf Pelt|1|16184|Calcified Skull|1|19555|Tattered Cap Pattern|1||||||||||||||||||||||||||
8566|90226|1||Bone Mail Vambraces||69|69|0|0|1|0|-1|19594|Bone Mail Vambraces|1||||||||||16195|Calcified Humerus|2|16486|Silk Thread|2|13753|Low Quality Wolf Skin|1|19557|Tattered Sleeve Pattern|1||||||||||||||||||||||||||
8570|90227|1||Boots Of Distraction||69|69|0|0|1|0|-1|6827|Boots of Distraction|1||||||||||24558|a blue throne|1|24562|a white throne|1|24563|a white crown|1|24564|a white knight|1||||||||||||||||||||||||||
8572|90228|1||Boots Of The Collective Material||69|69|0|0|1|0|-1|9169|Boots of the Collective Material|1||||||||||10981|Grikbar Kobold Scalp|3|13144|Harpy Wing|2|1012|Cloth Sandals|1|9124|Kobold Tooth|1|22123|Russet Oxide|1|||||||||||||||||||||||
8573|-1|0||Boots Of The Pestilence Priest||69|69|0|0|1|0|-1|20218|Boots of the Pestilence Priest|1||||||||||19945|INVALID_ID|2|20179|Gnoll Foot Bones|2|19644|Crude Iron Boots|1|||||||||||||||||||||||||||||
8574|90229|1||Boots Of The Scourge Knight||69|69|0|0|1|0|-1|20211|Boots of the Scourge Knight|1||||||||||13782|Ruined Wolf Pelt|2|20190|Decaying Foot Bones|2|19644|Crude Iron Boots|1|||||||||||||||||||||||||||||
8575|-1|0||Boots Of The Scourge Sorcerer||69|69|0|0|1|0|-1|20239|Sandals of the Scourge Sorcerer|1||||||||||16486|Silk Thread|2|19945|INVALID_ID|2|19561|Tattered Boot Pattern|1|20200|Klicnik Drone Bile|1||||||||||||||||||||||||||
8576|90230|1||Boots Of The Scourge Warrior||69|69|0|0|1|0|-1|20225|Boots of the Scourge Warrior|1||||||||||13782|Ruined Wolf Pelt|2|20179|Gnoll Foot Bones|2|19644|Crude Iron Boots|1|||||||||||||||||||||||||||||
8577|-1|0||Bowl Of The Jharin||69|69|0|19|0|0|-1|3654|Bowl of the Jharin|1||||||||||3653|Unfired Bowl of the Jharin|1|16907|Quality Firing Sheet|1|13006|Water Flask|1|||||||||||||||||||||||||||||
8578|90231|1||Bracelet Of The Twisted Mind||69|69|0|0|1|0|-1|6823|Bracelet of the Twisted Mind|1||||||||||24558|a blue throne|1|24559|a blue crown|1|24560|a blue knight|1|24562|a white throne|1||||||||||||||||||||||||||
8583|90232|1||Bracer Of The Collective Material||69|69|0|0|1|0|-1|9167|Bracer of the Collective Material|1||||||||||1009|Cloth Wristband|1|9108|Minotaur Scalp|1|9131|Plague Rat Tail|1|10981|Grikbar Kobold Scalp|1||||||||||||||||||||||||||
8584|-1|0||Bracer Of The Pestilence Priest||69|69|0|0|1|0|-1|20216|Bracer of the Pestilence Priest|1||||||||||19641|Crude Iron Bracers|1|19945|INVALID_ID|1|20181|Gnoll Ulna|1|||||||||||||||||||||||||||||
8585|90233|1||Bracer Of The Scourge Warrior||69|69|0|0|1|0|-1|20223|Bracer of the Scourge Warrior|1||||||||||13782|Ruined Wolf Pelt|1|19641|Crude Iron Bracers|1|20181|Gnoll Ulna|1|||||||||||||||||||||||||||||
8586|-1|0||Bracer Of The Spurned Material||69|69|0|0|1|0|-1|22622|Bracer of the Spurned Material|1||||||||||10307|Fire Beetle Eye|1|13032|Short Beer|1|16166|Black Mamba Skin|1|22620|INVALID_ID|1||||||||||||||||||||||||||
8587|90234|1||Bracers Of The Scourge Knight||69|69|0|0|1|0|-1|20209|Bracer of the Scourge Knight|1||||||||||13782|Ruined Wolf Pelt|1|19641|Crude Iron Bracers|1|20192|Decaying Ulna|1|||||||||||||||||||||||||||||
8588|90235|1||Bravefoot Boots||69|69|0|0|1|0|-1|19677|Bravefoot Mail Boots|1||||||||||13782|Ruined Wolf Pelt|2|19650|Giant Yellowjacket Tarsus|2|19644|Crude Iron Boots|1|||||||||||||||||||||||||||||
8589|90236|1||Bravefoot Bracer||69|69|0|0|1|0|-1|19674|Bravefoot Mail Bracer|1||||||||||13782|Ruined Wolf Pelt|1|19641|Crude Iron Bracers|1|19646|Large Yellowjacket Sternite|1|||||||||||||||||||||||||||||
8590|90237|1||Bravefoot Breastplate||69|69|0|0|1|0|-1|19672|Bravefoot Mail Breastplate|1||||||||||13754|Medium Quality Wolf Skin|1|19639|Crude Iron Breastplate|1|19651|Giant Yellowjacket Thorax|1|||||||||||||||||||||||||||||
8591|90238|1||Bravefoot Gauntlets||69|69|0|0|1|0|-1|19675|Bravefoot Mail Gauntlets|1||||||||||19649|Large Yellowjacket Tarsus|2|13782|Ruined Wolf Pelt|1|19642|Crude Iron Gauntlets|1|||||||||||||||||||||||||||||
8592|90239|1||Bravefoot Greaves||69|69|0|0|1|0|-1|19676|Bravefoot Mail Greaves|1||||||||||13753|Low Quality Wolf Skin|2|19648|Giant Yellowjacket Sternite|2|19643|Crude Iron Greaves|1|||||||||||||||||||||||||||||
8593|90240|1||Bravefoot Helm||69|69|0|0|1|0|-1|19671|Bravefoot Mail Helm|1||||||||||13782|Ruined Wolf Pelt|1|19638|Crude Iron Helm|1|19645|Large Yellowjacket Tergite|1|||||||||||||||||||||||||||||
8594|90241|1||Bravefoot Vambraces||69|69|0|0|1|0|-1|19673|Bravefoot Mail Vambraces|1||||||||||19647|Giant Yellowjacket Tergite|2|13753|Low Quality Wolf Skin|1|19640|Crude Iron Vambraces|1|||||||||||||||||||||||||||||
8598|90242|1||Breastplate Of Distraction||69|69|0|0|1|0|-1|6825|Breastplate of Distraction|1||||||||||24550|a black throne|1|24551|a black crown|1|24552|a black knight|1|24554|a red throne|1||||||||||||||||||||||||||
8600|90243|1||Breastplate Of The Scourge Knight||69|69|0|0|1|0|-1|20214|Breastplate of the Scourge Knight|1||||||||||13754|Medium Quality Wolf Skin|1|19639|Crude Iron Breastplate|1|20195|Decaying Sternum|1|20196|Decaying Ribcage|1||||||||||||||||||||||||||
8601|90244|1||Breastplate Of The Scourge Warrior||69|69|0|0|1|0|-1|20228|Breastplate of the Scourge Warrior|1||||||||||13754|Medium Quality Wolf Skin|1|19639|Crude Iron Breastplate|1|20184|Gnoll Sternum|1|20185|Gnoll Ribcage|1||||||||||||||||||||||||||
8602|-1|0||Brells Blessed Armguards Material||69|69|0|0|1|0|-1|27671|Brells Blessed Armguards Material|1||||||||||19697|INVALID_ID|2|13035|Elven Wine|1|13099|Spiderling Silk|1|13848|Scarab Legs|1||||||||||||||||||||||||||
8603|-1|0||Brells Blessed Boots Material||69|69|0|0|1|0|-1|27672|Brells Blessed Boots Material|1||||||||||19697|INVALID_ID|3|12160|Basilisk Tongue|1|13068|Bat Wing|1|13087|Bottle of Milk|1||||||||||||||||||||||||||
8604|-1|0||Brells Blessed Bracer Material||69|69|0|0|1|0|-1|27670|Brells Blessed Bracer Material|1||||||||||13067|Snake Fang|2|13073|Bone Chips|1|16580|Cask|1|19697|INVALID_ID|1||||||||||||||||||||||||||
8605|-1|0||Brells Blessed Breastplate Material||69|69|0|0|1|0|-1|27675|Brells Breastplate Material|1||||||||||19697|INVALID_ID|5|12175|Glynn's Tongue|1|20271|Pristine Forest Drakeling Scales|1|27410|Golden Bandit Tooth|1|27655|Dwarven Bandit Coinpurse|1|27656|Undead Pawn Tibia|1||||||||||||||||||||
8606|-1|0||Brells Blessed Gauntlets Material||69|69|0|0|1|0|-1|27674|Brells Blessed Gauntlets Material|1||||||||||19697|INVALID_ID|3|13068|Bat Wing|2|27653|Krag Chick Beak|1|27654|Rock Spiderling Legs|1||||||||||||||||||||||||||
8607|-1|0||Brells Blessed Greaves Material||69|69|0|0|1|0|-1|27673|Brells Blessed Greaves Material|1||||||||||19697|INVALID_ID|4|13070|Snake Scales|2|12177|Gundl's Tongue|1|13770|Raw Bamboo|1||||||||||||||||||||||||||
8608|-1|0||Brells Blessed Helm Material||69|69|0|0|1|0|-1|27669|Brells Blessed Helm Material|1||||||||||19697|INVALID_ID|2|13069|Bat Fur|1|13088|Snake Egg|1|16598|Bottle|1||||||||||||||||||||||||||
8609|90245|1||Buckler Of Doom||69|69|0|0|1|0|-1|6812|Buckler of Doom|1||||||||||24550|a black throne|1|24551|a black crown|1|24552|a black knight|1|24553|a black squire|1||||||||||||||||||||||||||
8612|90246|1||Cake Round||69|69|0|17|0|0|-1|13439|Cake Round|1||||||||||16908|High Quality Firing Sheet|1|16927|Unfired Cake Round|1||||||||||||||||||||||||||||||||
8613|90247|1||Cap Of The Collective Material||69|69|0|0|1|0|-1|9166|Cap of the Collective Material|1||||||||||10981|Grikbar Kobold Scalp|2|10152|Cloth Cap|1|11396|Mountain Lion Pelt|1|13403|Wolf Meat|1||||||||||||||||||||||||||
8614|90248|1||Cap Of The Collective Material||69|69|0|0|1|0|-1|9166|Cap of the Collective Material|1||||||||||10981|Grikbar Kobold Scalp|2|1001|Cloth Cap|1|11396|Mountain Lion Pelt|1|13403|Wolf Meat|1||||||||||||||||||||||||||
8615|-1|0||Cap Of The Scourge Sorcerer||69|69|0|0|1|0|-1|20236|Cap of the Scourge Sorcerer|1||||||||||16486|Silk Thread|2|19555|Tattered Cap Pattern|1|19945|INVALID_ID|1|20200|Klicnik Drone Bile|1||||||||||||||||||||||||||
8616|-1|0||Cap Of The Spurned Material||69|69|0|0|1|0|-1|22621|Cap of the Spurned Material|1||||||||||13073|Bone Chips|2|13030|Red Wine|1|19575|Ash Drakeling Scales|1|22620|INVALID_ID|1||||||||||||||||||||||||||
8617|90249|1||Casserole Dish||69|69|0|17|0|0|-1|8237|Casserole Dish|1||||||||||8238|Unfired Casserole Dish|1|16908|High Quality Firing Sheet|1||||||||||||||||||||||||||||||||
8619|-1|0||Ceramic Claw Sleeve Set||69|69|0|16|0|0|-1|6150|Ceramic Claw Sleeve Set|1||||||||||6165|Unfinished Ceramic Claw Sleeve Set|1|16908|High Quality Firing Sheet|1||||||||||||||||||||||||||||||||
8620|-1|0||Ceramic Dagger Sleeve||69|69|0|16|0|0|-1|6149|Ceramic Dagger Sleeve|1||||||||||6164|Unfinished Ceramic Dagger Sleeve|1|16908|High Quality Firing Sheet|1||||||||||||||||||||||||||||||||
8621|-1|0||Ceramic Gavel Of Justice||69|69|0|15|0|0|-1|29029|Ceramic Gavel of Justice|1||||||||||16908|High Quality Firing Sheet|1|32229|Unfired Gavel of Justice|1||||||||||||||||||||||||||||||||
8623|-1|0||Ceramic Hammer Of Innovation||69|69|0|15|0|0|-1|29036|INVALID_ID|1||||||||||16908|High Quality Firing Sheet|1|32236|INVALID_ID|1||||||||||||||||||||||||||||||||
8625|-1|0||Ceramic Incense Burner Of Ro||69|69|0|15|1|0|-1|29031|Ceramic Incense Burner of Ro|1||||||||||16908|High Quality Firing Sheet|1|32231|Unfired Incense Burner of Ro|1||||||||||||||||||||||||||||||||
8626|-1|0||Unfired Incense Burner Of Ro||69|69|0|295|0|0|-1|32231|Unfired Incense Burner of Ro|1||||||||||29354|INVALID_ID|1|29986|Red Diamond of Fire|1|32221|Magma Glaze|1||||||||||||||||||||||||||21625|Sculpting Tools||
8627|90250|1||Ceramic Lining||69|69|0|17|0|0|-1|16947|Ceramic Lining|1||||||||||16907|Quality Firing Sheet|1|16946|Unfired Ceramic Lining|1||||||||||||||||||||||||||||||||
8628|-1|0||Ceramic Rod Of Storms||69|69|0|15|0|0|-1|32242|INVALID_ID|1||||||||||16908|High Quality Firing Sheet|1|32243|INVALID_ID|1||||||||||||||||||||||||||||||||
8629|-1|0||Unfired Shackles Of Torment||69|69|0|295|0|0|-1|32234|Unfired Shackles of Torment|1||||||||||29354|INVALID_ID|1|29875|Purple Diamond of Torment|1|32224|Agonizing Glaze|1||||||||||||||||||||||||||21625|Sculpting Tools||
8630|-1|0||Ceramic Shackles Of Torment||69|69|0|15|1|0|-1|29034|Ceramic Shackles of Torment|1||||||||||16908|High Quality Firing Sheet|1|32234|Unfired Shackles of Torment|1||||||||||||||||||||||||||||||||
8631|-1|0||Ceramic Shield Of Valor||69|69|0|15|0|0|-1|29038|Ceramic Shield of Valor|1||||||||||16908|High Quality Firing Sheet|1|32238|Unfired Shield of Valor|1||||||||||||||||||||||||||||||||
8633|-1|0||Ceramic Skull Of Decay||69|69|0|15|0|0|-1|29035|Ceramic Skull of Decay|1||||||||||16908|High Quality Firing Sheet|1|32235|Unfired Skull of Decay|1||||||||||||||||||||||||||||||||
8635|-1|0||Ceramic Sword Of War||69|69|0|15|0|0|-1|29030|Ceramic Sword of War|1||||||||||16908|High Quality Firing Sheet|1|32230|Unfired Sword of War|1||||||||||||||||||||||||||||||||
8637|-1|0||Ceramic Totem Of The Rathe||69|69|0|15|0|0|-1|29033|Ceramic Totem of The Rathe|1||||||||||16908|High Quality Firing Sheet|1|32233|Unfired Totem of the Rathe|1||||||||||||||||||||||||||||||||
8639|-1|0||Ceramic Totem Of Xegony||69|69|0|15|1|0|-1|29037|Ceramic Totem of Xegony|1||||||||||16908|High Quality Firing Sheet|1|32237|Unfired Totem of Xegony|1||||||||||||||||||||||||||||||||
8640|-1|0||Unfired Totem Of Xegony||69|69|0|295|0|0|-1|32237|Unfired Totem of Xegony|1||||||||||29354|INVALID_ID|1|29989|Cloudy Diamond of Air|1|32227|Windy Glaze|1||||||||||||||||||||||||||21625|Sculpting Tools||
8641|-1|0||Ceramic Water Sprinkler Of Marr||69|69|0|15|1|0|-1|29032|Ceramic Water Sprinkler of Marr|1||||||||||16908|High Quality Firing Sheet|1|32232|Unfired Water Sprinkler of Marr|1||||||||||||||||||||||||||||||||
8642|-1|0||Unfired Water Sprinkler Of Marr||69|69|0|295|0|0|-1|32232|Unfired Water Sprinkler of Marr|1||||||||||29354|INVALID_ID|1|29987|Aqua Diamond of Water|1|32222|Aqua Glaze|1||||||||||||||||||||||||||21625|Sculpting Tools||
8643|90251|1||Clay Coated Blade||69|69|0|128|0|0|-1|2087|Clay coated blade|1||||||||||2085|Complete shaped blade|1|2086|Clay/water mixture|1||||||||||||||||||||||||||||||||
8644|90252|1||Clay/water Mixture||69|69|0|26|0|0|-1|2086|Clay/water mixture|1||||||||||13006|Water Flask|1|16900|Small Block of Clay|1||||||||||||||||||||||||||||||||
8645|90253|1||Cloak Of Confusion||69|69|0|0|1|0|-1|6811|Cloak of Confusion|1||||||||||24558|a blue throne|1|24559|a blue crown|1|24560|a blue knight|1|24561|a blue squire|1||||||||||||||||||||||||||
8648|90254|1||Coalition Trader Boots||69|69|0|0|1|0|-1|19901|Coalition Trader Boots|1||||||||||13783|Ruined Cat Pelt|2|16486|Silk Thread|2|19847|Desert Spiderling Hairs|2|19561|Tattered Boot Pattern|1|19850|Rattlesnake Skin|1|||||||||||||||||||||||
8649|90255|1||Coalition Trader Bracer||69|69|0|0|1|0|-1|19898|Coalition Trader Bracer|1||||||||||13783|Ruined Cat Pelt|1|16486|Silk Thread|1|19558|Tattered Wristband Pattern|1|19847|Desert Spiderling Hairs|1||||||||||||||||||||||||||
8650|90256|1||Coalition Trader Cap||69|69|0|0|1|0|-1|19895|Coalition Trader Cap|1||||||||||16486|Silk Thread|2|13783|Ruined Cat Pelt|1|19555|Tattered Cap Pattern|1|19848|Dune Spiderling Hairs|1|19850|Rattlesnake Skin|1|||||||||||||||||||||||
