ZoneShortName|ShapeType|LiquidType|SlantType|MaterialName|NorthX|SouthX|WestY|EastY|TopOrOnlyZ|BottomZ|MinDepthOrHeight|StepSize|NorthY|SouthY|WestX|EastX|NorthXLimit|SouthXLimit|WestYLimit|EastYLimit|NorthWestY|NorthEastY|SouthWestY|SouthEastY|EastNorthX|EastSouthX|WestNorthX|WestSouthX|CylinderCenterX|CylinderCenterY|CylinderRadius|ForcedAlignedAreaName|Comment
swampofnohope|slantedplane|water|southhighnorthlow|d_spwt01|1771.961|1722.9458|-4475.539|-4611.5303|87.18795|87.18089|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
swampofnohope|slantedplane|water|southhighnorthlow|d_spwt01|1722.9803|1698.1428|-4475.1055|-4604.5366|97.93118|87.18451|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
swampofnohope|slantedplane|water|southhighnorthlow|d_spwt01|1698.1775|1666.1704|-4476.752|-4596.0957|120.3517|97.92773|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
swampofnohope|slantedplane|water|southhighnorthlow|d_spwt01|1666.205|1623.1422|-4450.2964|-4590.457|140.47754|120.34826|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
swampofnohope|slantedplane|water|southhighnorthlow|d_spwt01|1623.1766|1569.536|-4444.3955|-4584.3564|167.96101|140.4741|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
swampofnohope|slantedplane|water|southhighnorthlow|d_spwt01|1569.5706|1547.7656|-4469.008|-4589.85|175.1467|167.95758|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
swampofnohope|slantedplane|water|southhighnorthlow|d_spwt01|1547.8002|960.92474|-3939.1023|-4745.595|175.3081|175.14323|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
timorous|levelplane|water||d_w1|10909.681|-14022.18|6219.642|-8289.734|-4.33745|0|200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
tox|levelplane|water||d_w1|2817.3093|-2965.405|2545.7073|1149.1846|-60.68683|0|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
tox|levelplane|water||d_w1|-121.39209|-904.17487|1149.1946|604.19617|-60.68683|0|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
tox|levelplane|water||d_w1|-91.62773|-664.0928|647.1611|276.58685|-60.68683|0|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
tox|levelplane|water||d_w1|802.97327|-327.66245|276.80667|-70.25137|-60.68683|0|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
tox|levelplane|water||d_w1|790.33704|415.55313|-70.24137|-957.95087|-60.68683|0|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
tox|levelplane|water||d_w1|1089.2108|790.327|-680.04486|-1068.0426|-60.68683|0|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
tox|levelplane|water||d_w1|1151.0629|643.9415|-976.4085|-1844.1472|-60.68683|0|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|levelplane|water||t75_w1b|2027.5732|-308.81708|2519.995|766.64105|-450.53113|0|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|westhigheastlow|t75_spwt01b|1849.6691|1808.4326|2148.219|2142.8845|-445.02103|-450.4633|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|westhigheastlow|t75_spwt01b|1848.5123|1810.3302|2195.0425|2148.1843|-421.90265|-445.02448|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|westhigheastlow|t75_spwt01b|1867.9523|1816.4231|2201.937|2195.008|-420.75403|-421.90607|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|westhigheastlow|t75_spwt01b|1864.8346|1818.0951|2208.954|2201.9026|-414.20377|-420.7575|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|westhigheastlow|t75_spwt01b|1860.0128|1809.9425|2220.1987|2208.9197|-409.1321|-414.2072|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|westhigheastlow|t75_spwt01b|1857.9222|1808.6893|2240.1267|2220.1643|-394.49655|-409.13556|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|westhigheastlow|t75_spwt01b|1857.1113|1811.7819|2260.2646|2240.0923|-379.43588|-394.5|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|westhigheastlow|t75_spwt01b|1858.6184|1817.336|2291.2244|2260.2302|-369.21863|-379.43933|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|westhigheastlow|t75_spwt01b|1916.069|1787.0576|2880.2317|2291.1897|-369.21863|-369.22208|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|westhigheastlow|t75_spwt01b|1874.2739|1804.1531|2900.186|2880.197|-363.10785|-369.22208|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|westhigheastlow|t75_spwt01b|1867.1724|1808.7744|2910.4338|2900.1516|-361.31857|-363.11127|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|westhigheastlow|t75_spwt01b|1866.0184|1810.9509|2935.0938|2910.399|-353.1348|-361.322|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|westhigheastlow|t75_spwt01b|1867.2188|1813.3904|2955.0498|2935.059|-351.18732|-353.13824|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|westhigheastlow|t75_spwt01b|1873.6392|1796.0482|3119.9705|2955.0154|-351.19113|-351.19077|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|westhigheastlow|t75_spwt01b|1875.8945|1794.6847|3471.0457|3119.9363|-351.19168|-351.19455|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|westhigheastlow|t75_spwt01b|1977.2432|1810.4813|3670.6868|3471.0112|-351.187|-351.19513|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|westhigheastlow|t75_spwt01b|2150.6638|1929.2262|3870.6409|3670.6526|-351.0888|-351.1905|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|westhigheastlow|t75_spwt01b|2360.021|2128.447|4401.8994|3870.6064|-351.21677|-351.09225|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|westhigheastlow|t75_spwt01b|2376.2817|2302.6597|4449.6304|4401.8647|-351.2185|-351.2202|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|southhighnorthlow|t75_spwt01b|2330.5415|2088.7917|4487.4976|4353.5337|-351.1277|-351.2273|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|southhighnorthlow|t75_spwt01b|1970.8693|1718.9448|4546.42|4328.158|-342.35007|-342.35007|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|southhighnorthlow|t75_spwt01b|2088.8262|1970.8693|4546.42|4328.158|-342.35007|-351.13113|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|southhighnorthlow|t75_spwt01b|1718.9794|1693.7144|4521.872|4390.9414|-335.49533|-342.35355|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|southhighnorthlow|t75_spwt01b|1693.7489|1668.2246|4528.749|4403.585|-323.13327|-335.49878|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|southhighnorthlow|t75_spwt01b|1668.2592|1643.8555|4523.509|4398.696|-303.6509|-323.13672|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|southhighnorthlow|t75_spwt01b|1643.8901|1592.7511|4526.929|4394.5835|-282.54868|-303.65436|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|southhighnorthlow|t75_spwt01b|1592.7856|1569.6289|4517.142|4376.719|-276.30804|-282.55212|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|southhighnorthlow|t75_spwt01b|1569.6633|1519.8328|4510|4376.7656|-276.1244|-276.3115|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|southhighnorthlow|t75_spwt01b|1519.8673|1494.9177|4511.8013|4380.2524|-265.35294|-276.12784|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|southhighnorthlow|t75_spwt01b|1494.9523|1469.365|4524.7227|4391.8975|-246.66936|-265.35638|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|southhighnorthlow|t75_spwt01b|1469.3995|1418.6335|4527.877|4403.88|-222.25618|-246.6728|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|southhighnorthlow|t75_spwt01b|1418.6682|1367.1531|4532.038|4400.3975|-195.61792|-222.25961|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|southhighnorthlow|t75_spwt01b|1367.1876|1346.3|4530.8013|4390.1777|-188.73077|-195.62135|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
trakanon|slantedplane|water|southhighnorthlow|t75_spwt01b|1346.3346|758.1702|4858.7495|4232.5703|-187.9999|-188.73424|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
tutorial|levelplane|water||t75_w1|99.11694|-101.06682|98.68038|-103.53566|-14|0|350|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
tutorial|levelplane|water||t75_w1|-316.93457|-436.93207|-120.47646|-189.27779|-0.99999|0|350|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
unrest|octagon|water||d_m0006|296.9373|232.86227|36.85529|12.97067|2.00001|0|25|0.4|0|0|0|0|0|0|0|0|32.83584|17.24986|32.83584|17.24986|292.66742|236.89317|292.66742|236.89317|0|0|0||
unrest|octagon|water||d_m0006|296.9373|232.86227|-13.13805|-37.00837|2.00001|0|25|0.4|0|0|0|0|0|0|0|0|-17.09956|-32.8113|-17.09956|-32.8113|292.66742|236.89317|292.66742|236.89317|0|0|0||
unrest|levelplane|water||t50_agua1|684.85547|662.34216|-278.53973|-300.64532|-1.99993|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
unrest|levelplane|water||t50_agua1|836.31616|687.1651|-197.39468|-304.02054|-1.99993|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
unrest|levelplane|water||t50_agua1|664.91235|509.7761|-197.39468|-304.02054|-1.99993|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
unrest|levelplane|water||t50_agua1|687.1751|664.90234|-197.39468|-273.9657|-1.99993|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
veeshan|levelplane|magma||d_m0000|-457.17477|-744.8024|-1272.4017|-1463.6376|299.8751|0|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
veeshan|volume|magma|||-457.17477|-909.16974|-1224.7423|-1516.0841|272.15823|67.45922|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
veeshan|octagon|magma||d_m0000|396.01547|242.93462|-302.68518|-684.056|448.81247|0|50|0.5|0|0|0|0|0|0|0|0|-341.35385|-679.90906|-341.35385|-679.90906|358.33685|280.74548|358.33685|280.74548|0|0|0||
veeshan|levelplane|water||t50_vewater1|339.20996|300.81537|-347.6479|-641.59314|452.81256|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
veeshan|levelplane|water||t50_vewater1|350.77853|289.01443|-352.68835|-447.225|452.81253|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
veeshan|levelplane|water||t50_vewater1|350.77853|289.01443|-471.269|-568.1776|452.81253|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
veeshan|levelplane|water||t50_vewater1|350.77853|289.01443|-590.91565|-642.06165|452.81253|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
veeshan|levelplane|magma||d_m0000|-197.8197|-249.93529|-44.91841|-74.98693|437.81247|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
veeshan|levelplane|magma||d_m0000|-197.8197|-249.93529|-164.90105|-194.95181|437.81247|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
veeshan|levelplane|magma||d_m0000|-187.3298|-363.39975|209.54388|37.53417|349.87503|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
veeshan|levelplane|magma||d_m0000|955.94714|292.11185|1220.3776|774.5662|179.93752|0|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
veeshan|volume|magma|||721.81085|-150.16913|1399.4412|1056.2126|173.66695|-144.95372|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
veeshan|levelplane|magma||d_m0000|363.01868|-208.74452|2059.642|1398.6234|0|0|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
veeshan|levelplane|magma||d_m0000|443.06393|280.5279|819.8681|681.30743|199.9063|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
veeshan|trianglepointnorth|magma||d_m0000|440.94565|359.04504|0|0|199.9063|0|20|0.7|819.99506|0|0|0|0|0|0|0|0|0|839.9727|818.512|0|0|0|0|0|0|0||
veeshan|levelplane|magma||d_m0000|386.62723|280.5279|828.64703|681.30743|199.9063|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
veeshan|levelplane|magma||d_m0000|365.43127|280.5279|835.6991|681.30743|199.9063|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
veeshan|trianglepointnorth|magma||d_m0000|361.1227|321.14987|0|0|239.90627|0|500|0.6|679.5611|0|0|0|0|0|0|0|0|0|759.72784|630.8667|0|0|0|0|0|0|0||
veeshan|levelplane|magma||d_m0000|362.088|270.02426|679.48413|615.901|239.90627|0|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
veeshan|levelplane|magma||d_m0000|323.1664|261.93576|732.70746|615.901|239.90627|0|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
veeshan|levelplane|magma||d_m0000|365.20657|214.7839|639.7418|365.7404|279.875|0|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
veeshan|trianglepointsouth|magma||d_m0000|1002.21295|961.4751|0|0|533.7813|0|4|0.5|0|360.0857|0|0|0|0|0|0|361.99017|322.101|0|0|0|0|0|0|0|0|0||
veeshan|trianglepointsouth|magma||d_m0000|1000.8967|962.63367|0|0|453.81256|0|4|0.5|0|-40.02697|0|0|0|0|0|0|-2.90427|-40.88099|0|0|0|0|0|0|0|0|0||
veeshan|trianglepointnorth|magma||d_m0000|718.2714|677.007|0|0|533.7813|0|4|0.5|360.7595|0|0|0|0|0|0|0|0|0|362.96817|321.10275|0|0|0|0|0|0|0||
veeshan|trianglepointnorth|magma||d_m0000|717.35504|679.09424|0|0|453.81247|0|4|0.5|-40.83474|0|0|0|0|0|0|0|0|0|-2.81799|-41.30568|0|0|0|0|0|0|0||
veeshan|octagon|magma||d_m0000|915.3673|764.48987|274.72687|158.96452|525.7814|0|200|0.5|0|0|0|0|0|0|0|0|237.47083|201.55704|237.47083|201.55704|880.3798|801.57446|880.3798|801.57446|0|0|0||
veeshan|octagon|magma||d_m0000|915.3673|764.48987|274.72687|85.00233|448.81268|0|20|0.5|0|0|0|0|0|0|0|0|237.47083|121.39692|237.47083|121.39692|880.3798|801.57446|880.3798|801.57446|0|0|0||
veeshan|levelplane|magma||d_m0000|1826.0587|1553.3579|7.35071|-468.8228|669.7189|0|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
veeshan|levelplane|magma||d_m0000|1553.4579|1393.9344|2.41591|-265.98312|669.7189|0|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
veeshan|levelplane|magma||d_m0000|1393.9445|1354.7113|-44.10638|-258.30026|669.7189|0|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
veeshan|levelplane|magma||d_m0000|1923.877|1593.6425|1300.8152|843.0093|639.75024|0|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
veeshan|levelplane|magma||d_m0000|1923.877|1638.3265|1300.8152|811.2893|639.75024|0|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
veeshan|levelplane|magma||d_m0000|1923.877|1641.3754|811.3893|799.4368|639.75024|0|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
veeshan|levelplane|magma||d_m0000|1723.9448|1283.6068|841.598|286.7554|254.90639|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
veeshan|levelplane|magma||d_m0000|1723.9448|1208.2812|804.28485|286.7554|254.90639|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
wakening|levelplane|water||d_w1b|927.989868|-13.9717|-220.6362|-1602.89502|-200.714584|0|390|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warrens|levelplane|water||t50_w1|617.55664|545.65625|317.3335|247.19473|-114.96872|0|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warrens|levelplane|water||t50_w1|866.4172|712.5302|-456.95972|-537.6319|-80.96872|0|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warrens|levelplane|water||t50_w1|596.77216|545.3533|-537.9123|-589.9627|-80.96872|0|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warrens|levelplane|water||t50_w1|714.97406|223.3361|-483.0803|-537.9223|-80.97872|0|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warrens|levelplane|water||t50_w1|545.97144|223.3361|-537.10486|-558.0516|-80.97872|0|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warrens|levelplane|water||t50_w1|347.00266|234.7292|-558.33704|-624.9385|-80.97872|0|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|levelplane|water||d_w1|7868.7046|685.3726|3807.71|-6605.1816|-217.34332|0|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|levelplane|water||d_w1|7868.7046|3210.744|7324.179|3807.71|-217.34332|0|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|southhighnorthlow|tau_stwt01|704.76746|679.4635|302.80548|229.94041|-210.1598|-217.09738|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|southhighnorthlow|tau_stwt01|679.4979|670.92035|313.54315|243.22305|-208.4095|-210.16325|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|southhighnorthlow|tau_stwt01|670.95483|644.6022|365.38766|248.10484|-208.40623|-208.41293|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|southhighnorthlow|tau_stwt01|644.63666|636.97284|358.67285|286.1806|-206.41718|-208.40968|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|southhighnorthlow|tau_stwt01|637.0073|620.5312|362.29236|311.61057|-204.17625|-206.42062|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|southhighnorthlow|tau_stwt01|620.5657|605.33795|377.6717|325.5251|-191.18475|-204.17972|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|southhighnorthlow|tau_stwt01|605.37244|589.2202|392.30252|328.554|-192.4367|-191.1882|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|southhighnorthlow|tau_stwt01|589.2547|579.8782|389.00256|332.9213|-188.93462|-192.44012|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|southhighnorthlow|tau_stwt01|579.9126|571.1695|427.37308|341.74713|-182.93744|-188.93806|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|southhighnorthlow|tau_stwt01|571.2039|404.9525|574.87427|351.23117|-182.93748|-182.94089|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|southhighnorthlow|tau_stwt01|404.987|375.485|575.2041|523.50586|-182.91302|-182.94093|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|southhighnorthlow|tau_stwt01|375.51953|365.03928|571.5791|523.63196|-180.22353|-182.91647|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|southhighnorthlow|tau_stwt01|365.07376|346.50867|572.93945|527.3709|-180.21861|-180.22696|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|southhighnorthlow|tau_stwt01|346.5432|335.20523|569.7092|525.2519|-173.93745|-180.22208|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|southhighnorthlow|tau_stwt01|335.23972|325.94125|574.3035|528.08124|-173.93748|-173.9409|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|southhighnorthlow|tau_stwt01|325.97574|315.01788|573.6685|533.2589|-169.0937|-173.94093|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|southhighnorthlow|tau_stwt01|315.0524|305.50064|573.6487|532.63104|-169.0937|-169.09715|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|southhighnorthlow|tau_stwt01|305.53513|295.16327|576.79626|533.7243|-163.27574|-169.09715|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|southhighnorthlow|tau_stwt01|295.19775|289.4286|581.5698|538.1486|-162.31245|-163.27919|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|southhighnorthlow|tau_stwt01|289.46307|281.7259|580.0055|540.8893|-162.31247|-162.3159|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|southhighnorthlow|tau_stwt01|281.7259|241.19125|582.9984|531.7542|-162.31247|-162.3159|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|southhighnorthlow|tau_stwt01|241.22575|231.55527|568.727|531.7542|-160.22182|-162.31592|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|southhighnorthlow|tau_stwt01|231.58977|216.57243|574.99066|530.08844|-157.87495|-160.22527|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|southhighnorthlow|tau_stwt01|216.60692|205.04488|578.4877|529.8849|-112.87947|-157.8784|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|southhighnorthlow|tau_stwt01|205.07936|194.71211|573.7775|534.43823|-108.08897|-112.88292|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|southhighnorthlow|tau_stwt01|194.7466|-14.4756|588.68225|521.70575|-107.56245|-108.09242|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|southhighnorthlow|tau_stwt01|-14.44111|-376.1979|616.4165|524.90125|-107.56245|-107.5659|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|easthighwestlow|tau_stwt01|-315.82578|-371.744|525.55756|465.49673|-107.56176|-107.56584|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|easthighwestlow|tau_stwt01|-315.87808|-363.1586|465.5312|455.709|-105.9011|-107.56521|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|easthighwestlow|tau_stwt01|-314.3138|-365.4197|455.74347|445.11963|-101.52983|-105.90455|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|easthighwestlow|tau_stwt01|-313.79593|-367.47253|445.15408|435.6399|-101.53118|-101.53327|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|easthighwestlow|tau_stwt01|-310.127|-370.06384|435.67435|425.09964|-90.4736|-101.53463|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|easthighwestlow|tau_stwt01|-318.39725|-371.3903|425.13412|415.62537|-90.46872|-90.47704|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
warslikswood|slantedplane|water|easthighwestlow|tau_stwt01|-319.99585|-379.9178|415.65988|405.11996|-59.49996|-90.47217|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
