id|name|minmoney|maxmoney|avgmoney|done|min_expansion|max_expansion
95927|95927_A_Gored_Guard_MAGELO-GEN|0|0|0|0|-1|-1
95928|95928_A_Gutted_Guard_MAGELO-GEN|0|0|0|0|-1|-1
95929|Royal_Axeman|1000|10000|0|0|-1|-1
95930|Royal_Soldier|1000|10000|0|0|-1|-1
95931|Corbin_Blackwell|1000|10000|0|0|-1|-1
95932|Garadain_Glacierbane|1000|10000|0|0|-1|-1
95933|Anson_McBale|0|0|0|0|-1|-1
95934|95934_Volunteer_Delharn_MAGELO-GEN|1|50|7|0|-1|-1
95935|95935_Volunteer_Renlor_MAGELO-GEN|1|50|7|0|-1|-1
95936|vulak ring NPCs|0|0|0|0|-1|-1
95937|a_Sarnak_rebel|100|1000|0|0|-1|-1
95938|a_Sarnak_assassin|1|2500|500|0|-1|-1
95939|a_Sarnak_mystic|1|2500|500|0|-1|-1
95940|Allix|1|1000|50|0|-1|-1
95941|a_gorilla_protector|0|0|0|0|-1|-1
95942|a_kerran_ademzada|1|2000|250|0|-1|-1
95943|a_kerran_ahmad_shaman|1|2000|250|0|-1|-1
95944|a_kerran_ghazi`amir|1|2000|250|0|-1|-1
95945|a_kerran_pazhal|1|2000|250|0|-1|-1
95946|a_kerran_sha`rr_apprentice|1|2500|500|0|-1|-1
95947|dozing_ghulam|1|2000|250|0|-1|-1
95948|Errrak_Thickshank|1|1000|50|0|-1|-1
95949|Khonza_Mitty_of_Kerra|1|2500|500|0|-1|-1
95950|Thalith_Mamluk|1|1000|50|0|-1|-1
95951|Gealian_Husnalsn|0|0|0|0|-1|-1
95952|Praeon_Wyldefire|0|0|0|0|-1|-1
95953|Rifkin|100|5000|0|0|-1|-1
95954|Mother_Ilisial_Fordel|0|0|0|0|-1|-1
95955|Peqi_Biato|500|10000|0|0|-1|-1
95956|Incantator_Stevak|0|0|0|0|-1|-1
95957|Innkeep_Restoration|0|0|0|0|-1|-1
95958|95958_a_mud_burrower_MAGELO-GEN|0|0|0|0|-1|-1
95959|95959_The_Reishicyben_MAGELO-GEN|0|0|0|0|-1|-1
95960|Yelloweyes|0|0|0|0|-1|-1
95961|95961_The_Minnowgulper_MAGELO-GEN|0|0|0|0|-1|-1
95962|95962_Ringo_MAGELO-GEN|0|0|0|0|-1|-1
95963|95963_Maricella_Slithra_MAGELO-GEN|1|2500|500|0|-1|-1
95964|95964_Ch`ktok_MAGELO-GEN|0|0|0|0|-1|-1
95965|95965_a_sensate_reishi_sprout_MAGELO-GEN|0|0|0|0|-1|-1
95966|95966_a_sensate_reishi_juvenile_MAGELO-GEN|0|0|0|0|-1|-1
95967|95967_a_sensate_reishi_elder_MAGELO-GEN|0|0|0|0|-1|-1
95968|95968_a_sensate_reishi_MAGELO-GEN|0|0|0|0|-1|-1
95969|95969_a_sediment_delver_MAGELO-GEN|0|0|0|0|-1|-1
95970|95970_a_recondite_swindler_MAGELO-GEN|1|2000|250|0|-1|-1
95971|95971_a_recondite_pickpocket_MAGELO-GEN|1|2000|250|0|-1|-1
95972|95972_a_recondite_demagogue_MAGELO-GEN|1|2000|250|0|-1|-1
95973|95973_a_recondite_bandit_MAGELO-GEN|1|2000|250|0|-1|-1
95974|95974_#a_recondite_swindler_MAGELO-GEN|1|2000|250|0|-1|-1
95975|95975_#a_recondite_bandit_MAGELO-GEN|1|2000|250|0|-1|-1
95976|95976_a_plerg_phlarg_fiend_MAGELO-GEN|1|1000|50|0|-1|-1
95977|95977_a_patog_phlarg_fiend_MAGELO-GEN|1|1000|50|0|-1|-1
95978|95978_a_muck_digger_MAGELO-GEN|0|0|0|0|-1|-1
95979|95979_a_mature_sensate_reishi_MAGELO-GEN|0|0|0|0|-1|-1
95980|95980_a_large_wetfang_MAGELO-GEN|0|0|0|0|-1|-1
95981|95981_a_grimy_owlbear_cub_MAGELO-GEN|0|0|0|0|-1|-1
95982|95982_a_grime_tunneler_MAGELO-GEN|0|0|0|0|-1|-1
95983|95983_a_glowing_muck_digger_MAGELO-GEN|0|0|0|0|-1|-1
95984|95984_an_outcast_shiknar_MAGELO-GEN|0|0|0|0|-1|-1
95985|95985_a_dwarf_skeleton_MAGELO-GEN|1|500|25|0|-1|-1
95986|95986_a_putrid_skeleton_MAGELO-GEN|1|1000|50|0|-1|-1
95987|Lieutenant_Arathur|1|3000|1000|0|-1|-1
95988|95988_General_Jared_Blaystich_MAGELO-GEN|55|5500|0|0|-1|-1
95989|95989_an_exiled_legionnaire_MAGELO-GEN|1|2000|250|0|-1|-1
95990|a_Haven_Defender|50|5000|0|0|-1|-1
95991|Guard_Tork|100|5000|0|0|-1|-1
95992|Harold_the_Herald|100|5000|0|0|-1|-1
95993|Polyona|100|5000|0|0|-1|-1
95994|Court_Sage|100|5000|0|0|-1|-1
95995|Oculys_Ogrefiend|28|6800|0|0|-1|-1
95996|95996_The_Needlite_Queen_MAGELO-GEN|0|0|0|0|-1|-1
95997|95997_Taskmaster_Torkazh_MAGELO-GEN|0|0|0|0|-1|-1
95998|95998_Priestess_Tarafol_MAGELO-GEN|1|3000|1000|0|-1|-1
95999|95999_a_stonegrabber_MAGELO-GEN|33|3300|0|0|-1|-1
96000|96000_a_needlite_MAGELO-GEN|0|0|0|0|-1|-1
96001|96001_a_fungal_fiend_MAGELO-GEN|0|0|0|0|-1|-1
96002|96002_a_festering_mushroom_MAGELO-GEN|0|0|0|0|-1|-1
96003|96003_a_bogling_scout_MAGELO-GEN|1|2000|250|0|-1|-1
96004|96004_an_underbulk_MAGELO-GEN|0|0|0|0|-1|-1
96005|96005_an_outcast_mutant_MAGELO-GEN|1|2500|500|0|-1|-1
96006|96006_#Trillcor_MAGELO-GEN|0|0|0|0|-1|-1
96007|96007_#Torin_Truestring_MAGELO-GEN|1|2500|500|0|-1|-1
96008|96008_#Murph_Cobblestone_MAGELO-GEN|1|3000|1000|0|-1|-1
96009|96009_#Fireclaw_MAGELO-GEN|0|0|0|0|-1|-1
96010|96010_#Dack_Tiktopper_MAGELO-GEN|1|3000|1000|0|-1|-1
96011|96011_#Crinthia_Signseer_MAGELO-GEN|1|3000|1000|0|-1|-1
96012|#Xilniov|500|10000|0|0|-1|-1
96013|96013_Ulia_Yovar_MAGELO-GEN|1|1000|50|0|-1|-1
96014|96014_A_Trog_Bull_MAGELO-GEN|1|2500|500|0|-1|-1
96015|96015_A_Troglodyte_MAGELO-GEN|1|2000|250|0|-1|-1
96016|96016_A_Netherbian_Warrior_MAGELO-GEN|0|0|0|0|-1|-1
96017|96017_A_Netherbian_Drone_MAGELO-GEN|0|0|0|0|-1|-1
96018|#The_Trog_King|1|2500|500|0|-1|-1
96019|96019_A_Fungoid_Sporeling_MAGELO-GEN|0|0|0|0|-1|-1
96020|96020_A_Fungoid_MAGELO-GEN|0|0|0|0|-1|-1
96021|96021_#A_Netherbian_Swarmcaller_MAGELO-GEN|0|0|0|0|-1|-1
96022|96022_#A_Mature_Fungoid_MAGELO-GEN|0|0|0|0|-1|-1
96023|96023_#A_Fungoid_Worker_MAGELO-GEN|0|0|0|0|-1|-1
96024|96024_#The_Swarm_Leader_MAGELO-GEN|0|0|0|0|-1|-1
96025|96025_A_Hand_of_Seru_MAGELO-GEN|1|3000|1000|0|-1|-1
96026|Reothe|10|500|0|0|-1|-1
96027|96027_Gerak_Jelin_MAGELO-GEN|35|3500|0|0|-1|-1
96028|A_Zelniak_Tearer|0|0|0|0|-1|-1
96029|a_Zelniak_Shredder|0|0|0|0|-1|-1
96030|96030_A_Weathered_Stonegrabber_MAGELO-GEN|0|0|0|0|-1|-1
96031|96031_A_Stonegrabber_MAGELO-GEN|0|0|0|0|-1|-1
96032|96032_A_Recuso_Smuggler_MAGELO-GEN|1|3000|1000|0|-1|-1
96033|96033_A_Recuso_Hunter_MAGELO-GEN|1|2500|500|0|-1|-1
96034|96034_A_Recuso_MAGELO-GEN|1|3000|1000|0|-1|-1
96035|96035_A_Recuso_MAGELO-GEN|1|2000|250|0|-1|-1
96036|96036_A_Greyhopper_MAGELO-GEN|0|0|0|0|-1|-1
96037|96037_#Queen_Kvaknak_MAGELO-GEN|0|0|0|0|-1|-1
96038|96038_#A_Giant_Lightcrawler_MAGELO-GEN|0|0|0|0|-1|-1
96039|96039_Mogan_Delfin_MAGELO-GEN|1|2500|500|0|-1|-1
96040|96040_Omorb_MAGELO-GEN|1|2000|250|0|-1|-1
96041|a_leaf_scarab|0|0|0|0|-1|-1
96042|a_frost_covered_hopling|0|0|0|0|-1|-1
96043|96043_a_puma_MAGELO-GEN|0|0|0|0|-1|-1
96044|Skrietat_Chu|0|0|0|0|-1|-1
96045|96045_Skrietat`Cha_MAGELO-GEN|0|0|0|0|-1|-1
96046|96046_an_owlbear_fleshrender_MAGELO-GEN|0|0|0|0|-1|-1
96047|96047_Skriat`Chee_MAGELO-GEN|0|0|0|0|-1|-1
96048|96048_Skriat`Chakku_MAGELO-GEN|0|0|0|0|-1|-1
96049|96049_Scarflank_MAGELO-GEN|0|0|0|0|-1|-1
96050|96050_a_sonic_wolf_MAGELO-GEN|0|0|0|0|-1|-1
96051|96051_Prince_Garzemort_MAGELO-GEN|35|3500|0|0|-1|-1
96052|96052_a_grimling_recruit_MAGELO-GEN|1|2000|250|0|-1|-1
96053|96053_a_grimling_bodyguard_MAGELO-GEN|1|2500|500|0|-1|-1
96055|96055_Grurn_No_Eyes_MAGELO-GEN|1|3000|1000|0|-1|-1
96056|Gniktar_Grinwit|50|5000|0|0|-1|-1
96057|96057_Gnarlick_MAGELO-GEN|0|0|0|0|-1|-1
96058|Gleeknot_Gnitrat|50|5000|0|0|-1|-1
96059|96059_Ghowlik_MAGELO-GEN|0|0|0|0|-1|-1
96060|96060_Fireclaw_Wolfkin_MAGELO-GEN|0|0|0|0|-1|-1
96061|96061_Dreadmaw_Wolfkin_MAGELO-GEN|0|0|0|0|-1|-1
96062|96062_a_sonic_wolfling_MAGELO-GEN|0|0|0|0|-1|-1
96063|96063_a_sonic_pup_MAGELO-GEN|0|0|0|0|-1|-1
96064|96064_a_rockhopper_MAGELO-GEN|0|0|0|0|-1|-1
96065|96065_a_rhinobeetle_MAGELO-GEN|0|0|0|0|-1|-1
96066|96066_a_patrolling_owlbear_MAGELO-GEN|0|0|0|0|-1|-1
96067|96067_a_patrolling_grimling_MAGELO-GEN|1|2500|500|0|-1|-1
96068|96068_a_moor_tortoise_MAGELO-GEN|0|0|0|0|-1|-1
96069|96069_a_grimling_tribal_leader_MAGELO-GEN|1|3000|1000|0|-1|-1
96070|96070_a_grimling_spiritist_MAGELO-GEN|1|2500|500|0|-1|-1
96071|96071_a_grimling_soldier_MAGELO-GEN|1|2500|500|0|-1|-1
96072|96072_a_grimling_priest_MAGELO-GEN|1|2500|500|0|-1|-1
96073|96073_a_grimling_pickpocket_MAGELO-GEN|1|2000|250|0|-1|-1
96074|96074_a_grimling_overseer_MAGELO-GEN|1|2500|500|0|-1|-1
96075|96075_a_grimling_mystic_MAGELO-GEN|1|2500|500|0|-1|-1
96076|a_grimling_mystic|1|2000|250|0|-1|-1
96077|96077_a_grimling_herder_MAGELO-GEN|1|2000|250|0|-1|-1
96078|96078_a_grimling_manacrafter_MAGELO-GEN|1|2500|500|0|-1|-1
96079|a_grimling_lookout|1|2000|250|0|-1|-1
96080|96080_a_grimling_invader_MAGELO-GEN|1|2000|250|0|-1|-1
96081|96081_a_grimling_guard_MAGELO-GEN|1|1000|50|0|-1|-1
96082|96082_a_grimling_guard_MAGELO-GEN|1|2500|500|0|-1|-1
96083|96083_a_grimling_fisherman_MAGELO-GEN|1|2000|250|0|-1|-1
96084|96084_a_grimling_defender_MAGELO-GEN|1|3000|1000|0|-1|-1
96085|96085_a_grimling_conqueror_MAGELO-GEN|1|2500|500|0|-1|-1
96087|96087_an_owlbear_spurclaw_MAGELO-GEN|0|0|0|0|-1|-1
96088|96088_an_owlbear_screechmaw_MAGELO-GEN|0|0|0|0|-1|-1
96089|96089_an_owlbear_razorclaw_MAGELO-GEN|0|0|0|0|-1|-1
96090|96090_an_owlbear_razorbeak_MAGELO-GEN|0|0|0|0|-1|-1
96091|96091_an_owlbear_ravager_MAGELO-GEN|0|0|0|0|-1|-1
96092|96092_an_owlbear_lookout_MAGELO-GEN|0|0|0|0|-1|-1
96093|96093_an_owlbear_grappler_MAGELO-GEN|0|0|0|0|-1|-1
96094|96094_an_owlbear_gatherer_MAGELO-GEN|0|0|0|0|-1|-1
96095|96095_an_owlbear_fleshrender_MAGELO-GEN|0|0|0|0|-1|-1
96096|96096_an_owlbear_cub_MAGELO-GEN|0|0|0|0|-1|-1
96097|96097_an_owlbear_bonegrinder_MAGELO-GEN|0|0|0|0|-1|-1
96098|#Wiknak_Grimglom|1|2500|500|0|-1|-1
96099|#Warpaw_Dankpelt|0|0|0|0|-1|-1
96100|#Skriat`Chet|0|0|0|0|-1|-1
96101|96101_#Prince_Skriatat_MAGELO-GEN|0|0|0|0|-1|-1
96102|96102_#Gorehorn_MAGELO-GEN|0|0|0|0|-1|-1
96103|#Gamtoine_Cursmakk|16|1600|0|0|-1|-1
96104|96104_#Dirtchomp_MAGELO-GEN|0|0|0|0|-1|-1
96105|96105_#Curfang_MAGELO-GEN|0|0|0|0|-1|-1
96106|#Keljemor|0|0|0|0|-1|-1
96107|96107_Tribal_Lookout_MAGELO-GEN|33|3300|0|0|-1|-1
96108|96108_Tribal_Gatherer_MAGELO-GEN|1|3000|1000|0|-1|-1
96109|96109_Sambata_Tribal_Worker_MAGELO-GEN|40|4000|0|0|-1|-1
96110|96110_Sambata_Tribal_Member_MAGELO-GEN|40|4000|0|0|-1|-1
96111|96111_Sambata_Tribal_Hunter_MAGELO-GEN|44|4400|0|0|-1|-1
96112|96112_Sambata_Tribal_Gatherer_MAGELO-GEN|35|3500|0|0|-1|-1
96114|96114_a_wolf_MAGELO-GEN|0|0|0|0|-1|-1
96115|96115_a_tribal_gatherer_MAGELO-GEN|1|3000|1000|0|-1|-1
96117|96117_a_stonegrabber_MAGELO-GEN|40|4000|0|0|-1|-1
96121|96121_a_small_zelniak_MAGELO-GEN|0|0|0|0|-1|-1
96123|TwilightArmorNature|0|0|0|0|-1|-1
96125|96125_A_Rockhopper_MAGELO-GEN|0|0|0|0|-1|-1
96127|twilightArmorLight|0|0|0|0|-1|-1
96136|96136_a_lightcrawler_MAGELO-GEN|0|0|0|0|-1|-1
96137|96137_a_large_zelniak_MAGELO-GEN|0|0|0|0|-1|-1
96143|96143_a_fungus_covered_shroom_MAGELO-GEN|0|0|0|0|-1|-1
96144|96144_a_fungi_shroom_MAGELO-GEN|0|0|0|0|-1|-1
96157|96157_a_blood_starved_wolf_MAGELO-GEN|0|0|0|0|-1|-1
96165|96165_#Sambata_Tribal_Shaman_MAGELO-GEN|46|4600|0|0|-1|-1
96166|96166_#Sambata_Tribal_Leader_Garn_MAGELO-GEN|47|4700|0|0|-1|-1
96167|96167_#Sambata_Tribal_Keeper_MAGELO-GEN|39|3900|0|0|-1|-1
96168|96168_#Sambata_Tribal_Advisor_MAGELO-GEN|60|6000|0|0|-1|-1
96184|96184_#A_Rockhopper_Ravager_MAGELO-GEN|0|0|0|0|-1|-1
96185|96185_#A_Ravenous_Rockhopper_MAGELO-GEN|0|0|0|0|-1|-1
96187|TwilightArmorTalisman|0|0|0|0|-1|-1
96191|96191_#A_Bloodcrazed_Rockhopper_MAGELO-GEN|0|0|0|0|-1|-1
96193|twilightArmorEngraved|0|0|0|0|-1|-1
96194|TwilightArmorWar|0|0|0|0|-1|-1
96195|96195_#An_Elder_Rockhopper_MAGELO-GEN|0|0|0|0|-1|-1
96196|96196_#An_Age_Old_Rockhopper_MAGELO-GEN|0|0|0|0|-1|-1
96197|Tergus_Raslin|0|0|0|0|-1|-1
96198|96198_Tribal_Advisor_MAGELO-GEN|35|3500|0|0|-1|-1
96199|Aqualan_Deepwaters|100|5000|0|0|-1|-1
96200|96200_Flerdo_Brigged_MAGELO-GEN|35|3500|0|0|-1|-1
96201|Felor_Swiftwater|100|5000|0|0|-1|-1
96202|96202_Bertol_Flagerty_MAGELO-GEN|35|3500|0|0|-1|-1
96203|96203_Malda_Braltek_MAGELO-GEN|35|3500|0|0|-1|-1
96204|96204_a_water_elemental_MAGELO-GEN|1|2000|250|0|-1|-1
96205|96205_a_vas_ren_warder_MAGELO-GEN|34|3400|0|0|-1|-1
96206|96206_a_vas_ren_soldier_MAGELO-GEN|1|3000|1000|0|-1|-1
96207|a_twilight_sea_turtle|0|0|0|0|-1|-1
96208|twilight a_lesser_shadow|1|3000|1000|0|-1|-1
96211|96211_a_hulking_air_elemental_MAGELO-GEN|1|2500|500|0|-1|-1
96212|96212_a_grol_baku_shaman_MAGELO-GEN|32|3200|0|0|-1|-1
96213|96213_a_grol_baku_shaman_MAGELO-GEN|1|2500|500|0|-1|-1
96214|twilight a_groaning_shadow|35|3500|0|0|-1|-1
96215|twilight a_greater_shadow|32|3200|0|0|-1|-1
96216|twilight a_frenzied_shadow|36|3600|0|0|-1|-1
96217|96217_a_fire_elemental_MAGELO-GEN|1|2000|250|0|-1|-1
96218|twilight a_dark_shadow|33|3300|0|0|-1|-1
96219|96219_a_cral_ligi_warder_MAGELO-GEN|34|3400|0|0|-1|-1
96220|96220_a_cral_ligi_shaman_MAGELO-GEN|32|3200|0|0|-1|-1
96221|96221_an_earth_elemental_MAGELO-GEN|1|2000|250|0|-1|-1
96222|96222_an_air_elemental_MAGELO-GEN|1|2000|250|0|-1|-1
96223|96223_a_berserk_air_elemental_MAGELO-GEN|1|3000|1000|0|-1|-1
96224|96224_a_grimfang_minnow_MAGELO-GEN|0|0|0|0|-1|-1
96225|96225_a_grol_baku_warmaster_MAGELO-GEN|39|3900|0|0|-1|-1
96226|96226_a_vas_ren_warlord_MAGELO-GEN|34|3400|0|0|-1|-1
96227|96227_a_tro_jeg_official_MAGELO-GEN|34|3400|0|0|-1|-1
96228|96228_a_gigantic_air_elemental_MAGELO-GEN|1|3000|1000|0|-1|-1
96229|96229_a_cral_ligi_warlord_MAGELO-GEN|34|3400|0|0|-1|-1
96230|a_cral_ligi_warmaster|100|5000|0|0|-1|-1
96231|96231_#Aero_MAGELO-GEN|1|3000|1000|0|-1|-1
96232|96232_a_greater_fire_elemental_MAGELO-GEN|1|3000|1000|0|-1|-1
96233|a_grol_baku_leader|1|2500|500|0|-1|-1
96234|a_grol_baku_taskmaster|1|3000|1000|0|-1|-1
96235|twilight a_lithe_shadow|34|3400|0|0|-1|-1
96236|96236_a_swift_air_elemental_MAGELO-GEN|1|3000|1000|0|-1|-1
96237|a_swift_earth_elemental|0|0|0|0|-1|-1
96238|96238_a_swift_fire_elemental_MAGELO-GEN|1|3000|1000|0|-1|-1
96239|a_tro_jeg_spy|1|3000|1000|0|-1|-1
96240|a_turtle_wrangler|100|2000|0|0|-1|-1
96241|96241_a_vas_ren_cohort_MAGELO-GEN|1|3000|1000|0|-1|-1
96242|#Hydro|0|0|0|0|-1|-1
96243|#Inferno|0|0|0|0|-1|-1
96244|#Terra|0|0|0|0|-1|-1
96245|Praem_Softbreeze|10|1000|0|0|-1|-1
96246|Rundl_Rockfoot|10|1000|0|0|-1|-1
96247|96247_Ranvin_Darkwaters_MAGELO-GEN|38|3800|0|0|-1|-1
96248|Tribal_Leader|10|1000|0|0|-1|-1
96249|96249_Tribal_Shaman_MAGELO-GEN|35|3500|0|0|-1|-1
96250|96250_A_Tribal_Prowler_MAGELO-GEN|0|0|0|0|-1|-1
96251|96251_Tribal_Hunter_MAGELO-GEN|41|4100|0|0|-1|-1
96253|96253_Sun_Revenant_Magistrate_MAGELO-GEN|44|4400|0|0|-1|-1
96254|scarlet_cheetah_patriarch|0|0|0|0|-1|-1
96255|96255_bloodtribe_shaman_MAGELO-GEN|40|4000|0|0|-1|-1
96256|96256_bloodtribe_shaman_MAGELO-GEN|35|3500|0|0|-1|-1
96257|Bloodtribe_Seer|0|0|0|0|-1|-1
96258|96258_a_vas_ren_trooper_MAGELO-GEN|32|3200|0|0|-1|-1
96259|96259_a_vas_ren_shaman_MAGELO-GEN|35|3500|0|0|-1|-1
96260|96260_a_vas_ren_shaman_MAGELO-GEN|1|3000|1000|0|-1|-1
96261|96261_a_vas_ren_protector_MAGELO-GEN|35|3500|0|0|-1|-1
96262|96262_a_vas_ren_nomad_MAGELO-GEN|1|3000|1000|0|-1|-1
96263|96263_a_vas_ren_guard_MAGELO-GEN|35|3500|0|0|-1|-1
96264|a_vas_ren_bruiser|0|0|0|0|-1|-1
96265|96265_a_tro_jeg_warrior_MAGELO-GEN|33|3300|0|0|-1|-1
96266|96266_a_tro_jeg_shaman_MAGELO-GEN|39|3900|0|0|-1|-1
96267|96267_a_tro_jeg_shaman_MAGELO-GEN|1|3000|1000|0|-1|-1
96268|96268_a_tro_jeg_legionnaire_MAGELO-GEN|40|4000|0|0|-1|-1
96269|96269_a_tro_jeg_invader_MAGELO-GEN|38|3800|0|0|-1|-1
96270|a_tro_jeg_heathen|0|0|0|0|-1|-1
96271|96271_a_tro_jeg_fire_worshipper_MAGELO-GEN|43|4300|0|0|-1|-1
96272|96272_a_tro_jeg_fire_warder_MAGELO-GEN|40|4000|0|0|-1|-1
96273|a_tro_jeg_firekeeper|0|0|0|0|-1|-1
96274|96274_a_tro_jeg_captor_MAGELO-GEN|44|4400|0|0|-1|-1
96275|96275_a_tro_jeg_bane_MAGELO-GEN|35|3500|0|0|-1|-1
96276|96276_a_thorny_sunflower_MAGELO-GEN|0|0|0|0|-1|-1
96277|96277_a_sun_revenant_MAGELO-GEN|43|4300|0|0|-1|-1
96278|96278_a_sun_revenant_MAGELO-GEN|38|3800|0|0|-1|-1
96279|96279_a_sun_revenant_MAGELO-GEN|35|3500|0|0|-1|-1
96280|96280_a_sun_reaver_MAGELO-GEN|44|4400|0|0|-1|-1
96281|96281_a_sun_reaver_MAGELO-GEN|39|3900|0|0|-1|-1
96282|96282_a_sunflower_MAGELO-GEN|0|0|0|0|-1|-1
96283|96283_a_scarlet_rockhopper_MAGELO-GEN|0|0|0|0|-1|-1
96284|96284_a_scarlet_cheetah_MAGELO-GEN|0|0|0|0|-1|-1
96285|96285_a_lightcrawler_MAGELO-GEN|0|0|0|0|-1|-1
96286|96286_a_lightcrawler_MAGELO-GEN|0|0|0|0|-1|-1
96287|96287_a_grol_baku_warder_MAGELO-GEN|35|3500|0|0|-1|-1
96288|96288_a_grol_baku_shaman_MAGELO-GEN|37|5000|0|0|-1|-1
96289|96289_a_grol_baku_sentry_MAGELO-GEN|37|5000|0|0|-1|-1
96290|96290_a_grol_baku_keeper_MAGELO-GEN|39|5500|0|0|-1|-1
96291|a_grol_baku_benefactor|100|5500|0|0|-1|-1
96292|96292_a_grol_baku_defender_MAGELO-GEN|35|5000|0|0|-1|-1
96293|96293_a_gigantic_sunflower_MAGELO-GEN|0|0|0|0|-1|-1
96294|96294_a_bloodtribe_warrior_MAGELO-GEN|43|4300|0|0|-1|-1
96295|96295_a_bloodtribe_warrior_MAGELO-GEN|38|3800|0|0|-1|-1
96296|96296_a_bloodtribe_warrior_MAGELO-GEN|35|3500|0|0|-1|-1
96297|96297_a_bloodtribe_shaman_MAGELO-GEN|44|4400|0|0|-1|-1
96298|96298_a_bloodtribe_shaman_MAGELO-GEN|39|3900|0|0|-1|-1
96299|96299_a_bloodtribe_shaman_MAGELO-GEN|35|3500|0|0|-1|-1
96300|96300_#Killer_Vine_MAGELO-GEN|0|0|0|0|-1|-1
96301|96301_a_grol_baku_retainer_MAGELO-GEN|39|5500|0|0|-1|-1
96302|a_lightcrawler_drone|0|0|0|0|-1|-1
96303|a_poisonous_sunflower|0|0|0|0|-1|-1
96304|a_prismatic_lightcrawler|0|0|0|0|-1|-1
96305|a_sluggish_sunflower|0|0|0|0|-1|-1
96306|96306_a_tainted_lightcrawler_MAGELO-GEN|0|0|0|0|-1|-1
96307|a_tro_jeg_aggressor|100|2000|0|0|-1|-1
96308|96308_a_tro_jeg_assailant_MAGELO-GEN|39|3900|0|0|-1|-1
96309|a_tro_jeg_commander|10|1000|0|0|-1|-1
96310|a_tro_jeg_heretic|10|1000|0|0|-1|-1
96311|a_tro_jeg_hooligan|10|1000|0|0|-1|-1
96312|96312_a_tro_jeg_sentry_MAGELO-GEN|40|4000|0|0|-1|-1
96313|96313_Possesed_Sun_Revenant_MAGELO-GEN|39|3900|0|0|-1|-1
96314|Binpral_Rockfoot|10|1000|0|0|-1|-1
96315|96315_Knight_of_the_Dread_Sun_MAGELO-GEN|44|4400|0|0|-1|-1
96316|96316_Sun_Revenant_Desecrator_MAGELO-GEN|39|3900|0|0|-1|-1
96317|Ruinous_Sun_Revenant|10|1000|0|0|-1|-1
96318|96318_Sun_Revenant_Primatus_MAGELO-GEN|39|3900|0|0|-1|-1
96319|96319_Bloodtribe_Prophet_MAGELO-GEN|39|3900|0|0|-1|-1
96320|96320_Bloodtribe_Sneakster_MAGELO-GEN|39|3900|0|0|-1|-1
96321|96321_Bloodtribe_Surveryor_MAGELO-GEN|39|3900|0|0|-1|-1
96322|96322_Bloodtribe_Wiseman_MAGELO-GEN|39|3900|0|0|-1|-1
96323|96323_Sun_Revenant_Smiter_MAGELO-GEN|44|4400|0|0|-1|-1
96324|96324_The_Burning_Priest_MAGELO-GEN|45|4500|0|0|-1|-1
96325|Sectoid|0|0|0|0|-1|-1
96326|#Kraen_Flameweaver|100|2000|0|0|-1|-1
96327|96327_Sun_Revenant_Chancellor_MAGELO-GEN|44|4400|0|0|-1|-1
96328|scarlet_cheetah_gatherer|0|0|0|0|-1|-1
96329|Bloodtribe_Ancient|10|2000|0|0|-1|-1
96330|96330_Bloodtribe_Agitator_MAGELO-GEN|44|4400|0|0|-1|-1
96331|Bloodtribe_Bonecollector|10|1000|0|0|-1|-1
96332|maiden Vellar_Toranalis|51|5100|0|0|-1|-1
96333|#Vahn|10|1000|0|0|-1|-1
96334|PoMHighGlonk|100|5000|0|0|-1|-1
96335|LowGlonk|500|10000|0|0|-1|-1
96336|Yurddle_the_Caretaker|10|1000|0|0|-1|-1
96337|96337_Yavik_Teralin_MAGELO-GEN|36|3600|0|0|-1|-1
96338|incantor|10|1000|0|0|-1|-1
96339|Theurgus_Zral_Aristos|10|1000|0|0|-1|-1
96340|KattaSentinels|10|1000|0|0|-1|-1
96341|Praecantors|1000|6000|0|0|-1|-1
96342|96342_Legionnaire_Zweeblok_MAGELO-GEN|42|4200|0|0|-1|-1
96343|96343_Galren_Fuzzytoes_MAGELO-GEN|35|3500|0|0|-1|-1
96344|96344_Centurion_Renardio_MAGELO-GEN|50|5000|0|0|-1|-1
96345|96345_a_guard_sonic_wolf_MAGELO-GEN|0|0|0|0|-1|-1
96346|katta a_coterie_assassin|38|3800|0|0|-1|-1
96347|a_tormented_vah_shir|10|1000|0|0|-1|-1
96348|96348_a_meeda_hune_soldier_MAGELO-GEN|36|3600|0|0|-1|-1
96349|a_grol_baku_warlord|10|2000|0|0|-1|-1
96350|96350_a_meeda_hune_warlord_MAGELO-GEN|41|4100|0|0|-1|-1
96351|96351_Emissary_Oomgado_MAGELO-GEN|49|4900|0|0|-1|-1
96352|96352_Skyshadow_MAGELO-GEN|0|0|0|0|-1|-1
96353|tenebrous coterie|100|2000|0|0|-1|-1
96354|tenebrous Xenithen_Sterbla|50|5000|0|0|-1|-1
96355|tenebrous Trilexior_Aeridia|50|5000|0|0|-1|-1
96356|tenebrous Renaldok_Masric|50|5000|0|0|-1|-1
96357|tenebrous Gorelaz_Verilak|50|5000|0|0|-1|-1
96358|96358_a_grol_baku_soldier_MAGELO-GEN|33|3300|0|0|-1|-1
96359|96359_a_grimling_runner_MAGELO-GEN|34|3400|0|0|-1|-1
