id,spawngroupID,zone,x,y,z,heading,respawntime,variance,pathgrid,roamRange
340571,186116,hateplaneb,-213,597,6,192,640,0,0,0
329800,63025,unrest,-134,597,1.25,28,640,0,21,5
335952,37140,oasis,-6,597,6.13,99,640,0,0,0
334049,49084,oggok,-9.88,597.880005,22.629999,66.5,640,0,0,0
351839,129031,thurgadinb,12.88,597.880005,-122.25,0,640,0,0,0
347953,121118,crystal,274,597.880005,-244.880005,254.75,640,0,0,0
346140,101054,warrens,-439,598,-78.879997,1.5,640,0,0,0
327680,57167,lfaydark,131.25,598.25,-2,204.25,640,0,67,5
325906,47133,feerrott,-1298.880005,598.880005,-20.129999,195.625,640,0,67,5
6035,20027,kithicor,-386.880005,598.880005,-22.1,415.25,640,0,39,5
349947,126051,mischiefplane,-1160,599,73.629997,57.5,640,0,0,0
330822,18060,paw,-339,599,4,204,640,0,0,0
330869,18124,paw,-208,599,9,253,640,0,0,0
347562,189574,hole,-131,599,-232.100006,256,640,0,0,0
328510,22136,ecommons,-1092.25,599.5,-46.880001,137.5,640,0,0,0
328566,22217,ecommons,-1179,599.880005,-51.130001,128.375,640,0,0,0
328392,22026,ecommons,-1167.5,599.880005,-51.130001,128.375,640,0,0,0
328491,22113,ecommons,-1100.130005,599.880005,-51.130001,70.375,640,0,0,0
333944,42090,neriakc,-1284,600,-80.75,226,640,0,0,0
350916,114161,skyshrine,-434,600,43.630001,64,640,0,0,0
340415,186030,hateplaneb,-242,600,4.75,69,640,0,0,0
329818,63043,unrest,-63,600,-24.129999,2.5,640,0,0,0
349368,127280,growthplane,605,600,-7.38,173.75,46080,0,185,5
323257,38017,tox,791,600,-56.799999,259.75,640,0,26,5
348213,116227,eastwastes,-254,600.880005,12.5,56.375,640,0,189,5
326064,47323,feerrott,329.880005,600.880005,12.6,121.25,640,0,175,5
332778,54269,gfaydark,690,601,161,186.5,640,0,0,0
345061,83309,swampofnohope,2443,601,-4.63,159.75,640,0,270,5
345808,108044,veeshan,-444.130005,601.380005,459.75,242.625,75000,0,12,5
335260,55069,akanon,-373.880005,601.880005,-26,34,640,0,0,0
349897,126023,mischiefplane,-1080,602,73.629997,65.5,640,0,0,0
333305,66193,gukbottom,-612,602,-162,62,640,0,0,0
333308,66196,gukbottom,-580,602,-162,191,640,0,0,0
336235,106019,cabeast,-454,602,-5.6,387.25,640,0,22,5
336249,106034,cabeast,-401,602,-14,128,640,0,0,0
330901,18160,paw,-12,602,-59.880001,151,640,0,0,0
333042,65152,guktop,467.5,602.380005,-65.25,184.875,640,0,39,5
326042,47296,feerrott,-2779,602.880005,4.63,166.125,640,0,159,5
339071,72169,fearplane,-1133.880005,602.880005,0.5,126.5,15000,0,0,0
325429,14081,southkarana,-3091.879883,603,4.9,381.75,640,0,78,5
346045,109146,veksar,-610,603,-44.130001,60.5,640,0,0,0
365184,52005,grobb,-491,603,-4.9,39.773369,1200,0,0,0
300457,52005,gukta,-491,603,3,72,2000,1,0,0
365202,52110,grobb,-452,603,-6.2,229.461807,1200,0,0,0
329776,63007,unrest,-40.880001,603,5.8,0.25,640,0,3,5
315137,23020,erudnint,814,603,-31,66.5,640,0,0,0
323265,38017,tox,941.880005,603,-39,133.25,640,0,32,5
327180,27005,lavastorm,1094,604,38.799999,120.25,640,0,4,5
352396,119247,wakening,-1023.880005,604.25,-157,0.125,640,0,0,0
352314,119152,wakening,522,604.5,-206,236.375,640,0,0,0
6032,20026,kithicor,130,604.880005,3.5,194.125,640,0,36,5
337690,86008,dreadlands,-4312.879883,605,29.629999,139.75,640,0,25,5
350915,114160,skyshrine,-366,605,43.630001,128,640,0,0,0
346247,101160,warrens,-237,605,-76.129997,255.5,640,0,0,0
323475,38206,tox,-114,605,-87.879997,0,640,0,0,0
330584,74091,kerraridge,-87,605,8,147.5,640,0,0,0
332910,65029,guktop,415,605,-80.129997,219.5,640,0,0,0
321772,56004,steamfont,-1335,606,-158.600006,215,640,0,10,5
348720,111114,frozenshadow,-399,606,26,127,640,0,0,0
350409,123072,necropolis,-290.380005,606.25,-255.5,201.5,640,0,0,0
333085,65209,guktop,101.75,606.25,-80.129997,142.5,640,0,48,5
343582,93259,overthere,-695.380005,606.630005,-519,64.375,640,0,0,0
338532,94051,emeraldjungle,3175.129883,606.880005,-360,251.625,640,0,0,0
332117,62022,felwitheb,-935,607,3.75,65,640,0,0,0
343411,93058,overthere,-629.630005,607,-519,191.625,640,0,0,0
346040,109140,veksar,-580,607,-44.130001,213,640,0,0,0
347440,189452,droga,1359,607,-251.5,166,640,0,0,0
329117,51088,lakerathe,2406,607,54.25,220.5,640,0,0,0
339901,84317,firiona,-2210.879883,607.880005,176.5,187,640,0,188,5
324530,12002,qey2hh1,-3488,608,8.75,0,640,0,11,5
350422,123093,necropolis,-1324.75,608,-255.5,141,640,0,0,0
340354,186008,hateplaneb,-148,608,4.75,251,640,0,0,0
330585,74091,kerraridge,-114,608,8.5,132,640,0,0,0
8952,45042,qcat,203.25,608,-40,4.375,640,0,35,5
315520,71046,airplane,290,608,-53.75,33,640,0,0,0
315527,71053,airplane,353,608,-54,218,640,0,0,0
339846,84270,firiona,-1689,608.130005,110.25,0,640,0,163,5
8971,45053,qcat,222,608.630005,-49.75,191.25,640,0,51,5
326093,47323,feerrott,-2340.879883,609,-17,320.25,640,0,202,5
333277,66162,gukbottom,-911,609,-204,59.5,640,0,0,0
333286,66173,gukbottom,-895.75,609,-203.130005,0,640,0,49,5
323463,38182,tox,-442,609,-87.879997,0,640,0,0,0
352817,189958,skyshrine,-325,609,28.700001,258,640,0,0,0
336259,106046,cabeast,-986.130005,609.130005,0.63,59.125,640,0,33,5
333119,66006,gukbottom,-836.630005,609.5,-198.130005,0,640,0,4,5
325087,4069,qeytoqrg,-839.880005,610,76.400002,284.5,640,0,69,5
330500,74015,kerraridge,-677,610,15.25,102,640,0,0,0
329341,33002,misty,-85,610,23.379999,22.5,640,0,0,0
336272,106053,cabeast,-622.130005,610.380005,3.75,225.75,640,0,44,5
350034,126152,mischiefplane,-1131,611,123.629997,0,640,0,0,0
350494,123160,necropolis,-30,611,-156.75,61.5,640,0,0,0
339137,78027,fieldofbone,94.879997,611,-6.4,195.75,640,0,41,5
332938,65056,guktop,244,611,-92.879997,165,640,0,0,0
334003,49038,oggok,1083,611,81.5,220,640,0,0,0
347441,189453,droga,1511,611,-251.5,308,640,0,0,0
339902,84317,firiona,-1140,611.130005,22.629999,0,640,0,0,0
2477,30263,everfrost,-542.75,611.25,-55.380001,255.5,640,0,0,0
350953,114198,skyshrine,-914,612,191.130005,128,640,0,0,0
350040,126158,mischiefplane,-813,612,124.879997,255,640,0,0,0
346157,101070,warrens,-365,612,-74.879997,196,640,0,0,0
329860,63093,unrest,-62,612,5.75,105.5,640,0,0,0
333005,65115,guktop,-48,612,3.75,143.5,640,0,0,0
353104,190245,thurgadinb,-5,612,71.699997,124,640,0,0,0
352960,190101,necropolis,102,612,-173,102,640,0,0,0
332937,65055,guktop,156,612.880005,-93.25,220.625,640,0,13,5
324671,12156,qey2hh1,-5681,613,34,0,640,0,0,0
329766,69179,oot,-5602,613,-31,116.5,640,0,0,0
329831,63056,unrest,-54,613,5.75,162.5,640,0,0,0
335942,37128,oasis,51,613,7,138.5,640,0,0,0
343746,75051,paineel,497,613,-94.129997,255,640,0,0,0
335815,37002,oasis,810,613,31.25,135.375,640,0,6,5
326648,21030,commons,1504,613,-53.099998,311,640,0,36,5
347293,189305,oot,-9349,614,17.700001,252,640,0,0,0
341150,39357,hole,-591,614,-128,112.5,640,0,56,5
365228,52071,grobb,-565,614,-4.9,64.24929,1200,0,0,0
346161,101073,warrens,-246,614,-79.129997,1.5,640,0,0,0
346159,101072,warrens,-229,614,-79.129997,1.5,640,0,0,0
340816,39026,hole,-152,614,-232.75,90,640,0,0,0
340336,186002,hateplaneb,-47,614,5,192,640,0,0,0
8836,73126,permafrost,168,614,3.75,168.5,640,0,0,0
350196,126322,mischiefplane,311,614,176.75,166,640,0,0,0
328381,22019,ecommons,4306,614,-51.5,144,640,0,30,5
343601,93286,overthere,-901,614.5,-45,102,640,0,249,5
339922,84327,firiona,-2133.129883,614.75,176.5,119,640,0,196,5
365156,52051,grobb,-633,615,15,245.779007,1200,0,0,0
309720,52051,gukta,-633,615,15,26,3250,1,0,0
323605,38386,tox,-511.880005,615,-124.75,168.625,640,0,0,0
340383,186017,hateplaneb,-226,615,5.38,135.5,640,0,0,0
350791,114035,skyshrine,269,615,202.630005,0,640,0,0,0
338227,81233,droga,1492,615,-252.130005,148,640,0,0,0
337783,86065,dreadlands,-3662.129883,615.75,-204.25,57.25,640,0,101,5
347819,117097,cobaltscar,-500.5,615.75,23.6,455,640,0,22,5
338453,94012,emeraldjungle,1831,615.880005,-303.25,0,640,0,30,5
319262,3035,qrg,-408,616,1.88,250,640,0,18,5
334751,2146,qeynos2,-268,616,9,0,640,0,95,5
340824,39030,hole,-222,616,-232.75,128,640,0,0,0
323482,38215,tox,-103,616,-122.5,0,640,0,0,0
329771,63004,unrest,63,616,19.75,237,640,0,0,0
346342,101262,warrens,304,616,-108.25,21.5,640,0,0,0
344124,91012,skyfire,-209.130005,616.75,-216.880005,221.25,640,0,0,0
333352,29025,halas,314,617,1.88,191,640,0,0,0
352709,189850,skyshrine,316,617,205.100006,510,640,0,0,0
346343,101263,warrens,375,617,-108.25,227.5,640,0,0,0
332759,54250,gfaydark,542,617,161,200.5,640,0,0,0
352406,119258,wakening,956,617,-168.5,0,640,0,0,0
343348,93024,overthere,1150.5,617.75,-532.5,177.25,640,0,78,5
349367,127280,growthplane,2084,617.880005,-8.6,387.25,46080,0,184,5
335492,67044,kaladimb,194,618,-33.380001,128,640,0,0,0
350346,123024,necropolis,500,618,7.5,0.5,640,0,0,0
315171,23054,erudnint,867,618,-12.13,223.5,640,0,0,0
343492,93130,overthere,-2842,619,-15,128.5,640,0,187,5
8835,73125,permafrost,140,619,5.25,146.5,640,0,0,0
338225,81231,droga,1413,619,-252.130005,142,640,0,0,0
7949,34079,nro,1339.880005,619.25,-26.379999,218.5,640,0,0,0
329878,16008,beholder,-165.5,619.75,7.5,0,300,0,0,0
328641,25032,nektulos,-665,619.880005,-3.13,20.125,640,0,56,5
346330,101244,warrens,-807,620,-68,160,640,0,0,0
323477,38206,tox,-431,620,-143.25,0,640,0,0,0
348776,111173,frozenshadow,-18,620,302.75,65,640,0,0,0
329853,63086,unrest,-13,620,22,6,640,0,0,0
321787,56016,steamfont,-1523.630005,620.380005,-171,226.875,640,0,0,0
346217,101130,warrens,-504.25,620.5,-95,0,640,0,23,5
339374,78217,fieldofbone,2419.75,620.630005,8.5,120.25,640,0,0,0
335916,37090,oasis,446,620.880005,51.599998,511,640,0,91,5
349349,127257,growthplane,3426.879883,620.880005,-16.879999,46,46080,0,166,5
333943,42089,neriakc,-1351,621,-94.75,200,640,0,0,0
351552,124156,templeveeshan,-258,621,138,226.5,15000,0,0,0
350176,126299,mischiefplane,-75,621,118.629997,0,640,0,0,0
350878,114121,skyshrine,110,621,27,64,640,0,0,0
349324,127240,growthplane,-1753,621.880005,69.900002,19.25,46080,0,145,5
333276,66161,gukbottom,-890,622,-203,53.5,640,0,0,0
333115,66003,gukbottom,-451,622,-190.75,105,640,0,0,0
336802,105065,charasis,29,622,-13.5,230,640,0,0,0
330566,74075,kerraridge,285,622,3.13,93,640,0,0,0
343581,93258,overthere,-662,622.25,-519,127.5,640,0,0,0
345746,189057,tutorialb,-716,623,-68.879997,6.5,640,0,0,0
323498,38229,tox,-714,623,-87.879997,0,640,0,0,0
313865,52071,gukta,-561,623,-5,261,3250,1,0,0
339452,78278,fieldofbone,-149,623,5,0,640,0,249,5
350149,126265,mischiefplane,-145,623,116.75,68.5,640,0,0,0
350205,126328,mischiefplane,121,623,147.630005,85.5,640,0,0,0
350802,114040,skyshrine,158,623,202.630005,0,640,0,0,0
347638,189650,hole,464,623,-905.799988,402,640,0,0,0
315139,23022,erudnint,746,623,35.799999,0,640,0,3,5
349703,113088,kael,1272,623,-84.25,123.5,640,0,0,0
349702,113087,kael,1306,623,-84.25,123.5,640,0,0,0
340150,92080,frontiermtns,-2296.629883,623.75,-64.5,223.375,640,0,120,5
333108,65237,guktop,226.880005,623.880005,-94.129997,0.25,640,0,0,0
350908,114153,skyshrine,-243,624,43.630001,0,640,0,0,0
329781,63010,unrest,-153,624,1.25,239.625,640,0,7,5
328341,22000,ecommons,180,624,-52.630001,0,640,0,1,5
348650,111037,frozenshadow,801,624,12.75,70.5,640,0,0,0
345029,83251,swampofnohope,1445.880005,624,32.25,104.75,640,0,239,5
332892,65018,guktop,358.75,624.25,-81.379997,65.375,640,0,3,5
341130,39339,hole,224,624.880005,-907.630005,1.5,640,0,0,0
315142,23025,erudnint,729.880005,624.880005,-12.1,0,640,0,6,5
339774,84198,firiona,-2447.879883,625,176.5,65.5,640,0,0,0
350519,123189,necropolis,-2035,625,-255.5,121.5,640,0,0,0
321897,56098,steamfont,-117.25,625,-18.1,251.75,640,0,80,5
328553,22184,ecommons,77,625,-46,0,640,0,118,5
348292,116330,eastwastes,678,625,137.630005,0,640,0,228,5
344412,100072,stonebrunt,2789.879883,625.880005,535.5,8,640,0,97,5
344851,83072,swampofnohope,2889.879883,625.880005,20.629999,41.375,640,0,77,5
325819,47082,feerrott,-2094,626,-14.4,130,640,0,0,0
352961,190102,necropolis,54,626,-158,102,640,0,0,0
350185,126309,mischiefplane,124,626,176.75,1,640,0,0,0
346277,101186,warrens,374.5,626,-109.5,391.75,640,0,37,5
350417,123081,necropolis,641,626,12.5,38,640,0,0,0
314751,5084,highpass,88.129997,626.130005,46.380001,255.5,640,0,0,0
350967,114212,skyshrine,-601,627,43.630001,224,640,0,0,0
330765,18017,paw,97,627,4,35.5,640,0,0,0
334052,49087,oggok,693,627,5.63,37,640,0,0,0
351877,129069,thurgadinb,-22.629999,627.25,37.5,8.5,640,0,21,5
333262,66146,gukbottom,-664.630005,627.630005,-189.130005,0,640,0,48,5
330534,74039,kerraridge,10.63,627.630005,3.75,14.5,640,0,0,0
341471,181269,jaggedpine,1314.880005,627.880005,164.300003,27.5,640,0,159,5
333940,42086,neriakc,-1318,628,-80.75,51.5,640,0,0,0
336238,106019,cabeast,-458,628,0,0,640,0,25,5
341152,39357,hole,-443,628,-120,141,640,0,0,0
329832,63057,unrest,17,628,5.75,214,640,0,0,0
350216,126335,mischiefplane,193,628,146.130005,168.5,640,0,0,0
333353,29026,halas,295,628,1.88,129,640,0,0,0
334005,49040,oggok,1006,628,81.5,243,640,0,0,0
334060,49095,oggok,1049,628,81.5,70.5,640,0,0,0
333874,42018,neriakc,-818,629,-52.799999,0,640,0,18,5
332973,65087,guktop,437,629,-80.129997,187.5,640,0,0,0
337953,81015,droga,1943,629,-220.130005,249.5,640,0,0,0
329870,16003,beholder,-428.630005,629.380005,-97.75,228.25,300,0,5,5
346276,101184,warrens,341.130005,629.380005,-110.129997,255.5,640,0,0,0
341144,39353,hole,322,629.5,-897,56.375,640,0,0,0
333939,42085,neriakc,-1402,630,-94.75,68.5,640,0,0,0
340425,186035,hateplaneb,-761.880005,630,3.75,128,640,0,10,5
330780,18026,paw,-341,630,4,128.5,640,0,0,0
330503,74016,kerraridge,32,630,3.75,239,640,0,0,0
350182,126308,mischiefplane,171,630,178.630005,189,640,0,0,0
330816,18055,paw,219.880005,630,3.75,190,640,0,0,0
334017,49052,oggok,983,630,81.5,18,640,0,0,0
2189,30017,everfrost,-614.130005,630.130005,-56.630001,255.5,640,0,0,0
336803,105066,charasis,8.75,630.130005,-13.5,4,640,0,35,5
346273,101182,warrens,402.880005,630.25,-104.300003,117.75,640,0,34,5
340948,39122,hole,481.130005,630.380005,-903.25,59,640,0,0,0
325824,47082,feerrott,-1713,631,-12.38,65.75,640,0,0,0
347761,117035,cobaltscar,-1518.880005,631,54.75,101,640,0,0,0
332422,9166,freportw,200,631,-38.75,3,640,0,0,0
315163,23046,erudnint,574,631,-12.13,50,640,0,0,0
327685,57198,lfaydark,249,631.25,-7.1,156,640,0,69,5
6079,20058,kithicor,-86,631.880005,12.1,70,640,0,73,5
341182,181007,jaggedpine,293,631.880005,-18.1,489,640,0,19,5
346205,101116,warrens,-790,632,-70.129997,66,640,0,0,0
330603,74108,kerraridge,-681,632,17,78,640,0,0,0
348285,116320,eastwastes,-501,632,119.75,0,640,0,0,0
329833,63058,unrest,-34,632,5.75,45.5,640,0,0,0
330529,74037,kerraridge,-532.25,632.5,-5,10.75,640,0,1,5
349373,127283,growthplane,2655.879883,632.880005,-39.400002,55.25,46080,0,190,5
319259,3035,qrg,-263,633,28.879999,176,640,0,0,0
315517,71044,airplane,323,633,-53.75,130.5,640,0,0,0
339776,84200,firiona,-2672,633.880005,176.5,65.5,640,0,0,0
346214,101127,warrens,-997,634,-67.129997,46.5,640,0,20,5
323478,38206,tox,-703,634,-107.129997,0,640,0,0,0
322004,56198,steamfont,-195.25,634,-28.299999,293.75,640,0,160,5
334008,49043,oggok,1096,634,81.5,184,640,0,0,0
341191,181011,jaggedpine,-19,634.880005,37.5,125.25,640,0,0,0
340161,92085,frontiermtns,2842.879883,634.880005,176.630005,30.5,640,0,130,5
341194,181011,jaggedpine,-559,635,-10.75,255.5,640,0,30,5
340768,186428,hateplaneb,-129,635,8.5,11.5,640,0,0,0
315565,71090,airplane,243,635,141,0,640,0,0,0
315563,71090,airplane,322,635,166,0,640,0,0,0
315564,71090,airplane,402,635,141,0,640,0,0,0
315169,23052,erudnint,850,635,-29.129999,128.5,640,0,0,0
333311,66199,gukbottom,-677.130005,635.75,-164.130005,4.75,640,0,0,0
324656,12156,qey2hh1,-8291.879883,635.880005,118.900002,0,640,0,97,5
344337,100025,stonebrunt,-2470,635.880005,523.299988,17.5,640,0,32,5
332619,54091,gfaydark,-1742.380005,636,-1.75,5.625,640,0,141,5
350489,123153,necropolis,-680,636,-254.880005,72,640,0,0,0
8886,73183,permafrost,-228,636,-38.130001,225,640,0,0,0
329857,63090,unrest,-114,636,-10.75,64,640,0,0,0
330748,18004,paw,82,636,4,67,640,0,0,0
333942,42088,neriakc,-1297.380005,636.25,-80.75,218.5,640,0,0,0
333118,66005,gukbottom,-682.75,636.630005,-133.130005,0,640,0,3,5
343416,93060,overthere,376.75,636.75,-510.130005,172.75,640,0,125,5
333263,66147,gukbottom,-912,637,-204,62.5,640,0,0,0
345732,189043,tutorialb,-669,637,-68.25,142.875,640,0,0,0
329817,63042,unrest,-102,637,-23.5,71.5,640,0,0,0
333199,66074,gukbottom,99,637,-204.25,0,640,0,0,0
345573,95133,trakanon,2934.879883,637,-198.25,115.5,640,0,100,5
326634,21011,commons,-22,637.880005,-50.130001,3.5,640,0,24,5
329598,69008,oot,-9162,638,32.880001,2.5,640,0,0,0
333122,66008,gukbottom,-774,638,-108,103,640,0,0,0
336301,106083,cabeast,157,638,5.75,209,640,0,0,0
341587,181403,jaggedpine,500,638,-18.379999,255.5,640,0,217,5
341163,39379,hole,456.380005,638.5,-905.130005,250.375,640,0,0,0
325954,47178,feerrott,337.880005,639,16.9,0,640,0,101,5
344876,83104,swampofnohope,2623.879883,639,-6.63,116.5,640,0,101,5
328419,22042,ecommons,2894,639,-78.599998,0,640,0,62,5
330767,18019,paw,107.129997,639.5,4,213.75,640,0,5,5
337997,81049,droga,-199,639.880005,-124.129997,32,640,0,8,5
333953,42099,neriakc,-1307,640,-80.75,126,640,0,0,0
350035,126156,mischiefplane,-1031,640,124.879997,64,640,0,0,0
350052,126167,mischiefplane,-884,640,123.629997,191.5,640,0,0,0
330614,74122,kerraridge,-471,640,19.129999,147.5,640,0,0,0
340488,186073,hateplaneb,-207,640,5,192,640,0,0,0
340423,186034,hateplaneb,4,640,26,0,640,0,0,0
329789,63014,unrest,22,640,6.38,178,640,0,0,0
333866,42008,neriakc,-1317.880005,640.380005,-82.629997,195,640,0,12,5
333361,29034,halas,-460,640.880005,4.4,0,640,0,6,5
343512,93165,overthere,-2431.879883,641,-0.1,0,640,0,203,5
353010,190151,necropolis,-1326,641,5.7,500,640,0,0,0
332905,65028,guktop,404,641,-80.129997,220.5,640,0,0,0
340833,39039,hole,511,641,-657,128,640,0,0,0
340832,39038,hole,535,641,-657,128,640,0,0,0
314758,5091,highpass,71.75,641.75,48.880001,255.5,640,0,0,0
335452,67008,kaladimb,308.880005,641.880005,-54.630001,145,640,0,4,5
321898,56099,steamfont,1216,641.880005,-110,437.75,640,0,81,5
344855,83077,swampofnohope,-1263.880005,642,4.3,349.5,640,0,81,5
329810,63035,unrest,-9,642,5.75,223.375,640,0,0,0
329120,51091,lakerathe,2125,642,4.63,233,640,0,0,0
325825,47082,feerrott,-2458.879883,643,-14.75,179,640,0,0,0
346250,101163,warrens,-569,643,-84.879997,255,640,0,0,0
329805,63029,unrest,-165,643,1.25,0,640,0,26,5
121089,26027,cshome,123,643,-26.299999,246,10,0,0,0
330623,74138,kerraridge,279,643,3.75,126,640,0,0,0
343747,75052,paineel,497,643,-94.129997,128.5,640,0,0,0
2163,30004,everfrost,-1843.5,643.5,-59.5,45,640,0,13,5
328880,25291,nektulos,-190.880005,643.880005,-17,497.25,640,0,208,5
346329,101240,warrens,-997,644,-67.129997,62.5,640,0,51,5
346164,101073,warrens,-970,644,-67,187.5,640,0,14,5
345744,189055,tutorialb,-829,644,-69.5,66,640,0,0,0
351852,129042,thurgadinb,5,644,38.5,128,640,0,0,0
330505,74017,kerraridge,375,644,3.75,219,640,0,0,0
353011,190152,necropolis,1282,644,3.7,108,640,0,0,0
330758,18010,paw,-457.5,644.75,3.8,504.5,640,0,1,5
345478,95030,trakanon,2730.879883,644.880005,-324.380005,140.375,640,0,52,5
352700,189841,skyshrine,-599,645,47.700001,384,640,0,0,0
346035,109140,veksar,-583,645,-44.130001,135.5,640,0,0,0
321944,56128,steamfont,-143.25,645,-14.38,119.125,640,0,121,5
330624,74139,kerraridge,290,645,3.75,22.5,640,0,0,0
350795,114040,skyshrine,955,645,222.630005,190,640,0,0,0
340976,39151,hole,132.5,645.75,-778.380005,33.375,640,0,0,0
344130,91015,skyfire,29.879999,645.880005,-338.799988,0,640,0,42,5
349943,126045,mischiefplane,-929,646,73.629997,63.5,640,0,0,0
330593,74102,kerraridge,22,646,3.75,253.5,640,0,0,0
350845,114089,skyshrine,1281,646,67.879997,152,640,0,0,0
333101,65230,guktop,115.5,646.380005,-80.129997,28.5,640,0,0,0
327698,57198,lfaydark,788.630005,646.75,3.13,50.75,640,0,80,5
352293,119133,wakening,-4575,647,41.25,236,640,0,0,0
350952,114197,skyshrine,-1056,647,191.130005,64,640,0,0,0
350885,114130,skyshrine,-579,647,43.630001,192,640,0,0,0
319263,3035,qrg,-481,647,49.75,121.5,640,0,0,0
331928,15092,eastkarana,-227.880005,647,1.9,128.5,640,0,110,5
336451,48001,cazicthule,356,647,-67.379997,255,640,0,0,0
334031,49066,oggok,977,647,81.5,54,640,0,0,0
340940,39118,hole,490,648,-637.380005,128,640,0,0,0
340943,39118,hole,554,648,-637.380005,128,640,0,0,0
328432,22042,ecommons,2793,648,-73.75,55,640,0,72,5
339947,84364,firiona,-1533,648.130005,46.380001,0,640,0,0,0
2482,30269,everfrost,-738.25,648.25,-57.130001,255.5,640,0,0,100
333172,66048,gukbottom,-506.75,648.25,-197.800003,343.5,640,0,19,5
330788,18029,paw,90.5,648.25,4,187.5,640,0,0,0
328111,35010,sro,355.380005,648.630005,-14.5,142.75,640,0,0,0
324687,12160,qey2hh1,-11270,648.880005,45.799999,47.25,640,0,126,5
329599,69009,oot,-9161,649,32.880001,131.5,640,0,0,0
350909,114154,skyshrine,-243,649,43.630001,128,640,0,0,0
350458,123123,necropolis,-208,649,-255.5,216,640,0,0,0
328342,22000,ecommons,1146,649,-38.400002,382.25,640,0,2,5
351883,129074,thurgadinb,5,649.630005,7.5,193.125,640,0,23,5
333188,66061,gukbottom,22.129999,649.630005,-204.600006,12.25,640,0,29,5
336117,87114,burningwood,2058.879883,649.880005,-377.399994,84.5,640,0,112,5
339700,84127,firiona,-2296.879883,650,176.5,66,640,0,0,0
9004,45087,qcat,-56,650,-81.129997,0,640,0,69,5
336351,106133,cabeast,-23,650,1.75,50,640,0,0,0
350188,126311,mischiefplane,13,650,177.130005,100.5,640,0,0,0
343542,93213,overthere,698.25,650.130005,-515,333,640,0,216,5
351853,129043,thurgadinb,53,651,62.380001,155.5,640,0,0,0
8935,45023,qcat,230,651,-40,191.5,640,0,0,0
351860,129047,thurgadinb,107.75,651.25,39.5,0,640,0,10,5
328103,35006,sro,449,651.880005,-18.129999,207.75,640,0,11,5
333964,42110,neriakc,-1302.880005,652,-101.75,218.5,640,0,0,0
333212,66091,gukbottom,-902,652,-206.130005,126.5,640,0,0,0
314310,76119,hateplane,-114,652,197,7,15000,1,0,0
351850,129042,thurgadinb,-42,652,62.380001,100,640,0,0,0
339956,84395,firiona,703,652,-41.75,0,640,0,0,0
333121,66007,gukbottom,-761,653,-108.129997,84,640,0,5,5
333168,66047,gukbottom,112,653,-204.25,202.5,640,0,0,0
346294,101204,warrens,208,653,-87.129997,2,640,0,0,0
337971,81027,droga,446,653,-185.600006,361,640,0,6,5
334016,49051,oggok,1096,653,81.5,176,640,0,0,0
336415,82033,cabwest,1170,653,3.75,65,640,0,0,0
351864,129051,thurgadinb,56.380001,653.5,39.130001,0,640,0,14,5
339263,78080,fieldofbone,-67,653.880005,-12.63,0,640,0,130,5
333912,42058,neriakc,-1361,654,-108.75,3,640,0,0,0
350912,114157,skyshrine,-407,654,43.630001,0,640,0,0,0
351899,129091,thurgadinb,66.879997,654,37.5,254.5,640,0,0,0
333409,29082,halas,232,654,4.38,100.5,640,0,0,0
330502,74016,kerraridge,375,654,3.75,177,640,0,0,0
351862,129049,thurgadinb,81.379997,654.380005,39.130001,0,640,0,12,5
352716,189857,skyshrine,-1044,655,204.899994,168,640,0,19,5
346031,109140,veksar,-450,655,-44.130001,152.5,640,0,0,0
351898,129090,thurgadinb,92.879997,655,37.5,244,640,0,0,0
330520,74027,kerraridge,93,655,3.13,27,640,0,0,0
351868,129055,thurgadinb,-71.379997,655.380005,41.380001,0,640,0,18,5
2447,30232,everfrost,768.5,655.880005,-57.130001,255.5,640,0,0,100
352295,119135,wakening,-4459,656,39.630001,55.5,640,0,0,0
346076,101001,warrens,-991,656,-37.130001,65.5,640,0,0,0
350900,114145,skyshrine,-758,656,43.630001,0,640,0,6,5
329849,63082,unrest,-75,656,40,38,640,0,0,0
336342,106124,cabeast,-5.38,656,1.75,189,640,0,0,0
326776,13009,northkarana,547,656,39.880001,255.5,640,0,32,5
350356,123031,necropolis,683,656,12.5,61,640,0,0,0
339530,84012,firiona,3487.25,656.75,96.400002,8.5,640,0,16,5
9002,45082,qcat,90.379997,656.880005,-90.379997,0,640,0,0,0
340216,92135,frontiermtns,1613,656.880005,119.129997,213.75,640,0,175,5
327306,50023,rathemtn,2028.880005,656.880005,37.099998,101.75,640,0,43,5
328413,22042,ecommons,2135,657,-51.5,152.25,640,0,56,5
338538,94054,emeraldjungle,2717.879883,657,-339.600006,0,640,0,109,5
321777,56009,steamfont,-1458,657.130005,-185.380005,236.5,640,0,14,5
339777,84201,firiona,-2672,658,176.5,64,640,0,0,0
349708,113093,kael,1186,658,-64.25,32,640,0,0,0
349723,113108,kael,1391,658,-64.25,223.5,640,0,0,0
314769,5102,highpass,147.880005,658.380005,11.75,255.5,640,0,0,0
346216,101129,warrens,-505.5,658.75,-90.800003,251,640,0,22,5
351837,129029,thurgadinb,5.88,658.880005,-87.379997,132.5,640,0,0,0
328613,25015,nektulos,-911,659,-1.38,105,640,0,0,0
346102,101023,warrens,-856,659,-74.5,46.5,640,0,0,0
