id|name|min_expansion|max_expansion
113666|113666_a_cral_ligi_shaman_MAGELO-GEN|-1|-1
113667|113667_a_cral_ligi_shaman_MAGELO-GEN|-1|-1
113668|96220_a_cral_ligi_shaman_|-1|-1
113669|91531_a_cral_ligi_guardian_|-1|-1
113670|113670_an_earth_elemental_MAGELO-GEN|-1|-1
113671|113671_an_earth_elemental_MAGELO-GEN|-1|-1
113672|113672_an_air_elemental_MAGELO-GEN|-1|-1
113673|113673_an_air_elemental_MAGELO-GEN|-1|-1
113675|113675_a_berserk_air_elemental_MAGELO-GEN|-1|-1
113676|113676_a_berserk_air_elemental_MAGELO-GEN|-1|-1
113678|113678_a_grimfang_minnow_MAGELO-GEN|-1|-1
113680|113680_a_grol_baku_warmaster_MAGELO-GEN|-1|-1
113681|113681_a_grol_baku_warmaster_MAGELO-GEN|-1|-1
113683|113683_a_vas_ren_warlord_MAGELO-GEN|-1|-1
113684|113684_a_vas_ren_warlord_MAGELO-GEN|-1|-1
113685|113685_a_vas_ren_warlord_MAGELO-GEN|-1|-1
113687|113687_a_tro_jeg_official_MAGELO-GEN|-1|-1
113689|113689_a_gigantic_air_elemental_MAGELO-GEN|-1|-1
113691|113691_a_cral_ligi_warlord_MAGELO-GEN|-1|-1
113692|113692_a_cral_ligi_warlord_MAGELO-GEN|-1|-1
113693|96229_a_cral_ligi_warlord_|-1|-1
113694|96230_a_cral_ligi_warmaster_|-1|-1
113695|96230_a_cral_ligi_warmaster_|-1|-1
113696|96230_a_cral_ligi_warmaster_|-1|-1
113698|113698_#Aero_MAGELO-GEN|-1|-1
113699|113699_#Aero_MAGELO-GEN|-1|-1
113701|113701_a_greater_fire_elemental_MAGELO-GEN|-1|-1
113702|113702_a_greater_fire_elemental_MAGELO-GEN|-1|-1
113703|96233_a_grol_baku_leader_|-1|-1
113704|96234_a_grol_baku_taskmaster_|-1|-1
113705|a_lithe_shadow|-1|-1
113706|113706_a_lithe_shadow_MAGELO-GEN|-1|-1
113710|113710_a_swift_air_elemental_MAGELO-GEN|-1|-1
113711|113711_a_swift_air_elemental_MAGELO-GEN|-1|-1
113713|96239_a_tro_jeg_spy_|-1|-1
113714|96240_a_turtle_wrangler_|-1|-1
113716|113716_a_vas_ren_cohort_MAGELO-GEN|-1|-1
113717|113717_a_vas_ren_cohort_MAGELO-GEN|-1|-1
113718|96242_#Hydro_|-1|-1
113719|96243_#Inferno_|-1|-1
113720|96244_#Terra_|-1|-1
113721|96245_Praem_Softbreeze_|-1|-1
113722|96246_Rundl_Rockfoot_|-1|-1
113725|113725_Ranvin_Darkwaters_MAGELO-GEN|-1|-1
113726|91552_a_grol_baku_soldier_|-1|-1
113727|91533_a_vas_ren_guardian_|-1|-1
113728|91527_a_vas_ren_spiritward_|-1|-1
113729|96248_Tribal_Leader_|-1|-1
113730|96248_Tribal_Leader_|-1|-1
113732|113732_Tribal_Shaman_MAGELO-GEN|-1|-1
113734|113734_A_Tribal_Prowler_MAGELO-GEN|-1|-1
113736|113736_Tribal_Hunter_MAGELO-GEN|-1|-1
113737|96251_Tribal_Hunter_|-1|-1
113743|113743_Sun_Revenant_Magistrate_MAGELO-GEN|-1|-1
113744|113744_Sun_Revenant_Magistrate_MAGELO-GEN|-1|-1
113745|96254_scarlet_cheetah_patriarch_|-1|-1
113746|113746_bloodtribe_shaman_MAGELO-GEN|-1|-1
113747|113747_bloodtribe_shaman_MAGELO-GEN|-1|-1
113748|96255_bloodtribe_shaman_|-1|-1
113749|113749_bloodtribe_shaman_MAGELO-GEN|-1|-1
113750|113750_bloodtribe_shaman_MAGELO-GEN|-1|-1
113751|96256_bloodtribe_shaman_|-1|-1
113752|96257_Bloodtribe_Seer_|-1|-1
113753|113753_a_vas_ren_trooper_MAGELO-GEN|-1|-1
113754|113754_a_vas_ren_trooper_MAGELO-GEN|-1|-1
113755|113755_a_vas_ren_shaman_MAGELO-GEN|-1|-1
113756|113756_a_vas_ren_shaman_MAGELO-GEN|-1|-1
113757|113757_a_vas_ren_shaman_MAGELO-GEN|-1|-1
113758|113758_a_vas_ren_shaman_MAGELO-GEN|-1|-1
113760|113760_a_vas_ren_protector_MAGELO-GEN|-1|-1
113762|113762_a_vas_ren_nomad_MAGELO-GEN|-1|-1
113763|96262_a_vas_ren_nomad_|-1|-1
113764|113764_a_vas_ren_guard_MAGELO-GEN|-1|-1
113765|113765_a_vas_ren_guard_MAGELO-GEN|-1|-1
113766|96263_a_vas_ren_guard_|-1|-1
113767|91597_a_vas_ren_fugitive_|-1|-1
113768|96264_a_vas_ren_bruiser_|-1|-1
113769|113769_a_tro_jeg_warrior_MAGELO-GEN|-1|-1
113770|113770_a_tro_jeg_warrior_MAGELO-GEN|-1|-1
113771|96265_a_tro_jeg_warrior_|-1|-1
113772|91595_a_tro_jeg_soldier_|-1|-1
113773|113773_a_tro_jeg_shaman_MAGELO-GEN|-1|-1
113774|113774_a_tro_jeg_shaman_MAGELO-GEN|-1|-1
113775|96266_a_tro_jeg_shaman_|-1|-1
113776|113776_a_tro_jeg_shaman_MAGELO-GEN|-1|-1
113777|113777_a_tro_jeg_shaman_MAGELO-GEN|-1|-1
113778|91590_a_tro_jeg_sentinel_|-1|-1
113780|113780_a_tro_jeg_legionnaire_MAGELO-GEN|-1|-1
113781|96268_a_tro_jeg_legionnaire_|-1|-1
113782|96268_a_tro_jeg_legionnaire_|-1|-1
113783|113783_a_tro_jeg_invader_MAGELO-GEN|-1|-1
113784|113784_a_tro_jeg_invader_MAGELO-GEN|-1|-1
113785|96269_a_tro_jeg_invader_|-1|-1
113786|96270_a_tro_jeg_heathen_|-1|-1
113787|113787_a_tro_jeg_fire_worshipper_MAGELO-GEN|-1|-1
113788|113788_a_tro_jeg_fire_worshipper_MAGELO-GEN|-1|-1
113789|113789_a_tro_jeg_fire_warder_MAGELO-GEN|-1|-1
113790|113790_a_tro_jeg_fire_warder_MAGELO-GEN|-1|-1
113791|91591_a_tro_jeg_firerider_|-1|-1
113792|96273_a_tro_jeg_firekeeper_|-1|-1
113793|91596_a_tro_jeg_defender_|-1|-1
113795|113795_a_tro_jeg_captor_MAGELO-GEN|-1|-1
113796|113796_a_tro_jeg_captor_MAGELO-GEN|-1|-1
113798|113798_a_tro_jeg_bane_MAGELO-GEN|-1|-1
113799|113799_a_tro_jeg_bane_MAGELO-GEN|-1|-1
113800|96275_a_tro_jeg_bane_|-1|-1
113802|113802_a_thorny_sunflower_MAGELO-GEN|-1|-1
113803|113803_a_sun_revenant_MAGELO-GEN|-1|-1
113804|113804_a_sun_revenant_MAGELO-GEN|-1|-1
113805|113805_a_sun_revenant_MAGELO-GEN|-1|-1
113806|113806_a_sun_revenant_MAGELO-GEN|-1|-1
113807|113807_a_sun_revenant_MAGELO-GEN|-1|-1
113808|113808_a_sun_revenant_MAGELO-GEN|-1|-1
113809|113809_a_sun_reaver_MAGELO-GEN|-1|-1
113810|113810_a_sun_reaver_MAGELO-GEN|-1|-1
113811|113811_a_sun_reaver_MAGELO-GEN|-1|-1
113812|113812_a_sun_reaver_MAGELO-GEN|-1|-1
113813|113813_a_sunflower_MAGELO-GEN|-1|-1
113814|113814_a_sunflower_MAGELO-GEN|-1|-1
113816|113816_a_scarlet_rockhopper_MAGELO-GEN|-1|-1
113817|113817_a_scarlet_cheetah_MAGELO-GEN|-1|-1
113818|113818_a_scarlet_cheetah_MAGELO-GEN|-1|-1
113819|113819_a_lightcrawler_MAGELO-GEN|-1|-1
113820|113820_a_lightcrawler_MAGELO-GEN|-1|-1
113821|113821_a_lightcrawler_MAGELO-GEN|-1|-1
113823|113823_a_grol_baku_warder_MAGELO-GEN|-1|-1
113824|96287_a_grol_baku_warder_|-1|-1
113826|113826_a_grol_baku_shaman_MAGELO-GEN|-1|-1
113827|96288_a_grol_baku_shaman_|-1|-1
113828|96288_a_grol_baku_shaman_|-1|-1
113829|113829_a_grol_baku_sentry_MAGELO-GEN|-1|-1
113830|113830_a_grol_baku_sentry_MAGELO-GEN|-1|-1
113831|96289_a_grol_baku_sentry_|-1|-1
113833|113833_a_grol_baku_keeper_MAGELO-GEN|-1|-1
113838|113838_a_grol_baku_defender_MAGELO-GEN|-1|-1
113840|113840_a_gigantic_sunflower_MAGELO-GEN|-1|-1
113841|113841_a_bloodtribe_warrior_MAGELO-GEN|-1|-1
113842|113842_a_bloodtribe_warrior_MAGELO-GEN|-1|-1
113843|96294_a_bloodtribe_warrior_|-1|-1
113844|113844_a_bloodtribe_warrior_MAGELO-GEN|-1|-1
113845|113845_a_bloodtribe_warrior_MAGELO-GEN|-1|-1
113846|96295_a_bloodtribe_warrior_|-1|-1
113847|113847_a_bloodtribe_warrior_MAGELO-GEN|-1|-1
113848|113848_a_bloodtribe_warrior_MAGELO-GEN|-1|-1
113849|96296_a_bloodtribe_warrior_|-1|-1
113851|113851_a_bloodtribe_shaman_MAGELO-GEN|-1|-1
113852|96297_a_bloodtribe_shaman_|-1|-1
113853|96297_a_bloodtribe_shaman_|-1|-1
113857|113857_#Killer_Vine_MAGELO-GEN|-1|-1
113859|113859_a_grol_baku_retainer_MAGELO-GEN|-1|-1
113860|113860_a_grol_baku_retainer_MAGELO-GEN|-1|-1
113861|96302_a_lightcrawler_drone_|-1|-1
113862|96303_a_poisonous_sunflower_|-1|-1
113863|96304_a_prismatic_lightcrawler_|-1|-1
113864|96305_a_sluggish_sunflower_|-1|-1
113866|113866_a_tainted_lightcrawler_MAGELO-GEN|-1|-1
113867|96307_a_tro_jeg_aggressor_|-1|-1
113869|113869_a_tro_jeg_assailant_MAGELO-GEN|-1|-1
113870|113870_a_tro_jeg_assailant_MAGELO-GEN|-1|-1
113871|96309_a_tro_jeg_commander_|-1|-1
113872|96310_a_tro_jeg_heretic_|-1|-1
113873|96311_a_tro_jeg_hooligan_|-1|-1
113875|113875_a_tro_jeg_sentry_MAGELO-GEN|-1|-1
113876|96312_a_tro_jeg_sentry_|-1|-1
113878|113878_Possesed_Sun_Revenant_MAGELO-GEN|-1|-1
113879|96314_Binpral_Rockfoot_|-1|-1
113882|113882_Knight_of_the_Dread_Sun_MAGELO-GEN|-1|-1
113884|113884_Sun_Revenant_Desecrator_MAGELO-GEN|-1|-1
113885|113885_Sun_Revenant_Desecrator_MAGELO-GEN|-1|-1
113886|96317_Ruinous_Sun_Revenant_|-1|-1
113888|113888_Sun_Revenant_Primatus_MAGELO-GEN|-1|-1
113889|113889_Sun_Revenant_Primatus_MAGELO-GEN|-1|-1
113892|113892_Bloodtribe_Prophet_MAGELO-GEN|-1|-1
113894|113894_Bloodtribe_Sneakster_MAGELO-GEN|-1|-1
113895|113895_Bloodtribe_Sneakster_MAGELO-GEN|-1|-1
113897|113897_Bloodtribe_Surveryor_MAGELO-GEN|-1|-1
113898|113898_Bloodtribe_Surveryor_MAGELO-GEN|-1|-1
113900|113900_Bloodtribe_Wiseman_MAGELO-GEN|-1|-1
113902|113902_Sun_Revenant_Smiter_MAGELO-GEN|-1|-1
113903|113903_Sun_Revenant_Smiter_MAGELO-GEN|-1|-1
113906|113906_The_Burning_Priest_MAGELO-GEN|-1|-1
113907|113907_The_Burning_Priest_MAGELO-GEN|-1|-1
113908|96325_Sectoid_|-1|-1
113909|96326_#Kraen_Flameweaver_|-1|-1
113911|113911_Sun_Revenant_Chancellor_MAGELO-GEN|-1|-1
113912|113912_Sun_Revenant_Chancellor_MAGELO-GEN|-1|-1
113913|96328_scarlet_cheetah_gatherer_|-1|-1
113914|96329_Bloodtribe_Ancient_|-1|-1
113916|113916_Bloodtribe_Agitator_MAGELO-GEN|-1|-1
113917|96331_Bloodtribe_Bonecollector_|-1|-1
113918|94224_Burynai_excavator_|-1|-1
113919|92423_Burynai_burrower_|-1|-1
113921|113921_Vellar_Toranalis_MAGELO-GEN|-1|-1
113923|96333_#Vahn_|-1|-1
113924|96333_#Vahn_|-1|-1
113925|96336_Yurddle_the_Caretaker_|-1|-1
113927|113927_Yavik_Teralin_MAGELO-GEN|-1|-1
113928|96338_Wendlock_Twiblik_|-1|-1
113929|96338_Wendlock_Twiblik_|-1|-1
113930|96339_Theurgus_Zral_Aristos_|-1|-1
113931|96339_Theurgus_Zral_Aristos_|-1|-1
113932|96340_Sentinel_Mellisy_|-1|-1
113933|96340_Sentinel_Mellisy_|-1|-1
113934|96340_Sentinel_Mellisy_|-1|-1
113935|96341_Praecantor_Vesa_Farcloud_|-1|-1
113936|96341_Praecantor_Vesa_Farcloud_|-1|-1
113938|113938_Legionnaire_Zweeblok_MAGELO-GEN|-1|-1
113939|113939_Legionnaire_Zweeblok_MAGELO-GEN|-1|-1
113940|113940_Legionnaire_Zweeblok_MAGELO-GEN|-1|-1
113941|96342_Legionnaire_Zweeblok_|-1|-1
113943|113943_Galren_Fuzzytoes_MAGELO-GEN|-1|-1
113945|113945_Centurion_Renardio_MAGELO-GEN|-1|-1
113946|113946_Centurion_Renardio_MAGELO-GEN|-1|-1
113947|96344_Centurion_Renardio_|-1|-1
113948|96344_Centurion_Renardio_|-1|-1
113950|113950_a_guard_sonic_wolf_MAGELO-GEN|-1|-1
113953|113953_a_coterie_assassin_MAGELO-GEN|-1|-1
113954|96347_a_tormented_vah_shir_|-1|-1
113955|96347_a_tormented_vah_shir_|-1|-1
113958|113958_a_meeda_hune_soldier_MAGELO-GEN|-1|-1
113959|96349_a_grol_baku_warlord_|-1|-1
113961|113961_a_meeda_hune_warlord_MAGELO-GEN|-1|-1
113963|113963_Emissary_Oomgado_MAGELO-GEN|-1|-1
113964|113964_Emissary_Oomgado_MAGELO-GEN|-1|-1
113966|113966_Skyshadow_MAGELO-GEN|-1|-1
113967|113967_Skyshadow_MAGELO-GEN|-1|-1
113971|113971_Xenithen_Sterbla_MAGELO-GEN|-1|-1
113972|Blood Weave Armor|-1|-1
113974|96354_Xenithen_Sterbla_|-1|-1
113976|113976_Trilexior_Aeridia_MAGELO-GEN|-1|-1
113979|96355_Trilexior_Aeridia_|-1|-1
113980|113980_Renaldok_Masric_MAGELO-GEN|-1|-1
113983|96356_Renaldok_Masric_|-1|-1
113985|113985_Gorelaz_Verilak_MAGELO-GEN|-1|-1
113988|96348_a_meeda_hune_soldier_|-1|-1
113989|96348_a_meeda_hune_soldier_|-1|-1
113990|113990_a_grol_baku_soldier_MAGELO-GEN|-1|-1
113991|113991_a_grol_baku_soldier_MAGELO-GEN|-1|-1
113992|96358_a_grol_baku_soldier_|-1|-1
113993|96358_a_grol_baku_soldier_|-1|-1
113994|96358_a_grol_baku_soldier_|-1|-1
113995|113995_a_grimling_runner_MAGELO-GEN|-1|-1
113996|113996_a_grimling_runner_MAGELO-GEN|-1|-1
113997|113997_a_grimling_runner_MAGELO-GEN|-1|-1
113998|96359_a_grimling_runner_|-1|-1
113999|96359_a_grimling_runner_|-1|-1
114000|114000_a_grimling_orefinder_MAGELO-GEN|-1|-1
114001|114001_a_grimling_orefinder_MAGELO-GEN|-1|-1
114002|114002_a_grimling_orefinder_MAGELO-GEN|-1|-1
114003|96360_a_grimling_orefinder_|-1|-1
114004|96360_a_grimling_orefinder_|-1|-1
114006|114006_a_grimling_laborer_MAGELO-GEN|-1|-1
114007|114007_a_grimling_laborer_MAGELO-GEN|-1|-1
114008|96361_a_grimling_laborer_|-1|-1
114009|96361_a_grimling_laborer_|-1|-1
114010|96361_a_grimling_laborer_|-1|-1
114011|114011_a_grimling_geomancer_MAGELO-GEN|-1|-1
114012|114012_a_grimling_geomancer_MAGELO-GEN|-1|-1
114013|114013_a_grimling_geomancer_MAGELO-GEN|-1|-1
114014|114014_a_dire_sonic_wolf_MAGELO-GEN|-1|-1
114016|96363_a_dire_sonic_wolf_|-1|-1
114018|114018_a_darkwing_bat_MAGELO-GEN|-1|-1
114019|114019_a_darkwing_bat_MAGELO-GEN|-1|-1
114020|114020_a_cral_ligi_soldier_MAGELO-GEN|-1|-1
114021|114021_a_cral_ligi_soldier_MAGELO-GEN|-1|-1
114022|114022_a_cral_ligi_soldier_MAGELO-GEN|-1|-1
114023|96365_a_cral_ligi_soldier_|-1|-1
114028|96366_a_coterie_legionnaire_|-1|-1
114029|114029_An_Undead_Annalkeeper_MAGELO-GEN|-1|-1
114030|114030_An_Undead_Annalkeeper_MAGELO-GEN|-1|-1
114031|114031_An_Undead_Annalkeeper_MAGELO-GEN|-1|-1
114033|114033_Vorshar_the_Despised_MAGELO-GEN|-1|-1
114034|96369_The_Spire_Lord_|-1|-1
114035|96369_The_Spire_Lord_|-1|-1
114036|114036_A_Thought_Leech_MAGELO-GEN|-1|-1
114037|114037_A_Thought_Leech_MAGELO-GEN|-1|-1
114038|96370_A_Thought_Leech_|-1|-1
114039|114039_A_Stonegrabber_MAGELO-GEN|-1|-1
114040|114040_A_Stonegrabber_MAGELO-GEN|-1|-1
114041|96371_A_Stonegrabber_|-1|-1
114043|114043_A_ShikNar_Hatchling_MAGELO-GEN|-1|-1
114044|letalis A_Mature_Rockhopper jewels|-1|-1
114045|letalis A_Mature_Rockhopper hides|-1|-1
114047|114047_A_Lesser_Spire_Spirit_MAGELO-GEN|-1|-1
114048|114048_A_Lesser_Spire_Spirit_MAGELO-GEN|-1|-1
114049|114049_A_Greater_Spire_Spirit_MAGELO-GEN|-1|-1
114050|114050_A_Greater_Spire_Spirit_MAGELO-GEN|-1|-1
114051|114051_A_Greater_Horror_MAGELO-GEN|-1|-1
114052|114052_A_Greater_Horror_MAGELO-GEN|-1|-1
114054|114054_A_Corrupted_Hivemistress_MAGELO-GEN|-1|-1
114056|letalis An_Adult_Rockhopper hides|-1|-1
114057|letalis An_Adult_Rockhopper jewels|-1|-1
114059|114059_#An_Ancient_Rockhopper_MAGELO-GEN|-1|-1
114060|96380_Scout_Danarin_|-1|-1
114061|96380_Scout_Danarin_|-1|-1
114062|92842_centaur_charger_|-1|-1
114065|Acrylia Ore low drop chance|-1|-1
114066|Hopperhide armor|-1|-1
114075|96407_Overseer_Gizgargank_|-1|-1
114076|96407_Overseer_Gizgargank_|-1|-1
114077|96408_Sorceress_Gnildaria_|-1|-1
114078|96408_Sorceress_Gnildaria_|-1|-1
114080|96409_Prophet_Grikplag_|-1|-1
114081|96409_Prophet_Grikplag_|-1|-1
114082|96410_Overseer_Gnerpokkel_|-1|-1
114083|96410_Overseer_Gnerpokkel_|-1|-1
114084|96411_a_grimling_officer_|-1|-1
114085|96411_a_grimling_officer_|-1|-1
114086|Husman raid officer loot|-1|-1
114087|96412_a_grimling_officer_|-1|-1
114088|96412_a_grimling_officer_|-1|-1
114089|96413_a_grimling_officer_|-1|-1
114090|96413_a_grimling_officer_|-1|-1
114091|96414_a_possessed_grimling_|-1|-1
114092|96415_a_reanimated_grimling_|-1|-1
114093|96416_Rakshasa_Karwoaro_|-1|-1
114094|growthplane sulfur|-1|-1
114101|114101_an_agitated_forest_spirit_MAGELO-GEN|-1|-1
114103|114103_#Barducks_Darkpaw_MAGELO-GEN|-1|-1
114104|114104_#Barducks_Darkpaw_MAGELO-GEN|-1|-1
114105|96417_#Barducks_Darkpaw_|-1|-1
114106|96417_#Barducks_Darkpaw_|-1|-1
114108|114108_#Elishia_Blackguard_MAGELO-GEN|-1|-1
114109|114109_#Elishia_Blackguard_MAGELO-GEN|-1|-1
114110|96418_#Elishia_Blackguard_|-1|-1
114111|96418_#Elishia_Blackguard_|-1|-1
114112|96419_#FierceWind_|-1|-1
114114|114114_#GoldenTalon_MAGELO-GEN|-1|-1
114115|114115_#GoldenTalon_MAGELO-GEN|-1|-1
114116|96421_#Guard_Bossamir_|-1|-1
114117|96421_#Guard_Bossamir_|-1|-1
114118|96422_#Lameriae_the_Alluring_|-1|-1
114119|96423_#Myraephe_the_Pure_|-1|-1
114120|96423_#Myraephe_the_Pure_|-1|-1
114121|96423_#Myraephe_the_Pure_|-1|-1
114123|114123_#Queen_Nhyalia_MAGELO-GEN|-1|-1
114124|114124_#Queen_Nhyalia_MAGELO-GEN|-1|-1
114125|96424_#Queen_Nhyalia_|-1|-1
114127|114127_#Reynold_Blackguard_MAGELO-GEN|-1|-1
114128|114128_#Reynold_Blackguard_MAGELO-GEN|-1|-1
114129|114129_#Reynold_Blackguard_MAGELO-GEN|-1|-1
114130|96426_#StormClaw_|-1|-1
114132|114132_#Vaurien_Sticklebush_MAGELO-GEN|-1|-1
114133|114133_#Vaurien_Sticklebush_MAGELO-GEN|-1|-1
114134|96427_#Vaurien_Sticklebush_|-1|-1
114135|114135_#Yranik_Blackguard_MAGELO-GEN|-1|-1
114136|114136_#Yranik_Blackguard_MAGELO-GEN|-1|-1
114137|114137_#Yranik_Blackguard_MAGELO-GEN|-1|-1
114138|96428_#Yranik_Blackguard_|-1|-1
114139|96429_#Zed_Sticklebush_|-1|-1
114140|96429_#Zed_Sticklebush_|-1|-1
114141|114141_a_black_panther_MAGELO-GEN|-1|-1
114142|114142_a_black_panther_MAGELO-GEN|-1|-1
114143|96430_a_black_panther_|-1|-1
114145|114145_a_cave_basilisk_MAGELO-GEN|-1|-1
114146|114146_a_cave_basilisk_MAGELO-GEN|-1|-1
114148|114148_a_cave_basilisk_genitor_MAGELO-GEN|-1|-1
114149|114149_a_cave_basilisk_genitor_MAGELO-GEN|-1|-1
114151|114151_a_Darkpaw_corruptor_MAGELO-GEN|-1|-1
114152|114152_a_Darkpaw_warrior_MAGELO-GEN|-1|-1
114153|114153_a_Darkpaw_warrior_MAGELO-GEN|-1|-1
114154|96434_a_Darkpaw_warrior_|-1|-1
114155|96434_a_Darkpaw_warrior_|-1|-1
114156|96433_a_Darkpaw_corruptor_|-1|-1
114157|96433_a_Darkpaw_corruptor_|-1|-1
114159|114159_a_Darkpaw_curate_MAGELO-GEN|-1|-1
114160|96435_a_Darkpaw_curate_|-1|-1
114161|96435_a_Darkpaw_curate_|-1|-1
114163|114163_a_Darkpaw_defiler_MAGELO-GEN|-1|-1
114164|96436_a_Darkpaw_defiler_|-1|-1
114165|96436_a_Darkpaw_defiler_|-1|-1
114166|114166_a_Darkpaw_gnoll_MAGELO-GEN|-1|-1
114167|114167_a_Darkpaw_gnoll_MAGELO-GEN|-1|-1
114168|96437_a_Darkpaw_gnoll_|-1|-1
114170|114170_a_Darkpaw_healer_MAGELO-GEN|-1|-1
114171|96438_a_Darkpaw_healer_|-1|-1
114173|114173_a_Darkpaw_mystic_MAGELO-GEN|-1|-1
114174|114174_a_Darkpaw_mystic_MAGELO-GEN|-1|-1
114176|114176_a_Darkpaw_oracle_MAGELO-GEN|-1|-1
114177|96440_a_Darkpaw_oracle_|-1|-1
114178|96440_a_Darkpaw_oracle_|-1|-1
114179|96439_a_Darkpaw_mystic_|-1|-1
114181|114181_a_dryad_MAGELO-GEN|-1|-1
114182|114182_a_dryad_MAGELO-GEN|-1|-1
114183|96442_Crumpy_Irontoe_|-1|-1
114184|96441_a_dryad_|-1|-1
114185|114185_a_giant_anaconda_MAGELO-GEN|-1|-1
114186|114186_a_giant_anaconda_MAGELO-GEN|-1|-1
114187|114187_a_giant_anaconda_MAGELO-GEN|-1|-1
114189|114189_a_greenwood_bear_MAGELO-GEN|-1|-1
114190|96444_a_greenwood_bear_|-1|-1
114192|114192_a_greenwood_grizzly_MAGELO-GEN|-1|-1
114193|96445_a_greenwood_grizzly_|-1|-1
114195|114195_a_grey_pinewolf_MAGELO-GEN|-1|-1
114196|114196_a_grey_pinewolf_MAGELO-GEN|-1|-1
114197|114197_a_poacher_MAGELO-GEN|-1|-1
114198|114198_a_poacher_MAGELO-GEN|-1|-1
114200|114200_a_potameid_bewilder_MAGELO-GEN|-1|-1
114203|114203_a_potameid_guardian_MAGELO-GEN|-1|-1
114204|114204_a_potameid_guardian_MAGELO-GEN|-1|-1
114206|114206_a_potameid_maiden_MAGELO-GEN|-1|-1
114207|114207_a_potameid_maiden_MAGELO-GEN|-1|-1
114210|114210_a_potameid_matriarch_MAGELO-GEN|-1|-1
114211|114211_a_potameid_protector_MAGELO-GEN|-1|-1
114212|114212_a_potameid_protector_MAGELO-GEN|-1|-1
114214|114214_a_potameid_temptress_MAGELO-GEN|-1|-1
114215|114215_a_potameid_temptress_MAGELO-GEN|-1|-1
114216|114216_a_potameid_wildling_MAGELO-GEN|-1|-1
114217|114217_a_potameid_wildling_MAGELO-GEN|-1|-1
114218|114218_a_timber_griffawn_MAGELO-GEN|-1|-1
114219|114219_a_timber_griffawn_MAGELO-GEN|-1|-1
114220|114220_a_timber_griffon_MAGELO-GEN|-1|-1
114221|114221_a_timber_griffon_MAGELO-GEN|-1|-1
114222|114222_a_timber_griffon_MAGELO-GEN|-1|-1
114224|114224_a_treant_MAGELO-GEN|-1|-1
114225|96457_a_treant_|-1|-1
114227|114227_#Lord_Kreizenn_MAGELO-GEN|-1|-1
114228|114228_#Lord_Kreizenn_MAGELO-GEN|-1|-1
114230|95871_#Lord_Vyemm_|-1|-1
114232|114232_#Lord_Koi`Doken_MAGELO-GEN|-1|-1
114234|114234_#Lord_Feshlak_MAGELO-GEN|-1|-1
114236|114236_#Lady_Nevederia_MAGELO-GEN|-1|-1
114238|114238_#Lady_Mirenilla_MAGELO-GEN|-1|-1
114240|114240_#Jorlleag_MAGELO-GEN|-1|-1
114242|114242_#Gozzrem_MAGELO-GEN|-1|-1
114243|114243_#Gozzrem_MAGELO-GEN|-1|-1
114245|114245_#Cekenar_MAGELO-GEN|-1|-1
114247|95583_Wuoshi_|-1|-1
114251|94821_Zordakalicus_Ragefire_|-1|-1
114252|93422_Lord_Grimrot_|-1|-1
114254|114254_a_Chakta_Fungusbeast_MAGELO-GEN|-1|-1
114255|114255_a_deep_cavern_lotus_MAGELO-GEN|-1|-1
114256|114256_a_deep_cavern_lotus_MAGELO-GEN|-1|-1
114259|Luclin Spells Wis Table A|-1|-1
114261|114261_a_mutant_dreg_MAGELO-GEN|-1|-1
114262|114262_a_mutant_dreg_MAGELO-GEN|-1|-1
114265|96463_a_Shadel_Bandit_|-1|-1
114266|114266_a_Shik`nar_Forager_MAGELO-GEN|-1|-1
114268|114268_a_Shik`nar_Forager_MAGELO-GEN|-1|-1
114270|114270_a_Shik`nar_Nurse_MAGELO-GEN|-1|-1
114271|114271_a_Shik`nar_Nurse_MAGELO-GEN|-1|-1
114274|Luclin Spells Hybrid Table A|-1|-1
114276|114276_a_small_mushroom_MAGELO-GEN|-1|-1
114282|114282_a_Tarmok_Beetle_Herder_MAGELO-GEN|-1|-1
114290|114290_Draz_Nurakk_MAGELO-GEN|-1|-1
114291|114291_Draz_Nurakk_MAGELO-GEN|-1|-1
114292|114292_Draz_Nurakk_MAGELO-GEN|-1|-1
114293|114293_Draz_Nurakk_MAGELO-GEN|-1|-1
114294|114294_Draz_Nurakk_MAGELO-GEN|-1|-1
114296|114296_Shik`nar_Herdmaster_MAGELO-GEN|-1|-1
114298|114298_Shik`nar_Royal_Advisor_MAGELO-GEN|-1|-1
114299|114299_Shik`nar_Royal_Advisor_MAGELO-GEN|-1|-1
114301|114301_Shik`nar_Royal_Guard_MAGELO-GEN|-1|-1
114302|114302_Shik`nar_Royal_Guard_MAGELO-GEN|-1|-1
114305|114305_Shik`nar_Soldier_MAGELO-GEN|-1|-1
114306|114306_Shik`nar_Soldier_MAGELO-GEN|-1|-1
114308|Lucid Shard [Dat] fungusgrove|-1|-1
114309|114309_Shik`nar_Warrior_MAGELO-GEN|-1|-1
114311|114311_Shik`nar_Worker_MAGELO-GEN|-1|-1
114313|114313_Tzi`ik_Underbulk_MAGELO-GEN|-1|-1
114315|114315_Priest_Kak`thak_MAGELO-GEN|-1|-1
114316|114316_Priest_Kak`thak_MAGELO-GEN|-1|-1
114318|114318_Warlord_Tk`kik`tthik_MAGELO-GEN|-1|-1
114319|114319_Warlord_Tk`kik`tthik_MAGELO-GEN|-1|-1
