lootdrop_id|item_id|item_charges|equip_item|chance|multiplier|disabled_chance|min_expansion|max_expansion
111816|25015|1|0|4.505|1|0|-1|-1
111816|25017|1|0|4.505|1|0|-1|-1
111816|31203|1|0|0.901|1|0|-1|-1
111816|31204|1|0|0.901|1|0|-1|-1
111816|31207|1|0|0.901|1|0|-1|-1
111817|22801|1|0|16.216|1|0|-1|-1
111817|29062|1|0|17.117|1|0|-1|-1
111817|29124|1|0|4.505|1|0|-1|-1
111819|22800|1|0|25.714|1|0|-1|-1
111819|24091|1|0|31.429|1|0|4|99
111819|25011|1|0|2.857|1|0|-1|-1
111819|25016|1|0|5.714|1|0|-1|-1
111819|29125|1|0|5.714|1|0|-1|-1
111821|22800|1|0|19.444|1|0|-1|-1
111821|24091|1|0|30.556|1|0|4|99
111821|25011|1|0|2.778|1|0|-1|-1
111821|25016|1|0|8.333|1|0|-1|-1
111821|29125|1|0|16.667|1|0|-1|-1
111823|11655|1|0|3.39|1|0|-1|-1
111823|22800|1|0|15.254|1|0|-1|-1
111823|24091|1|0|33.898|1|0|4|99
111823|25011|1|0|1.695|1|0|-1|-1
111823|25016|1|0|8.475|1|0|-1|-1
111823|29125|1|0|11.864|1|0|-1|-1
111825|10036|1|0|6.667|1|0|-1|-1
111825|10037|1|0|6.667|1|0|-1|-1
111825|25015|1|0|6.667|1|0|-1|-1
111825|29062|1|0|33.333|1|0|-1|-1
111825|29124|1|0|13.333|1|0|-1|-1
111826|10036|1|0|0.971|1|0|-1|-1
111826|10037|1|0|4.854|1|0|-1|-1
111827|22801|1|0|17.476|1|0|-1|-1
111827|25015|1|0|6.796|1|0|-1|-1
111827|25017|1|0|3.883|1|0|-1|-1
111827|29062|1|0|23.301|1|0|-1|-1
111827|29124|1|0|7.767|1|0|-1|-1
111829|11655|1|0|2.041|1|0|-1|-1
111829|22800|1|0|26.531|1|0|-1|-1
111829|24091|1|0|30.612|1|0|4|99
111829|25016|1|0|6.122|1|0|-1|-1
111829|29125|1|0|2.041|1|0|-1|-1
111830|10036|1|0|0.847|1|0|-1|-1
111830|10037|1|0|5.085|1|0|-1|-1
111831|25015|1|0|4.237|1|0|-1|-1
111831|25017|1|0|4.237|1|0|-1|-1
111831|31205|1|0|0.847|1|0|-1|-1
111831|31206|1|0|0.847|1|0|-1|-1
111832|29062|1|0|16.949|1|0|-1|-1
111832|29124|1|0|8.475|1|0|-1|-1
111833|10036|1|0|0.709|1|0|-1|-1
111833|10037|1|0|3.546|1|0|-1|-1
111834|25015|1|0|4.255|1|0|-1|-1
111834|25017|1|0|2.837|1|0|-1|-1
111834|31200|1|1|0.709|1|0|-1|-1
111834|31203|1|0|1.418|1|0|-1|-1
111834|31205|1|1|0.709|1|0|-1|-1
111834|31206|1|0|0.709|1|0|-1|-1
111834|31209|1|1|0.709|1|0|-1|-1
111835|29062|1|0|15.603|1|0|-1|-1
111835|29124|1|0|12.057|1|0|-1|-1
111837|10036|1|0|1.087|1|0|-1|-1
111837|10037|1|0|2.174|1|0|-1|-1
111838|25015|1|0|2.174|1|0|-1|-1
111838|31201|1|0|1.087|1|0|-1|-1
111838|31203|1|0|2.174|1|0|-1|-1
111839|29062|1|0|16.304|1|0|-1|-1
111839|29124|1|0|14.13|1|0|-1|-1
111853|11655|1|0|8.824|1|0|-1|-1
111853|22800|1|0|14.706|1|0|-1|-1
111853|24091|1|0|17.647|2|0|4|99
111854|25073|1|1|50|1|0|-1|-1
111854|25074|1|1|50|1|0|-1|-1
111855|24928|1|1|1|1|0|-1|-1
111855|24929|1|0|3|1|0|-1|-1
111855|24930|1|0|3|1|0|-1|-1
111855|24931|1|1|3|1|0|-1|-1
111855|24932|1|0|3|1|0|-1|-1
111855|24933|1|0|3|1|0|-1|-1
111855|24934|1|1|3|1|0|-1|-1
111857|22800|1|0|33.333|1|0|-1|-1
111857|24091|1|0|33.333|2|0|4|99
111858|25000|1|1|70|1|0|-1|-1
111859|30167|1|0|100|1|0|-1|-1
111860|12549|1|0|21.798|1|0|-1|-1
111860|22800|1|0|25.618|1|0|-1|-1
111863|30168|1|0|100|1|0|-1|-1
111866|22800|1|0|22.727|1|0|-1|-1
111866|29125|1|0|4.545|1|0|-1|-1
111867|24091|1|0|50|2|0|4|99
111869|25005|1|0|6.452|1|0|-1|-1
111869|25017|1|0|3.226|1|0|-1|-1
111869|25018|1|0|3.226|1|0|-1|-1
111869|29062|1|0|9.677|1|0|-1|-1
111869|29124|1|0|12.903|1|0|-1|-1
111870|25000|1|0|75|1|0|-1|-1
111872|9980|1|1|100|1|0|-1|-1
111873|9981|1|1|100|1|0|-1|-1
111874|9977|1|1|100|1|0|-1|-1
111875|9981|1|1|100|1|0|-1|-1
111876|9976|1|1|100|1|0|-1|-1
111877|9981|1|1|100|1|0|-1|-1
111878|9975|1|1|100|1|0|-1|-1
111879|9981|1|1|100|1|0|-1|-1
111880|9975|1|1|100|1|0|-1|-1
111881|9975|1|1|100|1|0|-1|-1
111882|7636|1|0|2|1|0|-1|-1
111882|7637|1|0|2|1|0|-1|-1
111882|7646|1|0|2|1|0|-1|-1
111882|7647|1|0|2|1|0|-1|-1
111882|7656|1|0|2|1|0|-1|-1
111882|7657|1|0|2|1|0|-1|-1
111882|7666|1|0|2|1|0|-1|-1
111882|7667|1|0|2|1|0|-1|-1
111884|22823|1|0|100|1|0|-1|-1
111885|22824|1|1|25|1|0|-1|-1
111885|22825|1|1|25|1|0|-1|-1
111885|22826|1|1|25|1|0|-1|-1
111885|22827|1|1|25|1|0|-1|-1
111886|10002|1|0|0.797|1|0|-1|-1
111886|10003|1|0|0.749|1|0|-1|-1
111886|10012|1|0|0.739|1|0|-1|-1
111886|10028|1|0|0.73|1|0|-1|-1
111886|10029|1|0|0.893|1|0|-1|-1
111886|10030|1|0|0.701|1|0|-1|-1
111886|10043|1|0|0.864|1|0|-1|-1
111886|10044|1|0|0.749|1|0|-1|-1
111886|16976|1|0|8.373|1|0|2|99
111886|22505|1|0|0.624|1|0|2|99
111887|22808|1|0|33.932|1|0|-1|-1
111887|25101|1|0|3.812|1|0|-1|-1
111887|28511|1|0|11.167|1|0|-1|-1
111888|25815|1|0|1|1|0|-1|-1
111888|25816|1|0|1|1|0|-1|-1
111888|25817|1|0|1|1|0|-1|-1
111888|25818|1|0|1|1|0|-1|-1
111888|25819|1|0|1|1|0|-1|-1
111888|25820|1|0|1|1|0|-1|-1
111888|25821|1|0|1|1|0|-1|-1
111888|25822|1|0|1|1|0|-1|-1
111888|25823|1|0|1|1|0|-1|-1
111888|25824|1|0|1|1|0|-1|-1
111888|25825|1|0|1|1|0|-1|-1
111888|25826|1|0|1|1|0|-1|-1
111888|25827|1|0|1|1|0|-1|-1
111888|25828|1|0|1|1|0|-1|-1
111890|10008|1|0|2.083|1|0|-1|-1
111890|10022|1|0|2.083|1|0|-1|-1
111890|22504|1|0|4.167|1|0|1|99
111890|22570|1|0|6.25|1|0|-1|-1
111891|11990|1|0|100|1|0|-1|-1
111893|10034|1|0|10|1|0|-1|-1
111893|10044|1|0|10|1|0|-1|-1
111893|13013|1|0|30|1|0|-1|-1
111893|16976|1|0|30|2|0|2|99
111894|22830|1|0|10|1|0|-1|-1
111894|22831|1|0|40|1|0|-1|-1
111894|30224|1|0|10|1|0|-1|-1
111896|10024|1|0|5|2|0|-1|-1
111896|10042|1|0|5|1|0|-1|-1
111896|10044|1|0|5|1|0|-1|-1
111896|16976|1|0|15|2|0|2|99
111897|22800|1|0|35|2|0|-1|-1
111899|10012|1|0|2.381|1|0|-1|-1
111899|10022|1|0|2.381|1|0|-1|-1
111899|10023|1|0|4.762|1|0|-1|-1
111899|10029|1|0|4.762|1|0|-1|-1
111899|10042|1|0|2.381|1|0|-1|-1
111899|10043|1|0|2.381|1|0|-1|-1
111899|10044|1|0|4.762|1|0|-1|-1
111899|10225|1|0|2.381|1|0|2|99
111899|16976|1|0|16.667|1|0|2|99
111900|31425|1|0|100|1|0|-1|-1
111902|10002|1|0|5.882|1|0|-1|-1
111902|10003|1|0|5.882|1|0|-1|-1
111902|10022|1|0|5.882|2|0|-1|-1
111902|10023|1|0|5.882|2|0|-1|-1
111902|10041|1|0|5.882|1|0|-1|-1
111902|16976|1|0|29.412|2|0|2|99
111903|31426|1|0|100|1|0|-1|-1
111905|10006|1|0|18.462|1|0|-1|-1
111905|10007|1|0|16.923|1|0|-1|-1
111905|10011|1|0|18.462|1|0|-1|-1
111905|10012|1|0|3.077|1|0|-1|-1
111905|10019|1|0|7.692|1|0|-1|-1
111905|10020|1|0|9.231|1|0|-1|-1
111905|10021|1|0|1.538|1|0|-1|-1
111905|10027|1|0|6.154|1|0|-1|-1
111905|10028|1|0|3.077|1|0|-1|-1
111905|10029|1|0|3.077|1|0|-1|-1
111905|10030|1|0|3.077|1|0|-1|-1
111905|10031|1|0|1.538|1|0|-1|-1
111905|10033|1|0|4.615|1|0|-1|-1
111905|10034|1|0|1.538|1|0|-1|-1
111905|10037|1|0|1.538|1|0|-1|-1
111905|10038|1|0|13.846|1|0|-1|-1
111905|10039|1|0|6.154|1|0|-1|-1
111905|10043|1|0|1.538|1|0|-1|-1
111905|10044|1|0|1.538|1|0|-1|-1
111905|10045|1|0|4.615|1|0|-1|-1
111905|10046|1|0|3.077|1|0|-1|-1
111905|10049|1|0|1.538|1|0|-1|-1
111905|16976|1|0|21.538|1|0|2|99
111905|22505|1|0|1.538|1|0|2|99
111907|30204|1|0|6.25|1|0|-1|-1
111907|30205|1|0|12.5|1|0|-1|-1
111908|11990|1|0|106.25|1|0|-1|-1
111909|29624|1|0|106.25|1|0|-1|-1
111911|10002|1|0|3.125|1|0|-1|-1
111911|10003|1|0|1.562|1|0|-1|-1
111911|10012|1|0|4.688|1|0|-1|-1
111911|10028|1|0|1.562|1|0|-1|-1
111911|10029|1|0|1.562|1|0|-1|-1
111911|10030|1|0|6.25|1|0|-1|-1
111911|10043|1|0|1.562|1|0|-1|-1
111911|10044|1|0|3.125|1|0|-1|-1
111911|16976|1|0|21.875|1|0|2|99
111913|10008|1|0|2.632|1|0|-1|-1
111913|10012|1|0|2.632|1|0|-1|-1
111913|10022|1|0|2.632|1|0|-1|-1
111913|10023|1|0|2.632|1|0|-1|-1
111913|10024|1|0|2.632|1|0|-1|-1
111913|10025|1|0|2.632|1|0|-1|-1
111913|10028|1|0|2.632|1|0|-1|-1
111913|10040|1|0|5.263|1|0|-1|-1
111913|16976|1|0|10.526|1|0|2|99
111913|22504|1|0|2.632|1|0|1|99
111914|11655|1|0|2.632|1|0|-1|-1
111914|22800|1|0|23.684|1|0|-1|-1
111914|30220|1|0|39.474|1|0|-1|-1
111916|10008|1|0|1.351|1|0|-1|-1
111916|10040|1|0|1.351|1|0|-1|-1
111916|22504|1|0|2.703|2|0|1|99
111916|22570|1|0|2.703|2|0|-1|-1
111917|11990|1|0|100|1|0|-1|-1
111918|10035|1|0|0.909|1|0|-1|-1
111918|10037|1|0|0.909|1|0|-1|-1
111918|10053|1|0|0.909|1|0|-1|-1
111918|16976|1|0|4.545|1|0|2|99
111919|24884|1|0|22.727|1|0|-1|-1
111919|24885|1|0|19.091|1|0|-1|-1
111919|24886|1|0|26.364|1|0|-1|-1
111919|24887|1|0|15.455|1|0|-1|-1
111919|24889|1|0|17.273|1|0|-1|-1
111921|10028|1|0|4|2|0|-1|-1
111921|10040|1|0|8|1|0|-1|-1
111921|10042|1|0|4|1|0|-1|-1
111921|16976|1|0|4|2|0|2|99
111921|22800|1|0|16|2|0|-1|-1
111922|31419|1|0|100|1|0|-1|-1
111924|30200|1|0|5.556|1|0|-1|-1
111924|30201|1|0|5.556|1|0|-1|-1
111924|30202|1|0|5.556|1|0|-1|-1
111924|30203|1|0|5.556|1|0|-1|-1
111925|11990|1|0|100|1|0|-1|-1
111926|29624|1|0|100|1|0|-1|-1
111927|30200|1|1|10.526|1|0|-1|-1
111927|30201|1|1|5.263|1|0|-1|-1
111927|30203|1|1|5.263|1|0|-1|-1
111927|30204|1|1|11.765|1|0|-1|-1
111927|30205|1|1|11.765|1|0|-1|-1
111927|30206|1|1|17.647|1|0|-1|-1
111928|30204|1|0|14.583|1|0|-1|-1
111928|30205|1|0|10.417|1|0|-1|-1
111928|30206|1|0|6.25|1|0|-1|-1
111929|29624|1|0|100|1|0|-1|-1
111930|27057|1|1|0.7|1|0|-1|-1
111930|27058|1|1|0.6|1|0|-1|-1
111930|27059|1|1|0.5|1|0|-1|-1
111930|27060|1|1|0.4|1|0|-1|-1
111930|27061|1|1|0.3|1|0|-1|-1
111930|27062|1|1|0.4|1|0|-1|-1
111930|27063|1|1|0.3|1|0|-1|-1
111930|27064|1|1|0.2|1|0|-1|-1
111930|27065|1|1|0.1|1|0|-1|-1
111930|27066|1|1|0.01|1|0|-1|-1
111932|25805|1|0|7|1|0|-1|-1
111932|25807|1|0|7|1|0|-1|-1
111932|25814|1|0|7|1|0|-1|-1
111933|10002|1|0|0.801|1|0|-1|-1
111933|10003|1|0|1.068|1|0|-1|-1
111933|10012|1|0|0.973|1|0|-1|-1
111933|10028|1|0|1.03|1|0|-1|-1
111933|10029|1|0|0.744|2|0|-1|-1
111933|10030|1|0|1.049|1|0|-1|-1
111933|10043|1|0|0.897|1|0|-1|-1
111933|10044|1|0|0.916|1|0|-1|-1
111933|16976|1|0|10.17|1|0|2|99
111933|22505|1|0|0.763|1|0|2|99
111934|24727|1|0|6|1|0|-1|-1
111934|24736|1|0|3|1|0|-1|-1
111934|24739|1|0|5|1|0|-1|-1
111935|12999|1|0|25|3|0|-1|-1
111935|24086|1|0|38.027|2|0|4|99
111936|31424|1|0|100|1|0|-1|-1
111937|22800|1|0|16.667|1|0|-1|-1
111938|22800|1|0|29.412|1|0|-1|-1
111939|30200|1|1|1.562|1|0|-1|-1
111939|30201|1|1|3.125|1|0|-1|-1
111939|30202|1|1|1.562|1|0|-1|-1
111939|30203|1|1|3.125|1|0|-1|-1
111939|30204|1|1|1.562|1|0|-1|-1
111939|30207|1|1|1.562|1|0|-1|-1
111939|30208|1|1|3.125|1|0|-1|-1
111939|30209|1|1|3.125|1|0|-1|-1
111940|22801|1|0|18.75|1|0|-1|-1
111941|29624|1|0|100|1|0|-1|-1
111942|30201|1|0|1.351|1|0|-1|-1
111942|30202|1|0|1.351|1|0|-1|-1
111942|30203|1|0|1.351|1|0|-1|-1
111942|30204|1|0|5.405|1|0|-1|-1
111942|30205|1|0|8.108|1|0|-1|-1
111942|30206|1|0|4.054|1|0|-1|-1
111942|30207|1|0|1.351|1|0|-1|-1
111942|30208|1|0|2.703|1|0|-1|-1
111942|30209|1|0|2.703|1|0|-1|-1
111943|22843|1|0|26.364|1|0|-1|-1
111943|22845|1|0|12.727|1|0|-1|-1
111943|22846|1|0|15.455|1|0|-1|-1
111944|1699|1|0|100|1|0|-1|-1
111945|22833|1|0|33.333|1|0|-1|-1
111947|10001|1|0|4.762|1|0|-1|-1
111947|10012|1|0|4.762|1|0|-1|-1
111947|10029|1|0|9.524|1|0|-1|-1
111947|10043|1|0|4.762|1|0|-1|-1
111947|10047|1|0|4.762|1|0|-1|-1
111947|16976|1|0|19.048|1|0|2|99
111948|22833|1|0|33.333|1|0|-1|-1
111952|13085|1|0|25.664|1|0|-1|-1
111952|22844|1|0|21.239|1|0|-1|-1
111952|22852|1|0|35.398|1|0|-1|-1
111952|30296|1|0|7.08|1|0|-1|-1
111954|13085|1|0|28.731|1|0|-1|-1
111954|22844|1|0|26.493|1|0|-1|-1
111954|22852|1|0|29.851|1|0|-1|-1
111954|30296|1|0|4.478|1|0|-1|-1
111955|10001|1|0|0.765|1|0|-1|-1
111955|10002|1|0|1.504|1|0|-1|-1
111955|10003|1|0|1.606|1|0|-1|-1
111955|10008|1|0|1.376|1|0|-1|-1
111955|10012|1|0|1.351|1|0|-1|-1
111955|10022|1|0|1.223|1|0|-1|-1
111955|10023|1|0|1.631|1|0|-1|-1
111955|10024|1|0|1.453|1|0|-1|-1
111955|10025|1|0|1.274|1|0|-1|-1
111955|10028|1|0|1.427|1|0|-1|-1
111955|10029|1|0|1.835|1|0|-1|-1
111955|10030|1|0|1.478|1|0|-1|-1
111955|10031|1|0|0.663|1|0|-1|-1
111955|10032|1|0|0.586|1|0|-1|-1
111955|10033|1|0|0.866|1|0|-1|-1
111955|10034|1|0|0.51|1|0|-1|-1
111955|10040|1|0|1.631|1|0|-1|-1
111955|10041|1|0|1.376|1|0|-1|-1
111955|10042|1|0|1.325|1|0|-1|-1
111955|10043|1|0|1.376|1|0|-1|-1
111955|10044|1|0|0.917|1|0|-1|-1
111955|10045|1|0|0.892|1|0|-1|-1
111955|10046|1|0|0.357|1|0|-1|-1
111955|10047|1|0|0.51|1|0|-1|-1
111955|10225|1|0|1.58|1|0|2|99
111955|16976|1|0|20.54|1|0|2|99
111955|22504|1|0|1.529|1|0|1|99
111955|22505|1|0|1.733|1|0|2|99
111956|1703|1|0|4.689|1|0|-1|-1
111956|11637|1|0|5.224|1|0|-1|-1
111956|22854|1|0|24.439|1|0|-1|-1
111957|22834|1|0|0.423|1|0|-1|-1
111957|22835|1|0|0.141|1|0|-1|-1
111957|22836|1|0|0.846|1|0|-1|-1
111957|22837|1|0|0.564|1|0|-1|-1
111957|22839|1|0|0.564|1|0|-1|-1
111957|22840|1|0|0.564|1|0|-1|-1
111957|22841|1|0|0.564|1|0|-1|-1
111958|10002|1|0|1.41|1|0|-1|-1
111958|10003|1|0|2.257|1|0|-1|-1
111958|10012|1|0|1.693|1|0|-1|-1
111958|10028|1|0|2.821|1|0|-1|-1
111958|10029|1|0|1.834|1|0|-1|-1
111958|10030|1|0|1.41|1|0|-1|-1
111958|10043|1|0|2.257|1|0|-1|-1
111958|10044|1|0|0.987|1|0|-1|-1
111958|16976|1|0|19.041|1|0|2|99
111958|22505|1|0|1.128|1|0|2|99
111959|24891|1|0|0.846|1|0|-1|-1
111959|30200|1|0|2.539|1|0|-1|-1
111959|30201|1|0|2.68|1|0|-1|-1
111959|30202|1|0|2.398|1|0|-1|-1
111959|30203|1|0|2.116|1|0|-1|-1
111959|30204|1|0|3.526|1|0|-1|-1
111959|30205|1|0|2.68|1|0|-1|-1
111959|30206|1|0|1.975|1|0|-1|-1
111959|30207|1|0|2.539|1|0|-1|-1
111959|30208|1|0|2.539|1|0|-1|-1
111959|30209|1|0|2.821|1|0|-1|-1
111960|30204|1|1|25|1|0|-1|-1
111960|30205|1|1|8.333|1|0|-1|-1
111962|10008|1|0|1.429|1|0|-1|-1
111962|10022|1|0|4.286|1|0|-1|-1
111962|10024|1|0|1.429|1|0|-1|-1
111962|10025|1|0|1.429|1|0|-1|-1
111962|10040|1|0|1.429|1|0|-1|-1
111962|10041|1|0|2.857|1|0|-1|-1
111962|10042|1|0|1.429|1|0|-1|-1
111962|10225|1|0|2.857|1|0|2|99
111963|30204|1|1|12.857|1|0|-1|-1
111963|30205|1|1|12.857|1|0|-1|-1
111963|30206|1|1|4.286|1|0|-1|-1
111964|22832|1|0|27.143|1|0|-1|-1
111964|22842|1|0|12.857|1|0|-1|-1
111964|22849|1|0|12.857|1|0|-1|-1
111964|22850|1|0|14.286|1|0|-1|-1
111964|25113|1|0|10|1|0|-1|-1
111966|10025|1|0|5|1|0|-1|-1
111967|22832|1|0|20|1|0|-1|-1
111967|22842|1|0|20|1|0|-1|-1
111967|22849|1|0|60|2|0|-1|-1
111968|1704|1|0|100|1|0|-1|-1
111969|30204|1|1|20|1|0|-1|-1
111969|30205|1|1|20|1|0|-1|-1
111971|30201|1|0|33.333|1|0|-1|-1
111972|25112|1|0|35|1|0|-1|-1
111974|10008|1|0|33.333|1|0|-1|-1
111974|10041|1|0|33.333|1|0|-1|-1
111976|13085|1|0|21|1|0|-1|-1
111976|22848|1|0|16|1|0|-1|-1
111976|22851|1|0|24|1|0|-1|-1
111976|24862|1|0|20|1|0|-1|-1
111979|13085|1|0|30.17|1|0|-1|-1
111979|22847|1|0|20|2|0|-1|-1
111979|22851|1|0|25.637|1|0|-1|-1
111981|24878|1|0|100|1|0|-1|-1
111982|24872|1|0|47.183|1|0|-1|-1
111984|25829|1|0|7|1|0|-1|-1
111984|25830|1|0|7|1|0|-1|-1
111984|25831|1|0|7|1|0|-1|-1
111984|25832|1|0|7|1|0|-1|-1
111984|25833|1|0|7|1|0|-1|-1
111984|25834|1|0|7|1|0|-1|-1
111984|25835|1|0|7|1|0|-1|-1
111984|25836|1|0|7|1|0|-1|-1
111984|25837|1|0|7|1|0|-1|-1
111984|25838|1|0|9|1|0|-1|-1
111984|25839|1|0|7|1|0|-1|-1
111984|25840|1|0|7|1|0|-1|-1
111984|25841|1|0|7|1|0|-1|-1
111984|25842|1|0|7|1|0|-1|-1
111986|25815|1|0|8|1|0|-1|-1
111986|25816|1|0|7|1|0|-1|-1
111986|25817|1|0|7|1|0|-1|-1
111986|25818|1|0|7|1|0|-1|-1
111986|25819|1|0|7|1|0|-1|-1
111986|25820|1|0|7|1|0|-1|-1
111986|25821|1|0|7|1|0|-1|-1
111986|25822|1|0|7|1|0|-1|-1
111986|25823|1|0|7|1|0|-1|-1
111986|25824|1|0|7|1|0|-1|-1
111986|25825|1|0|7|1|0|-1|-1
111986|25826|1|0|7|1|0|-1|-1
111986|25827|1|0|8|1|0|-1|-1
111986|25828|1|0|7|1|0|-1|-1
111988|10012|1|0|4.348|1|0|-1|-1
111988|10023|1|0|8.696|2|0|-1|-1
111988|10040|1|0|4.348|1|0|-1|-1
111988|16976|1|0|13.043|1|0|2|99
111989|11655|1|0|8.696|1|0|-1|-1
111989|22800|1|0|47.826|1|0|-1|-1
111990|30201|1|1|4.348|1|0|-1|-1
111990|30202|1|1|4.348|1|0|-1|-1
111990|30204|1|1|4.348|1|0|-1|-1
111990|30205|1|1|4.348|1|0|-1|-1
111991|10002|1|0|0.74|1|0|-1|-1
111991|10003|1|0|1.691|1|0|-1|-1
111991|10008|1|0|0.846|1|0|-1|-1
111991|10012|1|0|0.74|1|0|-1|-1
111991|10022|1|0|0.951|1|0|-1|-1
111991|10023|1|0|1.374|1|0|-1|-1
111991|10024|1|0|1.163|1|0|-1|-1
111991|10025|1|0|0.951|1|0|-1|-1
111991|10028|1|0|0.846|1|0|-1|-1
111991|10029|1|0|0.74|1|0|-1|-1
111991|10030|1|0|0.634|1|0|-1|-1
111991|10040|1|0|0.74|1|0|-1|-1
111991|10041|1|0|1.903|1|0|-1|-1
111991|10042|1|0|1.48|1|0|-1|-1
111991|10043|1|0|1.586|1|0|-1|-1
111991|10044|1|0|0.951|1|0|-1|-1
111991|10225|1|0|0.846|1|0|2|99
111991|16976|1|0|9.197|1|0|2|99
111991|22504|1|0|1.691|1|0|1|99
111991|22505|1|0|0.74|1|0|2|99
111992|30200|1|1|1.48|1|0|-1|-1
111992|30201|1|1|1.903|1|0|-1|-1
111992|30202|1|1|1.903|1|0|-1|-1
111992|30203|1|1|2.96|1|0|-1|-1
111992|30204|1|1|2.114|1|0|-1|-1
111992|30205|1|1|1.268|1|0|-1|-1
111992|30206|1|1|2.114|1|0|-1|-1
111992|30207|1|1|2.22|1|0|-1|-1
111992|30208|1|1|2.008|1|0|-1|-1
111992|30209|1|1|2.537|1|0|-1|-1
111993|11655|1|0|5.074|1|0|-1|-1
111993|22800|1|0|23.362|1|0|-1|-1
111994|10002|1|0|1.475|1|0|-1|-1
111994|10003|1|0|0.59|1|0|-1|-1
111994|10008|1|0|1.475|1|0|-1|-1
111994|10012|1|0|1.18|1|0|-1|-1
111994|10022|1|0|0.59|1|0|-1|-1
111994|10023|1|0|1.18|1|0|-1|-1
111994|10024|1|0|1.475|1|0|-1|-1
111994|10025|1|0|1.475|1|0|-1|-1
111994|10028|1|0|0.295|1|0|-1|-1
111994|10029|1|0|0.885|1|0|-1|-1
111994|10030|1|0|0.295|1|0|-1|-1
111994|10040|1|0|2.36|1|0|-1|-1
111994|10041|1|0|1.18|1|0|-1|-1
111994|10042|1|0|1.18|1|0|-1|-1
111994|10043|1|0|1.77|1|0|-1|-1
111994|10044|1|0|0.885|1|0|-1|-1
111994|10225|1|0|0.885|1|0|2|99
111994|16976|1|0|7.965|1|0|2|99
111994|22504|1|0|1.18|1|0|1|99
111994|22505|1|0|0.885|1|0|2|99
111995|11655|1|0|4.425|1|0|-1|-1
111995|22800|1|0|23.894|1|0|-1|-1
111996|30202|1|0|0.295|1|0|-1|-1
111996|30220|1|0|31.268|1|0|-1|-1
111998|13013|1|0|25|1|0|-1|-1
111998|16976|1|0|25|2|0|2|99
111999|22831|1|0|25|1|0|-1|-1
111999|30224|1|0|25|1|0|-1|-1
112001|13001|1|0|5.797|1|0|-1|-1
112001|13011|1|0|1.449|1|0|-1|-1
112001|13012|1|0|4.348|1|0|-1|-1
112001|13013|1|0|8.696|1|0|-1|-1
112001|22830|1|0|8.696|1|0|-1|-1
112001|22831|1|0|33.333|1|0|-1|-1
112001|30224|1|0|11.594|1|0|-1|-1
112003|10001|1|0|7.692|1|0|-1|-1
112003|10012|1|0|15.385|1|0|-1|-1
112003|10029|1|0|7.692|1|0|-1|-1
112003|10030|1|0|7.692|1|0|-1|-1
112003|10036|1|0|7.692|1|0|-1|-1
112003|16976|1|0|15.385|1|0|2|99
112004|13001|1|0|15.385|1|0|-1|-1
112004|13011|1|0|15.385|1|0|-1|-1
112004|13012|1|0|7.692|1|0|-1|-1
112004|13013|1|0|15.385|1|0|-1|-1
112004|22831|1|0|30.769|1|0|-1|-1
112006|10001|1|0|1.099|1|0|-1|-1
112006|10031|1|0|1.099|1|0|-1|-1
112006|10032|1|0|2.198|1|0|-1|-1
112006|10045|1|0|1.099|1|0|-1|-1
112006|10046|1|0|2.198|1|0|-1|-1
112006|16976|1|0|3.297|1|0|2|99
112007|22527|1|0|29.67|1|0|1|99
112011|10032|1|0|9.091|1|0|-1|-1
112011|16976|1|0|9.091|1|0|2|99
112011|22833|1|0|9.091|1|0|-1|-1
112012|31428|1|0|100|1|0|-1|-1
112014|22847|1|0|7.692|1|0|-1|-1
112014|22851|1|0|30.769|1|0|-1|-1
112015|13085|1|0|53.846|1|0|-1|-1
112016|31429|1|0|100|1|0|-1|-1
112019|13012|1|0|11.111|1|0|-1|-1
112019|22831|1|0|44.444|1|0|-1|-1
112020|31430|1|0|100|1|0|-1|-1
112021|10001|1|0|0.659|1|0|-1|-1
112021|10031|1|0|0.376|1|0|-1|-1
112021|10032|1|0|1.035|1|0|-1|-1
112021|10033|1|0|0.376|1|0|-1|-1
112021|10034|1|0|0.847|1|0|-1|-1
112021|10045|1|0|1.035|1|0|-1|-1
112021|10046|1|0|0.47|1|0|-1|-1
112021|10047|1|0|0.376|1|0|-1|-1
112022|22843|1|0|19.755|1|0|-1|-1
112022|22845|1|0|11.853|1|0|-1|-1
112022|22846|1|0|10.63|1|0|-1|-1
112022|24889|1|0|4.233|1|0|-1|-1
112023|24884|1|0|4.798|1|0|-1|-1
112023|24885|1|0|5.08|1|0|-1|-1
112023|24886|1|0|3.575|1|0|-1|-1
112023|24887|1|0|4.61|1|0|-1|-1
112025|13085|1|0|21.429|1|0|-1|-1
112025|22844|1|0|21.429|1|0|-1|-1
112025|22852|1|0|19.048|1|0|-1|-1
112027|10040|1|0|16.667|1|0|-1|-1
112027|12107|1|0|16.667|1|0|-1|-1
112027|24871|1|0|35|1|0|-1|-1
112028|24870|1|0|35|1|0|-1|-1
112030|10043|1|0|11.111|1|0|-1|-1
112030|22505|1|0|11.111|1|0|2|99
112030|30453|1|0|11.111|1|0|-1|-1
112031|30221|1|0|100|1|0|-1|-1
112035|24873|1|0|100|1|0|-1|-1
112037|30222|1|0|100|1|0|-1|-1
112038|30202|1|1|11.111|1|0|-1|-1
112038|30205|1|0|11.111|1|0|-1|-1
