id|doorid|zone|type|name|pos_x|pos_y|pos_z|heading|opentype|lockpick|keyitem|altkeyitem|nokeyring|triggerdoor|triggertype|doorisopen|door_param|dest_zone|dest_x|dest_y|dest_z|dest_heading|invert_state|incline|size|islift|close_time|can_open|comments
8351|5|necropolis|Door|DNDOOR201|809.67|409.843|5.002|256|6|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8352|23|necropolis|Door|DNDOOR203|1806.83|28.235|12.0065|398.18|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8353|24|necropolis|Door|DNDOOR203|1767.2|22.5254|0.002001|410.019|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8354|25|necropolis|Door|DNDOOR203|1796.77|-81.4554|21.8937|117.64|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8355|26|necropolis|Door|DNDOOR203|1759.45|-96.2705|4.82166|158|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8356|27|necropolis|Door|DNDOOR203|1722.48|-80.0267|4.67975|101.24|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8357|28|necropolis|Door|DNDOOR203|1688.57|-73.168|36.1563|135.68|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8358|29|necropolis|Door|DNDOOR203|1730.01|6.84256|0.002|401.88|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8359|30|necropolis|NonInteract|CRATEG|1756.34|-9.98845|310.354|120|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8360|35|necropolis|NonInteract|CRATEG|1755.46|-15.51|310.28|115|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8361|36|necropolis|NonInteract|CRATEG|696.079|-161.615|70.0367|256|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8362|40|necropolis|NonInteract|CRATEG|1046|-299.793|69.5474|377.6|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8363|41|necropolis|NonInteract|CRATEG|1033.21|-299.641|69.5026|384|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8364|42|necropolis|NonInteract|CRATEG|1194.12|-300.009|69.4784|384.98|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8365|43|necropolis|NonInteract|CRATEG|1206.32|-299.687|69.5431|384|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8366|45|necropolis|NonInteract|CRATEG|1206.28|29.7221|69.4439|119.261|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8367|52|necropolis|NonInteract|CRATEG|-66.6607|-2745.95|19.5453|463.94|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8368|53|necropolis|NonInteract|CRATEG|-102.375|-2722.45|19.5755|372.64|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8369|66|necropolis|NonInteract|DNROCK202|3.35799|-1393.43|-40.8465|226|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8370|67|necropolis|NonInteract|DNROCK202|13.0459|-1371.89|-40.4194|493.66|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8371|80|necropolis|Door|DOOR2|375.679|-375.551|-246.704|166.86|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8372|83|necropolis|Door|DOOR2|376.305|-376.73|-256.94|166|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8373|84|necropolis|Door|DOOR2|487.047|-689.88|-247.794|344|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8374|16|sirens|Door|SIROCK202|-252.255|-78.0486|86.7207|148.644|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8375|15|sirens|Door|SIROCK202|-252.2|-80.8675|80.9707|58|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8376|14|sirens|Door|SIROCK202|-248.95|-90.1175|74.9707|49.9734|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8377|13|sirens|Door|SIROCK202|-252.058|-84.4887|74.9707|46|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8378|5|sirens|NonInteract|CRATEG|-647.336|-724.623|-58.9668|384|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8379|4|sirens|NonInteract|CRATEG|-631.287|-725.482|-58.9768|132.46|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8380|17|sirens|NonInteract|SIROCK202|-531.316|135.94|-136.118|414.601|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8381|1|sirens|NonInteract|SIROCK202|-525.097|136.444|-136.291|128|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8382|2|sirens|NonInteract|SIROCK202|-516.98|137.415|-135.95|129.441|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8383|3|sirens|NonInteract|CRATEG|71.2422|-52.6251|16.9742|510.22|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8384|9|sirens|NonInteract|CRATEG|-639.215|-734.952|-110.436|341.28|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8385|10|sirens|NonInteract|CRATEG|-638.214|-741.182|-155.935|384|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8386|11|sirens|Door|SIROCK202|-358.092|-83.4167|26.002|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8387|12|sirens|Door|SIROCK202|-348.216|-81.0124|25.252|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8388|3|skyshrine|NonInteract|SKYCAP200|740.127|793.135|354.877|256|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8389|254|skyshrine|NonInteract|SKYCAP201|374.571|794.275|339.877|0.799988|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8390|249|skyshrine|Door|SSHRINEWAL201|72.3995|-724.519|-0.095427|394|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8391|248|skyshrine|NonInteract|SSHRINEWAL201|-12.9|-693.395|-0.898|255.28|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8392|246|skyshrine|NonInteract|SSHRINEWAL201|74.0687|-693.78|-0.072785|3.93994|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8393|245|skyshrine|NonInteract|SSHRINEWAL201|45.115|-727.351|-0.093248|384|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8394|244|skyshrine|NonInteract|SSHRINEWAL201|72.4206|-631.147|-0.981753|0|58|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8395|240|skyshrine|Door|SKYGATE200|1888.31|-1084.3|14.352|0|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8396|239|skyshrine|Door|MARBDOOR200|637.549|793.645|339.877|0|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8397|234|skyshrine|Teleport|SKYSYM200|2460.47|1973.54|-139.905|256|58|0|0|0|1|0|0|0|0|skyshrine|-326|425|43.72|231|0|0|100|0|5|1|
8398|225|skyshrine|NonInteract|VEDRSTAT102|575.956|-312.87|44.8161|384|58|-1|28602|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8399|217|skyshrine|NonInteract|CRATEG|369.01|791.253|383.377|384|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8400|216|skyshrine|NonInteract|CRATEG|2654.16|2240.57|-188.154|256|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8401|215|skyshrine|NonInteract|CRATEG|2675.6|2240.84|-188.154|256|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8402|214|skyshrine|NonInteract|CRATEG|2668.64|2240.84|-188.154|256|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8403|213|skyshrine|NonInteract|CRATEG|2661.4|2240.75|-188.154|256|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8404|212|skyshrine|NonInteract|CRATEG|2647.12|2240.61|-188.154|256|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8405|211|skyshrine|NonInteract|CRATEG|2639.61|2240.56|-188.154|256|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8406|210|skyshrine|NonInteract|CRATEG|2631.81|2240.64|-188.154|256|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8407|209|skyshrine|NonInteract|CRATEG|2631.34|1706.56|-188.154|0|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8408|208|skyshrine|NonInteract|CRATEG|380.146|598.003|320.377|0|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8409|207|skyshrine|NonInteract|CRATEG|385.663|597.897|320.377|0|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8410|206|skyshrine|NonInteract|CRATEG|363.367|598.081|320.316|0|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8411|205|skyshrine|NonInteract|CRATEG|369.099|598.149|320.377|0|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8412|204|skyshrine|NonInteract|CRATEG|374.781|598.002|320.377|0|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8413|188|skyshrine|NonInteract|CRATEG|381.724|791.138|383.377|128|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8414|166|skyshrine|Door|MARBDOOR200|934.643|859.594|214.09|0|74|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8415|151|skyshrine|Door|MARBDOOR200|879.58|230.055|193.94|384|74|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8416|150|skyshrine|Door|MARBDOOR200|684.664|1034.59|62.9761|384|74|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8417|144|skyshrine|Door|MARBDOOR200|104.999|793.642|339.877|0|74|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8418|143|skyshrine|Door|MARBDOOR200|679.825|994.625|214.085|384|74|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8419|141|skyshrine|Door|MARBDOOR200|839.538|684.731|214.09|256|74|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8420|136|skyshrine|Door|MARBDOOR200|579.862|384.831|193.94|0|74|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8421|135|skyshrine|Door|MARBDOOR200|494.856|298.868|193.94|128|74|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8422|134|skyshrine|Door|MARBDOOR200|444.812|689.771|41.2207|384|74|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8423|131|skyshrine|Door|MARBDOOR200|394.866|979.535|41.0084|256|74|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8424|126|skyshrine|Door|SKYGATE200|1892.83|1349.9|4.252|0|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8425|125|skyshrine|Door|MISTGATE|491.595|859.808|204.04|256|66|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8426|124|skyshrine|Door|MISTGATE|491.91|804.904|204.016|256|66|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8427|123|skyshrine|Door|MISTGATE|491.634|744.855|204.129|256|66|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8428|122|skyshrine|Door|MISTGATE|491.757|689.832|203.947|256|66|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8429|109|skyshrine|Door|SKYGATE200|615.65|-495.144|309.158|256|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8430|101|skyshrine|Door|SKYGATE201|77.9276|-662.548|-9.248|0|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8431|96|skyshrine|Door|DOOR1|249.855|-717.451|40.0071|384|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8432|83|skyshrine|Door|DOOR1|347.276|-519.582|40.1182|256|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8433|73|skyshrine|Door|DOOR1|327.921|-459.948|40.002|0|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8434|1|skyshrine|Door|SKYGATE200|1723.05|1199.87|4.252|0|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8435|2|skyshrine|Door|SKYGATE200|1739.8|2480.04|-150.685|384|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8436|89|skyshrine|Door|DOOR1|347.316|-594.784|40.1312|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8437|90|skyshrine|Door|DOOR1|327.55|-654.33|40.1186|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8438|91|skyshrine|Door|DOOR1|327.638|-729.747|40.1186|0|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8439|92|skyshrine|Door|DOOR1|346.911|-789.478|40.1312|256|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8440|93|skyshrine|Door|DOOR1|132.905|-534.654|40.0631|256|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8441|94|skyshrine|Door|DOOR1|164.855|-663.896|40.0928|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8442|95|skyshrine|Door|DOOR1|179.682|-739.254|40.0928|384.661|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8443|99|skyshrine|Door|SKYGATE201|399.008|-327.596|40.721|256|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8444|103|skyshrine|Door|SKYGATE201|737.597|-327.56|40.7343|0|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8445|104|skyshrine|Door|SKYGATE201|647.466|-702.847|40.6855|384|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8446|105|skyshrine|Door|SKYGATE201|439.871|-562.267|95.7207|256|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8447|106|skyshrine|Door|SKYGATE200|230.736|-1049.09|264.169|320|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8448|107|skyshrine|Door|SKYGATE200|976.043|-495.135|259.158|256|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8449|110|skyshrine|Door|SKYGATE200|1655.67|1609.16|4.252|256|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8450|111|skyshrine|Door|SKYGATE200|1305.41|1609|4.252|256|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8451|112|skyshrine|Door|SKYGATE200|1004.29|2112.67|-35.7168|128|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8452|127|skyshrine|Door|MARBDOOR200|4.9851|429.892|0.002|0.280029|74|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8453|180|skyshrine|Door|SHRINEGATE200|2879.81|1973.87|-164.406|256|76|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8454|182|skyshrine|Door|DOOR1|601.42|-585.798|10.002|0|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8455|183|skyshrine|Door|DOOR1|600.318|-738.483|10.002|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8456|184|skyshrine|Door|DOOR1|521.359|-585.975|10.002|0|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8457|187|skyshrine|NonInteract|CRATEG|1964.64|-1085.43|29.252|511.04|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8458|190|skyshrine|NonInteract|CRATEG|740.8|793.844|363.627|0.779663|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8459|191|skyshrine|NonInteract|CRATEG|2660.91|1706.56|-188.154|0|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8460|192|skyshrine|NonInteract|CRATEG|2668.61|1706.81|-188.154|0|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8461|193|skyshrine|NonInteract|CRATEG|2675.67|1707.01|-188.154|0|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8462|194|skyshrine|NonInteract|CRATEG|2652.97|1706.56|-188.154|0|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8463|195|skyshrine|NonInteract|CRATEG|2645.66|1706.56|-188.154|0|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8464|196|skyshrine|NonInteract|CRATEG|2638.43|1706.56|-188.154|0|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8465|197|skyshrine|NonInteract|CRATEG|381.301|989.815|320.377|256|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8466|199|skyshrine|NonInteract|CRATEG|362.788|989.809|320.377|256|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8467|200|skyshrine|NonInteract|CRATEG|386.727|989.794|320.377|256|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8468|202|skyshrine|NonInteract|CRATEG|368.455|989.973|320.377|256|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8469|203|skyshrine|NonInteract|CRATEG|374.649|989.953|320.377|256|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8470|228|skyshrine|Teleport|SKYTOME200|119.812|230.659|0.002|384|58|0|0|0|1|0|0|0|0|skyshrine|-326|425|43.72|231|0|0|100|0|5|1|
8471|229|skyshrine|Teleport|SKYJEWEL200|1999.39|1272.85|30.7106|126.06|58|0|0|0|1|0|0|0|0|skyshrine|660|-60|3.75|129|0|0|100|0|5|1|
8472|230|skyshrine|Teleport|SKYJEWEL201|2063.93|1273.79|31.352|132.52|58|0|0|0|1|0|0|0|0|skyshrine|-326|425|43.72|231|0|0|100|0|5|1|
8473|241|skyshrine|Teleport|SKYGLOBE200|739.602|793.157|366.627|30.1201|58|0|0|0|1|0|0|0|0|skyshrine|1198|1231|3.75|231|0|0|100|0|5|1|
8474|242|skyshrine|Teleport|SKYGLOBE200|1963.73|-1084.43|36.252|16.48|58|0|0|0|1|0|0|0|0|skyshrine|660|-60|3.75|0|0|0|100|0|5|1|
8475|253|skyshrine|Teleport|SSHRINEWAL200|143.889|-910.366|229.89|52|58|0|0|0|1|0|0|0|0|skyshrine|660|-60|3.75|0|0|0|100|0|5|1|
8476|57|sleeper|NonInteract|CRATEG|-1968.97|-1073.74|-850.963|415.16|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8477|56|sleeper|NonInteract|CRATEG|-2800.02|-1072.26|-849.498|241.42|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8478|55|sleeper|NonInteract|CRATEG|-2799.39|-1905.55|-844.998|334.54|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8479|44|sleeper|Door|SHRINEGATE200|-2383.48|-791.471|-991.998|384|77|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
8480|43|sleeper|Door|KELSEYDOOR2|-1376.04|592.006|-447.998|256|5|0|0|0|1|27|0|0|0|NONE|0|0|0|0|0|0|100|0|9|1|
8481|40|sleeper|Door|KELSEYDOOR|-1231.91|1616|-127.998|256|0|0|0|0|1|39|0|0|0|NONE|0|0|0|0|0|0|100|0|9|1|
8482|39|sleeper|Door|KELSEYDOOR2|-1231.96|1552.07|-127.998|256|5|0|0|0|1|40|0|0|0|NONE|0|0|0|0|0|0|100|0|9|1|
8483|38|sleeper|Door|KELSEYDOOR|-1231.92|1040.01|-127.998|256|0|0|0|0|1|37|0|0|0|NONE|0|0|0|0|0|0|100|0|9|1|
8484|37|sleeper|Door|KELSEYDOOR2|-1232.02|976.069|-127.998|256|6|0|0|0|1|38|0|0|0|NONE|0|0|0|0|0|0|100|0|9|1|
8485|36|sleeper|Door|KELSEYDOOR2|-1759.95|1264.06|-127.998|256|6|0|0|0|1|20|0|0|0|NONE|0|0|0|0|0|0|100|0|9|1|
8486|35|sleeper|Door|KELSEYDOOR2|-1792.02|1072.05|100.002|256|6|0|0|0|1|18|0|0|0|NONE|0|0|0|0|0|0|100|0|9|1|
8487|34|sleeper|Door|KELSEYDOOR2|-1184.07|1135.9|100.002|0|5|0|0|0|1|16|0|0|0|NONE|0|0|0|0|0|0|100|0|9|1|
8488|33|sleeper|Door|KELSEYDOOR2|-1152.12|-111.792|100.002|256|6|0|0|0|1|22|0|0|0|NONE|0|0|0|0|0|0|100|0|9|1|
8489|32|sleeper|Door|KELSEYDOOR2|-799.878|-48.25|100.002|0|6|0|0|0|1|51|0|0|0|NONE|0|0|0|0|0|0|100|0|9|1|
8490|31|sleeper|Door|KELSEYDOOR2|-944|64.0884|100.002|384|6|0|0|0|1|13|0|0|0|NONE|0|0|0|0|0|0|100|0|9|1|
8491|30|sleeper|Door|KELSEYDOOR2|-1007.93|736.097|100.002|128|6|0|0|0|1|9|0|0|0|NONE|0|0|0|0|0|0|100|0|9|1|
8492|29|sleeper|Door|KELSEYDOOR2|-160.144|431.925|0.002001|0|6|0|0|0|1|8|0|0|0|NONE|0|0|0|0|0|0|100|0|9|1|
8493|28|sleeper|Door|KELSEYDOOR2|-47.9824|96.1047|0.002002|128|6|0|0|0|1|3|0|0|0|NONE|0|0|0|0|0|0|100|0|9|1|
8494|27|sleeper|Door|KELSEYDOOR|-1375.99|656|-447.998|256|0|0|0|0|1|43|0|0|0|NONE|0|0|0|0|0|0|100|0|9|1|
8495|22|sleeper|Door|KELSEYDOOR|-1152.05|-48|100.002|256|0|0|0|0|1|33|0|0|0|NONE|0|0|0|0|0|0|100|0|9|1|
8496|20|sleeper|Door|KELSEYDOOR|-1759.99|1328.05|-127.998|256|0|0|0|0|1|36|0|0|0|NONE|0|0|0|0|0|0|100|0|9|1|
8497|18|sleeper|Door|KELSEYDOOR|-1791.99|1136|100.002|256|0|0|0|0|1|35|0|0|0|NONE|0|0|0|0|0|0|100|0|9|1|
8498|16|sleeper|Door|KELSEYDOOR|-1184.07|1072|100.002|0|0|0|0|0|1|34|0|0|0|NONE|0|0|0|0|0|0|100|0|9|1|
8499|13|sleeper|Door|KELSEYDOOR|-1007.96|64.0067|100.002|384|0|0|0|0|1|31|0|0|0|NONE|0|0|0|0|0|0|100|0|9|1|
8500|9|sleeper|Door|KELSEYDOOR|-944.05|736.054|100.002|128|0|0|0|0|1|30|0|0|0|NONE|0|0|0|0|0|0|100|0|9|1|
8501|8|sleeper|Door|KELSEYDOOR|-160.069|368|0.002|0|0|0|0|0|1|29|0|0|0|NONE|0|0|0|0|0|0|100|0|9|1|
8502|3|sleeper|Door|KELSEYDOOR|15.905|96.1696|0.001999|128|0|0|0|0|1|28|0|0|0|NONE|0|0|0|0|0|0|100|0|9|1|
8503|45|sleeper|Door|SLTDOOR200|-2335.85|671.54|-415.998|384|35|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|384|100|0|5|1|
8504|46|sleeper|NonInteract|SLFF200|-2383.48|-1489.64|-1056|457.298|156|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8505|47|sleeper|NonInteract|CRATEG|-2383.61|-1489.82|-781.386|384.22|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8506|51|sleeper|Door|KELSEYDOOR|-799.854|-111.904|100.002|0|0|0|0|0|1|32|0|0|0|NONE|0|0|0|0|0|0|100|0|9|1|
8507|53|sleeper|Teleport|ELECTMONU201|-12.9748|-79.8831|0.001998|384|58|0|0|0|1|0|0|0|0|eastwastes|133|-7279|161|204|0|0|100|0|5|1|
8508|54|sleeper|NonInteract|CRATEG|-1967.87|-1904.91|-850.498|336.16|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8509|117|templeveeshan|NonInteract|CRATEG|452.503|-700.384|141.689|123.54|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8510|116|templeveeshan|NonInteract|CRATEG|453.639|-780.201|141.112|384|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8511|112|templeveeshan|NonInteract|CRATEG|-1190.2|1433.11|-146.185|256|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8512|108|templeveeshan|NonInteract|CRATEG|1229|-1859.46|193.19|7.79997|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8513|94|templeveeshan|NonInteract|CRATEG|-2070.98|-423.774|-22.4668|80.1403|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8514|93|templeveeshan|NonInteract|CRATEG|-2104.08|-458.555|-22.4668|107.86|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8515|92|templeveeshan|NonInteract|CRATEG|-2106.06|-541.404|-22.9668|309.221|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8516|91|templeveeshan|NonInteract|CRATEG|-2070.48|-574.773|-23.4668|306.66|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
8517|90|templeveeshan|NonInteract|CRATEG|-1987.57|-575.83|-23.7168|383.52|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
