eq_id|wow_id|enabled|name|player_1|teleport_zone|you_cast|other_casts|cast_on_you|cast_on_other|spell_fades|range|aoerange|pushback|pushup|cast_time|recovery_time|recast_time|buffdurationformula|buffduration|AEDuration|mana|effect_base_value1|effect_base_value2|effect_base_value3|effect_base_value4|effect_base_value5|effect_base_value6|effect_base_value7|effect_base_value8|effect_base_value9|effect_base_value10|effect_base_value11|effect_base_value12|effect_limit_value1|effect_limit_value2|effect_limit_value3|max1|max2|max3|max4|max5|max6|max7|max8|max9|max10|icon|memicon|components1|components2|component_counts1|component_counts2|NoexpendReagent1|NoexpendReagent2|formula1|formula2|formula3|formula4|formula5|formula6|formula7|formula8|formula9|formula10|formula11|LightType|goodEffect|Activated|resisttype|effectid1|effectid2|effectid3|effectid4|effectid5|effectid6|effectid7|effectid8|effectid9|effectid10|effectid11|effectid12|targettype|basediff|skill|zonetype|EnvironmentType|TimeOfDay|warrior_learn_level|warrior_learn_wowitemid|cleric_learn_level|cleric_learn_wowitemid|paladin_learn_level|paladin_learn_wowitemid|ranger_learn_level|ranger_learn_wowitemid|shadowknight_learn_level|shadowknight_learn_wowitemid|druid_learn_level|druid_learn_wowitemid|monk_learn_level|monk_learn_wowitemid|bard_learn_level|bard_learn_wowitemid|rogue_learn_level|rogue_learn_wowitemid|shaman_learn_level|shaman_learn_wowitemid|necromancer_learn_level|necromancer_learn_wowitemid|wizard_learn_level|wizard_learn_wowitemid|magician_learn_level|magician_learn_wowitemid|enchanter_learn_level|enchanter_learn_wowitemid|beastlord_learn_level|beastlord_learn_wowitemid|CastingAnim|TargetAnim|TravelType|SpellAffectIndex|disallow_sit|npc_no_cast|new_icon|spellanim|uninterruptable|ResistDiff|dot_stacking_exempt|deleteable|RecourseLink|no_partial_resist|short_buff_box|descnum|typedescnum|effectdescnum|effectdescnum2|npc_no_los|reflectable|resist_per_level|resist_cap|EndurCost|EndurTimerIndex|IsDiscipline|HateAdded|EndurUpkeep|pvpresistbase|pvpresistcalc|pvpresistcap|spell_category|pvp_duration|pvp_duration_cap|cast_not_standing|can_mgb|nodispell|npc_category|npc_usefulness|wear_off_message|suspendable|spellgroup|allowrest|custom_icon|not_player_spell
3809|95611|1|Reclamation|PLAYER_1||||You reclaim energy from your surroundings.|'s body begins to regenerate.||100|0|0|0|6000|2500|2250|10|205|0|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|20|0|0|0|0|0|0|0|0|0|2510|2051|-1|-1|1|1|-1|-1|1|0|0|0|100|100|100|100|100|100|100|0|1|0|0|0|254|254|254|254|254|254|254|254|254|254|254|5|25|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|1|0|100|118|73|0|0|0|0|0|0|0|0|39010|39144|0|0|0|0|0|0|0|0|0|0|0|100|0|24|10|205|0|0|0|0|0|1|1|0|0|118|0
3810|95612|1|Eruption|PLAYER_1||||Fire erupts around you.| is caught in an eruption of fire.||200|0|0|0|0|0|2250|0|0|0|0|-50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|350|0|0|0|0|0|0|0|0|0|2515|2052|-1|-1|1|1|-1|-1|6|100|100|100|100|100|100|100|100|100|100|6|0|0|2|0|254|254|254|254|254|254|254|254|254|254|254|5|5|24|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|44|13|0|0|0|100|51|80|0|0|0|0|0|0|0|0|39001|39051|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|0|0|0|0|0|0|0|0|0|0|0|51|0
3812|95614|1|Prayer to Rallos|PLAYER_1|feerrott|||| fades away.||0|0|0|0|0|0|0|0|0|0|0|1148|466|-1|121|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2522|2112|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|83|254|254|254|254|254|254|254|254|254|254|254|6|0|52|-1|24|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|9|0|100|161|95|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|0|0|0|0|0|0|0|0|1|0|0|161|0
3813|95615|1|Summon Drogmor|PLAYER_1|SumLizardWhtSlow1||||||0|0|0|0|0|2250|0|3600|3600|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2512|2106|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|113|254|254|254|254|254|254|254|254|254|254|254|6|0|52|1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|-1|0|100|112|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|3600|3600|0|0|1|0|0|1|1|0|0|112|0
3814|95616|1|Summon Drogmor|PLAYER_1|SumLizardWhtSlow2||||||0|0|0|0|0|2250|0|3600|3600|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2512|2106|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|113|254|254|254|254|254|254|254|254|254|254|254|6|0|52|1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|-1|0|100|112|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|3600|3600|0|0|1|0|0|1|1|0|0|112|0
3815|95617|1|Summon Drogmor|PLAYER_1|SumLizardWhtRun1||||||0|0|0|0|0|2250|0|3600|3600|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2512|2106|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|113|254|254|254|254|254|254|254|254|254|254|254|6|0|52|1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|-1|0|100|112|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|3600|3600|0|0|1|0|0|1|1|0|0|112|0
3816|95618|1|Summon Drogmor|PLAYER_1|SumLizardWhtRun2||||||0|0|0|0|0|2250|0|3600|3600|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2512|2106|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|113|254|254|254|254|254|254|254|254|254|254|254|6|0|52|1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|-1|0|100|112|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|3600|3600|0|0|1|0|0|1|1|0|0|112|0
3817|95619|1|Summon Drogmor|PLAYER_1|SumLizardWhtFast||||||0|0|0|0|0|2250|0|3600|3600|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2512|2106|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|113|254|254|254|254|254|254|254|254|254|254|254|6|0|52|1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|-1|0|100|112|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|3600|3600|0|0|1|0|0|1|1|0|0|112|0
3818|95620|1|Summon Drogmor|PLAYER_1|SumLizardBlkSlow1||||||0|0|0|0|0|2250|0|3600|3600|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2512|2106|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|113|254|254|254|254|254|254|254|254|254|254|254|6|0|52|1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|-1|0|100|112|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|3600|3600|0|0|1|0|0|1|1|0|0|112|0
3819|95621|1|Summon Drogmor|PLAYER_1|SumLizardBlkSlow2||||||0|0|0|0|0|2250|0|3600|3600|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2512|2106|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|113|254|254|254|254|254|254|254|254|254|254|254|6|0|52|1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|-1|0|100|112|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|3600|3600|0|0|1|0|0|1|1|0|0|112|0
3820|95622|1|Summon Drogmor|PLAYER_1|SumLizardBlkRun1||||||0|0|0|0|0|2250|0|3600|3600|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2512|2106|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|113|254|254|254|254|254|254|254|254|254|254|254|6|0|52|1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|-1|0|100|112|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|3600|3600|0|0|1|0|0|1|1|0|0|112|0
3821|95623|1|Summon Drogmor|PLAYER_1|SumLizardBlkRun2||||||0|0|0|0|0|2250|0|3600|3600|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2512|2106|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|113|254|254|254|254|254|254|254|254|254|254|254|6|0|52|1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|-1|0|100|112|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|3600|3600|0|0|1|0|0|1|1|0|0|112|0
3822|95624|1|Summon Drogmor|PLAYER_1|SumLizardBlkFast||||||0|0|0|0|0|2250|0|3600|3600|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2512|2106|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|113|254|254|254|254|254|254|254|254|254|254|254|6|0|52|1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|-1|0|100|112|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|3600|3600|0|0|1|0|0|1|1|0|0|112|0
3823|95625|1|Summon Drogmor|PLAYER_1|SumLizardGrnSlow1||||||0|0|0|0|0|2250|0|3600|3600|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2512|2106|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|113|254|254|254|254|254|254|254|254|254|254|254|6|0|52|1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|-1|0|100|112|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|3600|3600|0|0|1|0|0|1|1|0|0|112|0
3824|95626|1|Summon Drogmor|PLAYER_1|SumLizardGrnSlow2||||||0|0|0|0|0|2250|0|3600|3600|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2512|2106|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|113|254|254|254|254|254|254|254|254|254|254|254|6|0|52|1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|-1|0|100|112|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|3600|3600|0|0|1|0|0|1|1|0|0|112|0
3825|95627|1|Summon Drogmor|PLAYER_1|SumLizardGrnRun1||||||0|0|0|0|0|2250|0|3600|3600|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2512|2106|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|113|254|254|254|254|254|254|254|254|254|254|254|6|0|52|1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|-1|0|100|112|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|3600|3600|0|0|1|0|0|1|1|0|0|112|0
3826|95628|1|Summon Drogmor|PLAYER_1|SumLizardGrnRun2||||||0|0|0|0|0|2250|0|3600|3600|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2512|2106|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|113|254|254|254|254|254|254|254|254|254|254|254|6|0|52|1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|-1|0|100|112|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|3600|3600|0|0|1|0|0|1|1|0|0|112|0
3827|95629|1|Summon Drogmor|PLAYER_1|SumLizardGrnFast||||||0|0|0|0|0|2250|0|3600|3600|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2512|2106|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|113|254|254|254|254|254|254|254|254|254|254|254|6|0|52|1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|-1|0|100|112|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|3600|3600|0|0|1|0|0|1|1|0|0|112|0
3828|95630|1|Summon Drogmor|PLAYER_1|SumLizardRedSlow1||||||0|0|0|0|0|2250|0|3600|3600|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2512|2106|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|113|254|254|254|254|254|254|254|254|254|254|254|6|0|52|1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|-1|0|100|112|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|3600|3600|0|0|1|0|0|1|1|0|0|112|0
3829|95631|1|Summon Drogmor|PLAYER_1|SumLizardRedSlow2||||||0|0|0|0|0|2250|0|3600|3600|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2512|2106|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|113|254|254|254|254|254|254|254|254|254|254|254|6|0|52|1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|-1|0|100|112|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|3600|3600|0|0|1|0|0|1|1|0|0|112|0
3830|95632|1|Summon Drogmor|PLAYER_1|SumLizardRedRun1||||||0|0|0|0|0|2250|0|3600|3600|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2512|2106|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|113|254|254|254|254|254|254|254|254|254|254|254|6|0|52|1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|-1|0|100|112|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|3600|3600|0|0|1|0|0|1|1|0|0|112|0
3831|95633|1|Summon Drogmor|PLAYER_1|SumLizardRedRun2||||||0|0|0|0|0|2250|0|3600|3600|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2512|2106|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|113|254|254|254|254|254|254|254|254|254|254|254|6|0|52|1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|-1|0|100|112|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|3600|3600|0|0|1|0|0|1|1|0|0|112|0
3832|95634|1|Summon Drogmor|PLAYER_1|SumLizardRedFast||||||0|0|0|0|0|2250|0|3600|3600|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2512|2106|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|113|254|254|254|254|254|254|254|254|254|254|254|6|0|52|1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|-1|0|100|112|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|3600|3600|0|0|1|0|0|1|1|0|0|112|0
3835|95637|1|Anemone Feedback|PLAYER_1||||Your blades have been poisoned.| 's blades glisten with poison|The poison dries up.|10|0|0|0|3500|2500|6000|10|150|0|0|3838|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2515|2041|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|85|254|254|254|254|254|254|254|254|254|254|254|6|5|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|19|0|100|41|111|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|10|150|0|0|0|0|0|1|1|0|0|41|0
3836|95638|1|Nematocyst Poison|PLAYER_1||||Your blades have been poisoned.| 's blades glisten with poison|The poison dries up.|10|0|0|0|3500|2500|6000|10|150|0|0|3839|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2515|2041|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|85|254|254|254|254|254|254|254|254|254|254|254|6|5|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|19|0|100|41|111|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|10|150|0|0|0|0|0|1|1|0|0|41|0
3837|95639|1|Paralyzing Neurotoxin|PLAYER_1||||Your blades have been poisoned.| 's blades glisten with poison|The poison dries up.|10|0|0|0|3500|2500|6000|10|20|0|0|3840|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2515|2041|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|85|254|254|254|254|254|254|254|254|254|254|254|6|5|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|19|0|100|41|111|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|10|20|0|0|0|0|0|1|1|0|0|41|0
3838|95640|1|Anemone Feedback|PLAYER_1||||Blood is pulled from your veins.| staggers.||15|0|0|0|0|2250|2250|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|20|0|0|0|0|0|0|0|0|0|2507|2116|-1|-1|1|1|-1|-1|121|100|100|100|100|100|100|100|100|100|100|0|0|0|4|0|254|254|254|254|254|254|254|254|254|254|254|13|0|52|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|44|13|0|20|0|100|161|89|1|-200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-200|100|-200|-1|0|0|0|0|0|0|0|0|0|0|0|161|0
3839|95641|1|Nematocyst|PLAYER_1||||Poison pulls the strength from your muscles.| looks frail.|You feel your strength return.|200|0|0|0|0|2250|2250|0|0|0|0|-10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|75|0|0|0|0|0|0|0|0|0|2509|2125|-1|-1|1|1|-1|-1|1|100|100|100|100|100|100|100|100|100|100|0|0|0|4|0|254|254|254|254|254|254|254|254|254|254|254|5|5|52|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|44|13|0|20|0|100|50|89|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|0|0|0|0|0|0|0|0|0|0|0|0|50|0
3840|95642|1|Paralyzing Neurotoxin|PLAYER_1||||Your nerves have been severed.| looks frail.|You feel your strength return.|200|0|0|0|0|2250|2250|7|20|0|0|70|0|0|0|0|0|0|0|0|0|0|0|0|0|0|70|0|0|0|0|0|0|0|0|0|2509|2125|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|0|0|4|11|254|254|254|254|254|254|254|254|254|254|254|5|5|52|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|44|13|0|20|0|100|50|89|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|0|7|20|0|0|0|0|0|1|0|0|0|50|0
3841|95643|1|Temper|PLAYER_1||||You feel your anger beginning to grow.| face turns red.|Your anger fades.|200|0|0|0|0|2250|0|3|270|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0|0|2508|2120|-1|-1|1|1|-1|-1|100|1|100|100|100|100|100|100|100|100|100|0|1|0|0|10|2|254|254|254|254|254|254|254|254|254|254|6|25|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|44|0|0|6|0|100|21|93|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|3|270|0|0|0|0|0|1|1|0|0|21|0
3843|95645|1|Timeburn|PLAYER_1|||||||100|0|0|0|0|0|0|3|1950|0|0|20|65|4|-101|-22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2511|2056|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|128|134|140|137|137|138|254|254|254|254|254|254|6|0|14|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|42|0|0|2|0|0|161|86|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|100|3|1950|0|0|0|0|0|1|1|0|0|161|0
3844|95646|1|Chronoburn|PLAYER_1|||||||100|0|0|0|0|0|0|3|1950|0|0|25|65|4|-101|-22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2511|2056|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|128|134|140|137|137|138|254|254|254|254|254|254|6|0|14|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|42|0|0|2|0|0|161|86|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|100|3|1950|0|0|0|0|0|1|1|0|0|161|0
3845|95647|1|Eterninostrum|PLAYER_1|||||||100|0|0|0|0|0|0|3|1950|0|0|20|65|4|-101|-40|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2511|2056|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|128|134|140|137|137|138|254|254|254|254|254|254|6|0|14|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|42|0|0|2|0|0|161|86|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|100|3|1950|0|0|0|0|0|1|1|0|0|161|0
3846|95648|1|Chrononostrum|PLAYER_1|||||||100|0|0|0|0|0|0|3|1950|0|0|25|65|4|-101|-40|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2511|2056|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|128|134|140|137|137|138|254|254|254|254|254|254|6|0|14|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|42|0|0|2|0|0|161|86|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|100|3|1950|0|0|0|0|0|1|1|0|0|161|0
