id|npc_spells_id|spellid|type|minlevel|maxlevel|manacost|recast_delay|priority|resist_adjust|min_expansion|max_expansion|content_flags|content_flags_disabled
2920|522|665|256|62|255|-1|-1|1||-1|-1||
2921|522|249|4|15|48|-1|-1|1||-1|-1||
2922|522|76|4|49|59|-1|-1|1||-1|-1||
2923|522|490|4|60|62|-1|-1|1||-1|-1||
2924|522|3192|4|63|255|-1|-1|1||-1|-1||
2925|522|242|128|9|50|-1|-1|1||-1|-1||
2926|522|512|128|51|255|-1|-1|1||-1|-1||
2928|522|49|512|58|60|-1|-1|1||-1|-1||
2929|522|1526|512|61|255|-1|-1|1||-1|-1||
2930|522|26|8|9|21|-1|-1|1||-1|-1||
2931|522|263|8|22|38|-1|-1|1||-1|-1||
2932|522|421|8|39|53|-1|-1|1||-1|-1||
2933|522|422|8|54|58|-1|-1|1||-1|-1||
2934|522|423|8|59|64|-1|-1|1||-1|-1||
2935|522|1559|8|65|255|-1|-1|1||-1|-1||
2936|522|256|8|30|48|-1|-1|1||-1|-1||
2937|522|129|8|49|58|-1|-1|1||-1|-1||
2938|522|432|8|58|255|-1|-1|1||-1|-1||
2939|522|515|8|15|29|-1|-1|1||-1|-1||
2940|522|516|8|30|38|-1|-1|1||-1|-1||
2941|522|517|8|39|48|-1|-1|1||-1|-1||
2942|522|518|8|49|59|-1|-1|1||-1|-1||
2943|522|519|8|60|62|-1|-1|1||-1|-1||
2944|522|1558|8|63|255|-1|-1|1||-1|-1||
2946|522|1397|8|51|61|-1|-1|1||-1|-1||
2947|522|3487|8|62|255|-1|-1|1||-1|-1||
2950|522|524|1|9|48|-1|-1|1||-1|-1||
2952|522|278|8|30|255|-1|-1|1||-1|-1||
2953|522|254|8|22|38|-1|-1|1||-1|-1||
2954|522|2594|8|39|255|-1|-1|1||-1|-1||
2956|522|200|2|9|21|-1|60|1||-1|-1||
2957|522|17|2|22|38|-1|60|1||-1|-1||
2958|522|12|2|39|56|-1|60|1||-1|-1||
2959|522|15|2|57|255|-1|60|1||-1|-1||
2960|522|145|8|55|61|-1|-1|1||-1|-1||
2961|522|1290|2|62|63|-1|60|1||-1|-1||
2962|522|1568|2|64|255|-1|60|1||-1|-1||
2963|523|704|1|12|54|-1|-1|1||-1|-1||
2964|523|1747|1|55|60|-1|-1|1||-1|-1||
2965|523|3366|1|61|255|-1|-1|1||-1|-1||
2966|523|724|1|15|27|-1|-1|1||-1|-1||
2967|523|741|1|28|39|-1|-1|1||-1|-1||
2968|523|868|1|40|255|-1|-1|1||-1|-1||
2969|523|1753|1|53|255|-1|-1|1||-1|-1||
2970|523|1100|1|58|255|-1|-1|1||-1|-1||
2971|523|1197|1|60|255|-1|-1|1||-1|-1||
2972|523|3030|1|62|255|-1|-1|1||-1|-1||
2973|523|3369|1|64|255|-1|-1|1||-1|-1||
2974|523|3376|1|65|255|-1|-1|1||-1|-1||
2975|523|736|1|35|56|-1|-1|1||-1|-1||
2976|523|1761|1|57|59|-1|-1|1||-1|-1||
2977|523|2936|1|60|255|-1|-1|1||-1|-1||
2978|523|703|256|2|17|-1|-1|1||-1|-1||
2979|523|730|256|18|42|-1|-1|1||-1|-1||
2980|523|742|256|43|255|-1|-1|1||-1|-1||
2981|523|743|256|38|64|-1|-1|1||-1|-1||
2982|523|3367|256|65|255|-1|-1|1||-1|-1||
2983|523|744|256|46|62|-1|-1|1||-1|-1||
2984|523|3373|256|63|255|-1|-1|1||-1|-1||
2985|523|3566|256|50|58|-1|-1|1||-1|-1||
2986|523|1764|256|59|62|-1|-1|1||-1|-1||
2987|523|3370|256|63|255|-1|-1|1||-1|-1||
2988|523|3567|256|42|60|-1|-1|1||-1|-1||
2989|523|3363|256|61|255|-1|-1|1||-1|-1||
2990|523|738|128|23|53|-1|-1|1||-1|-1||
2991|523|1758|128|54|255|-1|-1|1||-1|-1||
2992|523|705|1|20|50|-1|-1|1||-1|-1||
2993|523|1751|1|51|59|-1|-1|1||-1|-1||
2994|523|1748|1|60|63|-1|-1|1||-1|-1||
2995|523|3066|1|64|255|-1|-1|1||-1|-1||
2996|523|707|1|30|54|-1|-1|1||-1|-1||
2997|523|1451|1|55|64|-1|-1|1||-1|-1||
2998|523|3375|1|65|255|-1|-1|1||-1|-1||
2999|523|727|1|22|39|-1|-1|1||-1|-1||
3000|523|726|1|40|55|-1|-1|1||-1|-1||
3001|523|1755|1|56|61|-1|-1|1||-1|-1||
3002|523|3364|1|62|255|-1|-1|1||-1|-1||
3004|523|709|8|17|255|-1|-1|1||-1|-1||
3005|523|748|8|47|48|-1|-1|1||-1|-1||
3006|523|1450|8|49|57|-1|-1|1||-1|-1||
3007|523|1763|8|58|255|-1|-1|1||-1|-1||
3008|523|710|8|9|53|-1|-1|1||-1|-1||
3009|523|2607|8|54|255|-1|-1|1||-1|-1||
3010|523|711|8|13|55|-1|-1|1||-1|-1||
3011|523|2608|8|56|255|-1|-1|1||-1|-1||
3012|523|714|8|41|255|-1|-1|1||-1|-1||
3013|523|734|8|7|9|-1|-1|1||-1|-1||
3014|523|701|8|10|21|-1|-1|1||-1|-1||
3015|523|740|8|36|21|-1|-1|1||-1|-1||
3016|523|702|8|42|21|-1|-1|1||-1|-1||
3017|523|747|8|50|21|-1|-1|1||-1|-1||
3018|523|1757|8|54|21|-1|-1|1||-1|-1||
3019|523|1760|8|57|21|-1|-1|1||-1|-1||
3020|523|3374|8|62|21|-1|-1|1||-1|-1||
3021|523|2606|8|52|59|-1|-1|1||-1|-1||
3022|523|2610|8|60|255|-1|-1|1||-1|-1||
3023|523|712|8|25|28|-1|-1|1||-1|-1||
3024|523|715|8|29|32|-1|-1|1||-1|-1||
3025|523|713|8|33|36|-1|-1|1||-1|-1||
3026|523|716|8|37|62|-1|-1|1||-1|-1||
3027|523|3368|8|63|255|-1|-1|1||-1|-1||
3028|523|717|8|5|48|-1|-1|1||-1|-1||
3029|523|2605|8|49|255|-1|-1|1||-1|-1||
3030|523|3362|8|64|255|-1|-1|1||-1|-1||
3031|523|7|2|6|33|-1|60|1||-1|-1||
3032|523|1448|2|34|54|-1|60|1||-1|-1||
3033|523|1759|2|55|57|-1|60|1||-1|-1||
3034|523|2609|2|58|61|-1|60|1||-1|-1||
3035|523|3651|2|62|53|-1|60|1||-1|-1||
3036|523|3372|2|64|255|-1|60|1||-1|-1||
3037|523|725|4096|27|38|-1|-1|1||-1|-1||
3038|523|750|4096|39|63|-1|-1|1||-1|-1||
3039|523|3371|4096|64|255|-1|-1|1||-1|-1||
3040|523|706|1|26|55|-1|-1|1||-1|-1||
3041|523|1756|1|56|255|-1|-1|1||-1|-1||
3042|524|2068|1|15|57|-1|-1|1||-1|-1||
3043|524|282|1|30|57|-1|-1|1||-1|-1||
3044|524|3568|1|34|57|-1|-1|1||-1|-1||
3045|524|3569|1|49|57|-1|-1|1||-1|-1||
3046|524|3570|1|54|57|-1|-1|1||-1|-1||
3047|524|510|1|59|57|-1|-1|1||-1|-1||
3048|524|3493|1|63|57|-1|-1|1||-1|-1||
3049|524|277|256|22|38|-1|-1|1||-1|-1||
3050|524|434|256|39|51|-1|-1|1||-1|-1||
3051|524|435|256|52|60|-1|-1|1||-1|-1||
3052|524|3492|256|61|255|-1|-1|1||-1|-1||
3053|524|75|256|15|43|-1|-1|1||-1|-1||
3054|524|3689|256|44|64|-1|-1|1||-1|-1||
3055|524|32|256|65|255|-1|-1|1||-1|-1||
3057|524|49|512|58|60|-1|-1|1||-1|-1||
3058|524|1526|512|61|255|-1|-1|1||-1|-1||
3059|524|162|1|49|55|-1|-1|1||-1|-1||
3060|524|163|1|56|255|-1|-1|1||-1|-1||
3061|524|270|1|22|49|-1|-1|1||-1|-1||
3062|524|2634|1|50|59|-1|-1|1||-1|-1||
3063|524|2492|1|60|64|-1|-1|1||-1|-1||
3064|524|3462|1|65|255|-1|-1|1||-1|-1||
3066|524|267|8|9|14|-1|-1|1||-1|-1||
3067|524|274|8|15|29|-1|-1|1||-1|-1||
3068|524|283|8|30|48|-1|-1|1||-1|-1||
3069|524|649|8|49|55|-1|-1|1||-1|-1||
3070|524|431|8|56|255|-1|-1|1||-1|-1||
3071|524|2178|8|49|59|-1|-1|1||-1|-1||
3072|524|2630|8|60|61|-1|-1|1||-1|-1||
3073|524|3456|8|62|255|-1|-1|1||-1|-1||
3074|524|167|8|53|57|-1|-1|1||-1|-1||
3075|524|168|8|58|61|-1|-1|1||-1|-1||
3076|524|1585|8|62|255|-1|-1|1||-1|-1||
3084|524|1571|8|61|255|-1|-1|1||-1|-1||
3094|524|161|8|52|56|-1|-1|1||-1|-1||
3096|524|2176|8|44|51|-1|-1|1||-1|-1||
3097|524|2177|8|52|58|-1|-1|1||-1|-1||
3098|524|2629|8|59|63|-1|-1|1||-1|-1||
3099|524|3460|8|64|255|-1|-1|1||-1|-1||
3100|524|170|8|60|62|-1|-1|1||-1|-1||
3101|524|171|8|63|255|-1|-1|1||-1|-1||
3104|524|2941|8|60|64|-1|-1|1||-1|-1||
3105|524|3463|8|65|255|-1|-1|1||-1|-1||
3106|524|3454|8|61|255|-1|-1|1||-1|-1||
3107|524|200|2|9|21|-1|60|1||-1|-1||
3108|524|17|2|22|38|-1|60|1||-1|-1||
3109|524|12|2|39|56|-1|60|1||-1|-1||
3110|524|15|2|57|61|-1|60|1||-1|-1||
3111|524|1290|2|62|255|-1|60|1||-1|-1||
3112|524|145|8|55|63|-1|-1|1||-1|-1||
3113|524|1568|2|64|255|-1|60|1||-1|-1||
3114|524|2612|32|9|14|-1|-1|1||-1|-1||
3115|524|2633|32|15|21|-1|-1|1||-1|-1||
3116|524|2614|32|22|29|-1|-1|1||-1|-1||
3117|524|2616|32|30|38|-1|-1|1||-1|-1||
3118|524|2618|32|39|48|-1|-1|1||-1|-1||
3119|524|2621|32|49|53|-1|-1|1||-1|-1||
3120|524|2623|32|54|55|-1|-1|1||-1|-1||
3121|524|2626|32|56|67|-1|-1|1||-1|-1||
3122|524|2627|32|58|59|-1|-1|1||-1|-1||
3123|524|2631|32|60|61|-1|-1|1||-1|-1||
3124|524|3457|32|62|63|-1|-1|1||-1|-1||
3125|524|3461|32|64|55|-1|-1|1||-1|-1||
3126|455|22|1|1|25|-1|-1|0||-1|-1||
3127|455|38|1|1|255|-1|-1|0||-1|-1||
3129|455|131|4|1|25|-1|-1|0||-1|-1||
3130|456|15|2|1|255|-1|60|0||-1|-1||
3131|456|16|1|1|30|-1|-1|0||-1|-1||
3132|456|43|1024|1|30|-1|300|0||-1|-1||
3133|456|89|8|1|30|-1|300|0||-1|-1||
3134|456|368|8|1|30|-1|300|0||-1|-1||
3135|457|26|8|1|255|-1|300|0||-1|-1||
3136|457|92|1|1|255|-1|-1|0||-1|-1||
3137|457|200|2|1|255|-1|60|0||-1|-1||
3138|457|249|4|1|255|-1|-1|0||-1|-1||
3139|457|269|8|1|255|-1|300|0||-1|-1||
3140|457|515|8|1|255|-1|300|0||-1|-1||
3141|525|1414|8|1|255|-1|300|1||-1|-1||
3142|525|1614|1|1|255|-1|-1|0||-1|-1||
3143|525|2015|1|1|255|-1|-1|0||-1|-1||
3144|525|3571|1|1|255|-1|-1|0||-1|-1||
3145|526|1585|8|1|255|-1|300|0||-1|-1||
3146|526|1584|8|1|255|-1|300|0||-1|-1||
3147|526|1592|1|1|255|-1|-1|2||-1|-1||
3148|526|1588|1|1|255|-1|-1|1||-1|-1||
3150|527|1486|256|1|255|-1|-1|30||-1|-1||
3168|8|1743|8|55|255|-1|-1|1||-1|-1||
3174|2|2551|8|12|33|-1|-1|2||3|99||
3176|528|3915|256|1|255|-1|-1|100||-1|-1||
3178|229|1948|1|1|255|-1|-1|35||-1|-1||
3181|537|364|8|60|61|-1|300|10||-1|-1||
3188|540|2164|1|1|255|-1|-1|0||-1|-1||
3189|540|2157|1|1|255|-1|-1|0||-1|-1||
3190|540|2167|1|1|255|-1|-1|0||-1|-1||
3192|121|789|1|1|255|-1|-1|0||-1|-1||
3201|81|836|1|1|255|-1|-1|0||-1|-1||
3203|53|839|1|1|255|-1|-1|0||-1|-1||
3205|542|1126|1|1|255|-1|-1|0||-1|-1||
3206|543|989|1|1|255|-1|-1|0||-1|-1||
3207|543|982|1|1|255|-1|45|0||-1|-1||
3209|545|857|1|1|255|-1|-1|1||-1|-1||
3210|545|2818|1|1|255|-1|-1|1||-1|-1||
3211|546|918|1|1|255|-1|-1|10||-1|-1||
3215|549|3773|1|80|80|-1|60|10||-1|-1||
3216|549|3769|1|80|80|-1|60|10||-1|-1||
3218|550|3777|1|80|80|-1|60|10||-1|-1||
3219|550|3770|1|80|80|-1|60|10||-1|-1||
3220|551|3780|1|80|80|-1|60|10||-1|-1||
3221|551|3771|1|80|80|-1|60|10||-1|-1||
3224|554|1075|1|1|255|-1|-1|0||-1|-1||
3225|554|1076|1|1|255|-1|-1|0||-1|-1||
3226|554|1074|1|1|255|-1|-1|0||-1|-1||
3233|558|1152|1|1|255|-1|-1|1||-1|-1||
3234|559|3959|1|1|255|-1|-1|1||-1|-1||
3235|559|3958|1|1|255|-1|-1|1||-1|-1||
3236|560|3959|1|1|255|-1|-1|1||-1|-1||
3237|560|1147|1|1|255|-1|-1|1||-1|-1||
3238|561|3963|1|1|255|-1|-1|1||-1|-1||
3239|561|3960|1|1|255|-1|-1|1||-1|-1||
3240|562|1152|1|1|255|-1|-1|1||-1|-1||
3241|562|3878|1|1|255|-1|-1|1||-1|-1||
3244|567|1064|1|1|255|-1|-1|0||-1|-1||
3246|569|1070|1|1|255|-1|-1|0||-1|-1||
3247|570|1056|1|1|255|-1|-1|0||-1|-1||
3248|571|3012|1|1|255|-1|-1|0||-1|-1||
3249|572|42|8|1|255|-1|-1|1||-1|-1||
3254|40|982|1|1|255|-1|45|0||-1|-1||
3255|576|1663|1|1|255|-1|-1|10||-1|-1||
3263|578|1745|1|1|255|-1|-1|0||-1|-1||
3264|579|3175|1|1|255|-1|-1|0||-1|-1||
3266|582|927|8|1|255|-1|-1|0||-1|-1||
3267|69|835|1|1|255|-1|-1|1||-1|-1||
3271|584|808|1|1|255|-1|-1|0||-1|-1||
3279|598|982|1|1|255|-1|45|0||-1|-1||
3281|601|845|1|1|255|-1|-1|0||-1|-1||
3282|601|840|1|1|255|-1|-1|0||-1|-1||
3283|602|840|1|1|255|-1|-1|0||-1|-1||
3284|603|838|1|1|255|-1|-1|0||-1|-1||
3286|447|3626|1|1|255|-1|-1|10||-1|-1||
3287|607|836|1|1|255|-1|-1|0||-1|-1||
3290|610|2052|1|1|255|-1|-1|0||-1|-1||
3291|611|835|1|1|255|0|-1|0||-1|-1||
3292|613|2059|1|1|255|-1|6|0||-1|-1||
3293|614|836|1|1|255|-1|-1|0||-1|-1||
3294|615|1050|1|1|255|-1|-1|0||-1|-1||
3298|616|3850|1|1|255|-1|-1|0||-1|-1||
3299|616|3851|1|1|255|-1|-1|0||-1|-1||
3300|616|2206|1|1|255|-1|-1|0||-1|-1||
3301|616|3848|1|1|255|-1|-1|0||-1|-1||
3304|623|1033|1|1|255|-1|-1|0||-1|-1||
3305|631|3914|1|1|255|-1|-1|0||-1|-1||
3306|632|1081|1|1|255|-1|-1|0||-1|-1||
3307|633|1042|1|1|255|-1|-1|0||-1|-1||
3308|635|3032|64|1|255|-1|-1|0||-1|-1||
4479|713|2817|1|1|255|-1|-1|1||-1|-1||
4480|714|73|1|1|255|-1|-1|0||-1|-1||
4481|714|808|1|1|255|-1|-1|0||-1|-1||
4495|720|896|1|1|255|-1|-1|0||-1|-1||
4496|721|132|4|51|55|-1|-1|1||-1|-1||
4497|721|133|4|56|57|-1|-1|1||-1|-1||
4498|721|144|2|24|38|-1|60|1||-1|-1||
4499|721|145|8|39|51|-1|-1|1||-1|-1||
4500|721|161|8|34|43|-1|-1|1||-1|-1||
4501|721|162|1|29|43|-1|-1|1||-1|-1||
4502|721|163|1|44|52|-1|-1|1||-1|-1||
4503|721|167|8|34|9|-1|-1|1||-1|-1||
4504|721|168|8|44|9|-1|-1|1||-1|-1||
4505|721|170|8|44|55|-1|-1|1||-1|-1||
4506|721|171|8|56|62|-1|-1|1||-1|-1||
4507|721|172|8|63|255|-1|-1|1||-1|-1||
4508|721|200|2|1|8|-1|60|1||-1|-1||
4509|721|230|4|14|33|-1|-1|1||-1|-1||
4510|721|267|8|1|4|-1|-1|1||-1|-1||
4511|721|270|1|5|13|-1|-1|1||-1|-1||
4512|721|274|8|5|13|-1|-1|1||-1|-1||
4513|721|275|1|5|13|-1|-1|1||-1|-1||
4514|721|277|256|9|23|-1|-1|1||-1|-1||
4516|721|281|1|14|28|-1|-1|1||-1|-1||
4517|721|282|1|14|23|-1|-1|1||-1|-1||
4518|721|283|8|14|23|-1|-1|1||-1|-1||
4519|721|365|256|19|33|-1|-1|1||-1|-1||
4520|721|389|8|44|53|-1|-1|1||-1|-1||
4521|721|431|8|34|43|-1|-1|1||-1|-1||
4522|721|434|256|24|38|-1|-1|1||-1|-1||
4523|721|435|256|39|48|-1|-1|1||-1|-1||
4524|721|436|256|49|55|-1|-1|1||-1|-1||
4525|721|437|1|24|33|-1|-1|1||-1|-1||
4526|721|438|1|39|43|-1|-1|1||-1|-1||
4527|721|505|1|14|28|-1|-1|1||-1|-1||
4528|721|506|1|29|38|-1|-1|1||-1|-1||
4529|721|507|1|39|50|-1|-1|1||-1|-1||
4530|721|508|1|24|33|-1|-1|1||-1|-1||
4531|721|509|1|34|43|-1|-1|1||-1|-1||
4532|721|510|1|44|53|-1|-1|1||-1|-1||
4533|721|511|256|19|33|-1|-1|1||-1|-1||
4534|721|526|1|19|38|-1|-1|1||-1|-1||
4535|721|527|1|39|51|-1|-1|1||-1|-1||
4536|721|649|8|24|33|-1|-1|1||-1|-1||
4537|721|1427|1|34|43|-1|-1|1||-1|-1||
4538|721|1429|1|44|48|-1|-1|1||-1|-1||
4539|721|1432|8|60|61|-1|-1|1||-1|-1||
4540|721|1526|512|55|255|-1|-1|1||-1|-1||
4541|721|1568|2|52|54|-1|60|1||-1|-1||
4542|721|1573|1|52|62|-1|-1|1||-1|-1||
4543|721|1577|1|57|59|-1|-1|1||-1|-1||
4544|721|1578|1|60|62|-1|-1|1||-1|-1||
4545|721|1584|8|54|61|-1|-1|1||-1|-1||
4546|721|1585|8|55|9|-1|-1|1||-1|-1||
4547|721|1586|1|54|63|-1|-1|1||-1|-1||
4548|721|1587|1|55|60|-1|-1|1||-1|-1||
4549|721|1588|1|51|57|-1|-1|1||-1|-1||
4550|721|1589|1|58|255|-1|-1|1||-1|-1||
4551|721|1590|256|56|59|-1|-1|1||-1|-1||
4552|721|1591|256|59|63|-1|-1|1||-1|-1||
4553|721|1592|1|53|255|-1|-1|1||-1|-1||
4554|721|1598|8|60|64|-1|-1|1||-1|-1||
4555|721|2113|256|60|64|-1|-1|1||-1|-1||
4556|721|2527|1|54|60|-1|-1|1||-1|-1||
4557|721|3195|4|62|63|-1|-1|1||-1|-1||
4558|721|3196|4|64|255|-1|-1|1||-1|-1||
4559|721|3233|2|62|255|-1|60|1||-1|-1||
4560|721|3235|8|62|64|-1|-1|1||-1|-1||
4561|721|3379|1|61|255|-1|-1|1||-1|-1||
4562|721|3380|1|61|255|-1|-1|1||-1|-1||
4563|721|3381|8|62|255|-1|-1|1||-1|-1||
4564|721|3385|1|63|255|-1|-1|1||-1|-1||
4565|721|3386|1|63|255|-1|-1|1||-1|-1||
4566|721|3387|1|63|64|-1|-1|1||-1|-1||
4567|721|3390|1|64|255|-1|-1|1||-1|-1||
4568|721|3391|8|64|255|-1|-1|1||-1|-1||
4569|721|3394|256|64|255|-1|-1|1||-1|-1||
4570|721|3395|1|65|255|-1|-1|1||-1|-1||
4571|721|3396|256|65|255|-1|-1|1||-1|-1||
4572|721|3397|8|65|255|-1|-1|1||-1|-1||
4573|721|3573|1|49|53|-1|-1|1||-1|-1||
4574|721|3574|1|54|60|-1|-1|1||-1|-1||
4575|6|278|8|9|65|-1|-1|0||-1|-1||
4576|722|835|1|1|255|-2|-1|0||-1|-1||
4577|723|837|1|0|255|-1|-1|0||-1|-1||
4579|724|840|1|0|255|-1|-1|0||-1|-1||
4580|725|839|1|0|255|-1|-1|0||-1|-1||
4581|726|838|1|0|255|-1|-1|0||-1|-1||
4582|727|836|1|1|255|-1|-1|0||-1|-1||
4583|458|835|1|1|255|-1|-1|0||-1|-1||
4584|69|2645|1|1|255|-1|-1|0||-1|-1||
4585|459|3759|1|1|255|-1|88|0||-1|-1||
4587|459|3760|1|1|255|-1|58|0||-1|-1||
4588|460|2444|1|1|255|-1|-1|0||-1|-1||
4589|460|3762|4|1|255|-1|19|0||-1|-1||
4590|461|3763|1|1|255|-1|58|0||-1|-1||
4591|461|3764|1|1|255|-1|0|0||-1|-1||
4592|462|3766|1024|1|255|-1|19|0||-1|-1||
4594|462|3765|1|1|255|-1|59|0||-1|-1||
4595|463|3752|1|1|255|-1|58|0||-1|-1||
4596|463|3751|1|1|255|-1|-1|0||-1|-1||
4597|464|3754|1|1|255|-1|-1|0||-1|-1||
4598|464|3753|1|1|255|-1|-1|0||-1|-1||
4600|465|2448|1|1|255|-1|-1|0||-1|-1||
4601|465|3758|1|1|255|-1|-1|0||-1|-1||
4602|465|2452|1|1|255|-1|0|1||-1|-1||
4603|465|2449|1|1|255|-1|0|1||-1|-1||
4604|465|2450|1|1|255|-1|0|1||-1|-1||
4605|465|2451|1|1|255|-1|0|1||-1|-1||
4606|465|3757|1|1|255|-1|-1|0||-1|-1||
4608|466|3755|1|1|255|-1|-1|0||-1|-1||
4609|466|2446|1|1|255|-1|-1|0||-1|-1||
4610|467|3965|1|1|255|-1|-1|0||-1|-1||
4612|469|2046|1|1|255|-1|-1|0||-1|-1||
4613|470|3749|1|1|255|-1|-1|0||-1|-1||
4614|471|3746|1|1|255|-1|-1|0||-1|-1||
4615|472|3742|1|1|255|-1|-1|0||-1|-1||
4617|473|3747|1|1|255|-1|-1|0||-1|-1||
4619|5|307|2048|16|46|-1|-1|3||-1|-1||
4620|517|307|2048|16|46|-1|-1|3||-1|-1||
4628|8|210|8|9|38|-1|315|1||-1|-1||
4629|8|43|8|39|55|-1|315|1||-1|-1||
4630|8|44|8|56|59|-1|315|1||-1|-1||
4631|8|1534|8|60|255|-1|315|1||-1|-1||
4632|520|210|1024|9|38|-1|-1|1||-1|-1||
4633|520|43|1024|39|55|-1|-1|1||-1|-1||
4634|520|44|1024|56|59|-1|-1|1||-1|-1||
4635|520|1534|1024|60|255|-1|-1|1||-1|-1||
4637|14|967|1|1|255|-1|-1|0||-1|-1||
4638|13|928|8|1|255|-1|-1|0||-1|-1||
4639|474|1020|1|1|255|-1|-1|0||-1|-1||
4640|15|969|1|1|255|-1|-1|0||-1|-1||
4641|475|1022|1|1|255|-1|-1|0||-1|-1||
4642|476|3193|1|1|255|-1|-1|0||-1|-1||
4645|17|927|8|1|255|-1|-1|0||-1|-1||
4646|18|966|1|1|255|-1|-1|0||-1|-1||
4649|16|968|1|1|255|-1|-1|0||-1|-1||
4650|477|1021|1|1|255|-1|-1|0||-1|-1||
4652|955|955|1|1|255|-1|-1|0||-1|-1||
4653|956|3644|1|1|255|-1|-1|5||-1|-1||
4654|956|3643|1|1|255|-1|-1|5||-1|-1||
4655|957|3852|1|1|255|-1|-1|5||-1|-1||
4656|957|3853|1|1|255|-1|-1|5||-1|-1||
4657|479|3055|1|1|255|-1|-1|0||-1|-1||
4658|480|3051|1|1|255|-1|-1|0||-1|-1||
4659|481|3020|1|1|255|-1|-1|0||-1|-1||
4660|482|3049|1|1|255|-1|-1|0||-1|-1||
4661|483|3053|1|1|255|-1|-1|0||-1|-1||
4662|484|3052|1|1|255|-1|-1|0||-1|-1||
4665|486|362|32|1|255|-1|-1|0||-1|-1||
4667|901|902|1|1|255|-1|-1|4||-1|-1||
4668|902|2080|1|1|255|-1|-1|4||-1|-1||
6636|906|951|1|69|255|-1|-1|0||-1|-1||
6641|907|1292|2|1|255|-1|-1|20||-1|-1||
6646|487|278|8|1|255|-1|-1|0||-1|-1||
6647|488|3011|1|1|255|-1|-1|0||-1|-1||
6648|489|1948|1|1|255|-1|1800|0||-1|-1||
6649|2|3191|1|65|255|-1|20|2||4|99||
6651|964|3169|1|1|255|-1|-1|0||-1|-1||
6654|701|200|2|1|3|-1|-1|1||-1|-1||
6655|701|14|1|1|4|-1|-1|1||-1|-1||
6656|701|201|1|1|1|-1|-1|1||-1|-1||
6657|701|202|8|1|6|-1|-1|10||-1|-1||
6658|701|11|8|1|14|-1|-1|8||-1|-1||
6659|701|207|16|1|28|-1|-1|1||-1|-1||
6660|701|216|1|2|15|-1|-1|1||-1|-1||
6661|701|17|2|4|9|-1|-1|1||-1|-1||
6662|701|560|1|5|13|-1|-1|1||-1|-1||
6663|701|219|8|7|16|-1|-1|10||-1|-1||
6664|701|12|2|10|19|-1|-1|2||-1|-1||
6665|701|485|8|11|16|-1|-1|7||-1|-1||
6666|701|16|1|14|28|-1|-1|1||-1|-1||
6667|701|3575|8|15|34|-1|-1|6||-1|-1||
6668|701|368|8|15|24|-1|-1|8||-1|-1||
6669|701|123|1|16|30|-1|-1|1||-1|-1||
6670|701|89|8|17|20|-1|-1|10||-1|-1||
6671|701|2502|2|19|28|-1|-1|1||-1|-1||
6672|701|15|2|20|29|-1|-1|2||-1|-1||
6674|701|486|8|21|30|-1|-1|10||-1|-1||
6675|701|18|8|25|34|-1|-1|9||-1|-1||
6676|701|130|16|29|255|-1|-1|1||-1|-1||
6677|701|2175|2|29|43|-1|-1|1||-1|-1||
6678|701|329|1|29|43|-1|-1|1||-1|-1||
6679|701|9|2|30|38|-1|-1|2||-1|-1||
6680|701|124|1|31|45|-1|-1|1||-1|-1||
6681|701|487|8|31|39|-1|-1|10||-1|-1||
6682|701|3576|8|35|61|-1|-1|7||-1|-1||
6683|701|19|8|35|39|-1|-1|8||-1|-1||
6684|701|13|2|39|69|-1|-1|2||-1|-1||
6685|701|3692|8|40|44|-1|-1|10||-1|-1||
6687|701|1445|8|40|48|-1|-1|11||-1|-1||
6688|701|1444|2|44|58|-1|-1|1||-1|-1||
6689|701|672|1|44|53|-1|-1|1||-1|-1||
6691|701|125|1|46|57|-1|-1|1||-1|-1||
6692|701|2505|8|49|57|-1|-1|11||-1|-1||
6693|701|1547|8|51|59|-1|-1|9||-1|-1||
6694|701|1543|1|54|55|-1|-1|1||-1|-1||
6696|701|2508|1|56|61|-1|-1|1||-1|-1||
6697|701|1544|1|58|60|-1|-1|1||-1|-1||
6698|701|2509|8|58|59|-1|-1|11||-1|-1||
6699|701|1522|2|59|59|-1|-1|1||-1|-1||
6700|701|1546|8|60|255|-1|-1|9||-1|-1||
6701|701|2109|8|60|64|-1|-1|11||-1|-1||
6702|701|2122|8|60|61|-1|-1|10||-1|-1||
6703|701|2180|2|60|61|-1|-1|1||-1|-1||
6704|701|3481|1|61|62|-1|-1|1||-1|-1||
6705|701|3467|8|62|64|-1|-1|10||-1|-1||
6706|701|3472|8|62|63|-1|-1|7||-1|-1||
6707|701|3475|2|62|64|-1|-1|1||-1|-1||
6708|701|3476|1|62|64|-1|-1|1||-1|-1||
6710|701|3482|1|63|65|-1|-1|1||-1|-1||
6712|701|3474|8|65|69|-1|-1|11||-1|-1||
6713|701|3479|8|65|66|-1|-1|10||-1|-1||
6729|702|288|8|1|5|-1|-1|1||-1|-1||
6730|702|372|1|1|7|-1|-1|3||-1|-1||
6731|702|378|8|2|9|-1|-1|2||-1|-1||
6732|702|230|4|3|16|-1|-1|2||-1|-1||
6733|702|376|1|4|4|-1|-1|3||-1|-1||
6734|702|477|1|5|14|-1|-1|3||-1|-1||
6735|702|246|8|6|14|-1|-1|1||-1|-1||
6736|702|656|1|8|23|-1|-1|3||-1|-1||
