raceid|genderid|helmtextureid|textureindex|colortintid|faceindex|creaturedisplay_dbcid
10|0|0|3|20007|5|52128
10|0|0|3|20007|6|52129
10|0|0|3|20007|7|52130
10|0|3|3|20007|4|52131
10|0|3|3|20007|5|52132
10|0|3|3|20007|6|52133
10|0|3|3|20007|7|52134
10|0|0|2|20011|1|52135
10|0|0|2|20011|2|52136
10|0|2|2|20011|1|52137
10|0|0|2|20011|3|52138
10|0|0|2|20011|4|52139
10|0|0|2|20011|5|52140
10|0|0|2|20011|6|52141
10|0|0|2|20011|7|52142
10|0|2|2|20011|2|52143
10|0|2|2|20011|3|52144
10|0|2|2|20011|4|52145
10|0|2|2|20011|5|52146
10|0|2|2|20011|6|52147
10|0|2|2|20011|7|52148
10|0|3|3|20001|1|52149
10|0|3|3|20001|2|52150
10|0|3|3|20001|3|52151
10|0|3|3|20001|4|52152
10|0|3|3|20001|5|52153
10|0|3|3|20001|6|52154
10|0|3|3|20001|7|52155
10|0|0|3|20001|1|52156
10|0|0|3|20001|2|52157
10|0|0|3|20001|3|52158
10|0|0|3|20001|4|52159
10|0|0|3|20001|5|52160
10|0|0|3|20001|6|52161
10|0|0|3|20001|7|52162
10|0|3|3|20009|1|52163
10|0|3|3|20009|2|52164
10|0|3|3|20009|3|52165
10|0|3|3|20009|4|52166
10|0|3|3|20009|5|52167
10|0|3|3|20009|6|52168
10|0|3|3|20009|7|52169
10|0|0|3|20009|1|52170
10|0|0|3|20009|2|52171
10|0|0|3|20009|3|52172
10|0|0|3|20009|4|52173
10|0|0|3|20009|5|52174
10|0|0|3|20009|6|52175
10|0|0|3|20009|7|52176
10|0|3|3|20004|1|52177
10|0|3|3|20004|2|52178
10|0|3|3|20004|3|52179
10|0|3|3|20004|4|52180
10|0|3|3|20004|5|52181
10|0|3|3|20004|6|52182
10|0|3|3|20004|7|52183
10|0|3|3|20005|1|52184
10|0|3|3|20005|2|52185
10|0|3|3|20005|3|52186
10|0|3|3|20005|4|52187
10|0|0|3|20004|1|52188
10|0|0|3|20004|2|52189
10|0|3|3|20005|5|52190
10|0|0|3|20005|1|52191
10|0|0|3|20005|2|52192
10|0|0|3|20005|3|52193
10|0|0|3|20005|4|52194
10|0|0|3|20005|5|52195
10|0|0|3|20005|6|52196
10|0|0|3|20004|3|52197
10|0|0|3|20004|4|52198
10|0|0|3|20004|5|52199
10|0|0|3|20004|6|52200
10|0|0|3|20004|7|52201
10|0|0|3|20003|1|52202
10|0|0|3|20003|2|52203
10|0|0|3|20003|3|52204
10|0|0|3|20005|7|52205
10|0|3|3|20005|6|52206
10|0|3|3|20003|1|52207
10|0|0|3|20003|4|52208
10|0|0|3|20003|5|52209
10|0|0|3|20003|6|52210
10|0|0|3|20003|7|52211
10|0|3|3|20005|7|52212
10|0|3|3|20003|2|52213
10|0|3|3|20003|3|52214
10|0|3|3|20003|4|52215
10|0|3|3|20003|5|52216
10|0|3|3|20003|6|52217
10|0|3|3|20003|7|52218
10|1|0|0|20009|1|52219
10|1|0|0|20009|2|52220
10|1|0|0|20002|1|52221
10|1|0|0|20009|3|52222
10|1|0|0|20002|2|52223
10|1|0|0|20009|4|52224
10|1|0|0|20002|3|52225
10|1|0|0|20009|5|52226
10|1|0|0|20002|4|52227
10|1|0|0|20009|6|52228
10|1|0|0|20002|5|52229
10|1|0|0|20009|7|52230
10|1|0|0|20002|6|52231
10|1|0|0|20002|7|52232
10|1|0|0|20001|1|52233
10|1|0|0|20001|2|52234
10|1|0|0|20001|3|52235
10|1|0|0|20001|4|52236
10|1|0|0|20001|5|52237
10|1|0|0|20001|6|52238
10|1|0|0|20001|7|52239
10|0|3|3|20010|1|52240
10|0|3|3|20010|2|52241
10|0|3|3|20010|3|52242
10|0|3|3|20010|4|52243
10|0|3|3|20010|5|52244
10|1|0|2|0|1|52245
10|1|0|2|0|2|52246
10|0|3|3|20010|6|52247
10|1|0|2|0|3|52248
10|1|0|2|0|4|52249
10|1|0|2|0|5|52250
10|1|0|2|0|6|52251
10|0|3|3|20010|7|52252
10|1|0|2|0|7|52253
10|0|0|3|20010|1|52254
10|0|0|3|20010|2|52255
10|0|0|3|20010|3|52256
10|0|0|3|20010|4|52257
10|0|0|3|20010|5|52258
10|0|0|3|20010|6|52259
10|0|0|3|20010|7|52260
10|0|0|3|20008|1|52261
10|0|0|3|20008|2|52262
10|0|0|3|20008|3|52263
10|0|0|3|20008|4|52264
10|0|0|3|20008|5|52265
10|0|0|3|20008|6|52266
10|0|0|3|20008|7|52267
10|0|3|3|20008|1|52268
10|0|3|3|20008|2|52269
10|0|3|3|20008|3|52270
10|0|3|3|20008|4|52271
10|0|3|3|20008|5|52272
10|0|3|3|20008|6|52273
10|0|3|3|20008|7|52274
10|1|2|2|0|1|52275
10|1|2|2|0|2|52276
10|1|2|2|0|3|52277
10|1|2|2|0|4|52278
10|1|2|2|0|5|52279
10|1|2|2|0|6|52280
10|1|2|2|0|7|52281
10|1|0|0|20005|1|52282
10|1|0|0|20005|2|52283
10|1|0|0|20005|3|52284
10|1|0|0|20005|4|52285
10|1|0|0|20005|5|52286
10|1|0|0|20005|6|52287
10|1|0|0|20005|7|52288
10|1|0|1|20006|1|52289
10|1|0|1|20006|2|52290
10|1|0|1|20006|3|52291
10|1|0|1|20006|4|52292
10|1|0|1|20006|5|52293
10|1|0|1|20006|6|52294
10|1|0|1|20006|7|52295
10|1|0|0|20003|1|52296
10|1|0|0|20003|2|52297
10|1|1|1|20006|1|52298
10|1|1|1|20006|2|52299
10|1|0|0|20003|3|52300
10|1|1|1|20006|3|52301
10|1|0|0|20003|4|52302
10|1|1|1|20006|4|52303
10|1|0|0|20003|5|52304
10|1|1|1|20006|5|52305
10|1|0|0|20003|6|52306
10|1|1|1|20006|6|52307
10|1|0|0|20003|7|52308
10|1|1|1|20006|7|52309
10|1|0|0|20004|1|52310
10|1|0|0|20004|2|52311
10|1|0|0|20004|3|52312
10|1|0|0|20004|4|52313
10|1|0|0|20004|5|52314
10|1|0|0|20004|6|52315
10|1|0|0|20004|7|52316
10|1|0|1|20001|1|52317
10|1|0|1|20001|2|52318
10|1|0|1|20001|3|52319
10|1|0|1|20001|4|52320
10|1|0|1|20001|5|52321
10|1|0|1|20001|6|52322
10|1|0|1|20001|7|52323
10|1|1|1|20001|1|52324
10|1|1|1|20001|2|52325
10|1|1|1|20001|3|52326
10|1|1|1|20001|4|52327
10|1|1|1|20001|5|52328
10|1|1|1|20001|6|52329
10|1|1|1|20001|7|52330
10|0|0|3|20011|1|52331
10|0|0|3|20011|2|52332
10|0|0|3|20011|3|52333
10|0|0|3|20011|4|52334
10|0|0|3|20011|5|52335
10|0|0|3|20011|6|52336
10|0|0|3|20011|7|52337
10|0|3|3|20011|1|52338
10|0|3|3|20011|2|52339
10|1|1|1|20002|1|52340
10|0|3|3|20011|3|52341
10|1|1|1|20002|2|52342
10|1|0|1|20002|1|52343
10|0|3|3|20011|4|52344
10|0|3|3|20011|5|52345
10|1|0|1|20002|2|52346
10|1|1|1|20002|3|52347
10|0|3|3|20011|6|52348
10|1|0|1|20002|3|52349
10|1|1|1|20002|4|52350
10|0|3|3|20011|7|52351
10|1|0|1|20002|4|52352
10|1|1|1|20002|5|52353
10|1|0|1|20002|5|52354
10|1|1|1|20002|6|52355
10|1|0|1|20002|6|52356
10|1|1|1|20002|7|52357
10|1|0|1|20002|7|52358
10|1|1|1|20007|1|52359
10|1|1|1|20007|2|52360
10|1|1|1|20007|3|52361
10|1|1|1|20007|4|52362
10|1|1|1|20007|5|52363
10|1|1|1|20007|6|52364
10|1|1|1|20007|7|52365
10|1|0|1|20007|1|52366
10|1|0|1|20007|2|52367
10|1|0|1|20007|3|52368
10|1|0|1|20007|4|52369
10|1|0|1|20007|5|52370
10|1|0|1|20007|6|52371
10|1|0|1|20007|7|52372
10|1|0|1|20010|1|52373
10|1|0|1|20010|2|52374
10|1|0|1|20010|3|52375
10|1|0|1|20010|4|52376
10|1|0|1|20010|5|52377
10|1|0|1|20010|6|52378
10|1|0|1|20010|7|52379
10|1|1|1|20010|1|52380
10|1|1|1|20010|2|52381
10|1|1|1|20010|3|52382
10|1|1|1|20010|4|52383
10|1|1|1|20010|5|52384
10|1|1|1|20010|6|52385
10|1|1|1|20010|7|52386
10|1|0|1|20003|1|52387
10|1|0|1|20003|2|52388
10|1|1|1|20003|1|52389
10|1|0|1|20003|3|52390
10|1|1|1|20003|2|52391
10|1|0|1|20003|4|52392
10|1|1|1|20003|3|52393
10|1|0|1|20003|5|52394
10|1|1|1|20003|4|52395
10|1|0|1|20003|6|52396
10|1|1|1|20003|5|52397
10|1|0|1|20003|7|52398
10|1|1|1|20003|6|52399
10|1|1|1|20003|7|52400
10|1|0|1|20009|1|52401
10|1|0|1|20009|2|52402
10|1|0|1|20009|3|52403
10|1|0|1|20009|4|52404
10|1|0|1|20009|5|52405
10|1|0|1|20009|6|52406
10|1|1|1|20009|1|52407
10|1|0|1|20009|7|52408
10|1|1|1|20009|2|52409
10|1|1|1|20009|3|52410
10|1|1|1|20009|4|52411
10|1|1|1|20009|5|52412
10|1|1|1|20009|6|52413
10|1|1|1|20009|7|52414
10|1|0|1|20004|1|52415
10|1|0|1|20004|2|52416
10|1|0|1|20004|3|52417
10|1|0|1|20004|4|52418
10|1|0|1|20004|5|52419
10|1|0|1|20004|6|52420
10|1|0|1|20004|7|52421
10|1|0|3|0|1|52422
10|1|0|3|0|2|52423
10|1|1|1|20004|1|52424
10|1|0|3|0|3|52425
10|1|1|1|20004|2|52426
10|1|1|1|20005|1|52427
10|1|1|1|20005|2|52428
10|1|1|1|20004|3|52429
10|1|0|1|20005|1|52430
10|1|0|3|0|4|52431
10|1|1|1|20005|3|52432
10|1|1|1|20004|4|52433
10|1|0|1|20005|2|52434
10|1|0|3|0|5|52435
10|1|1|1|20005|4|52436
10|1|0|1|20005|3|52437
10|1|1|1|20004|5|52438
10|1|0|3|0|6|52439
10|1|1|1|20005|5|52440
10|1|0|1|20005|4|52441
10|1|1|1|20004|6|52442
10|1|0|3|0|7|52443
10|1|3|3|0|1|52444
10|1|0|1|20005|5|52445
10|1|1|1|20004|7|52446
10|1|1|1|20005|6|52447
10|1|3|3|0|2|52448
10|1|0|1|20005|6|52449
10|1|1|1|20005|7|52450
10|1|3|3|0|3|52451
10|1|0|1|20005|7|52452
10|1|3|3|0|4|52453
10|1|3|3|0|5|52454
10|1|3|3|0|6|52455
10|1|3|3|0|7|52456
10|1|0|1|20008|1|52457
10|1|0|1|20008|2|52458
10|1|0|1|20008|3|52459
10|1|0|1|20008|4|52460
10|1|0|1|20008|5|52461
10|1|0|1|20008|6|52462
10|1|0|1|20008|7|52463
10|1|1|1|20008|1|52464
10|1|1|1|20008|2|52465
10|1|1|1|20008|3|52466
10|1|1|1|20008|4|52467
10|1|1|1|20008|5|52468
10|1|1|1|20008|6|52469
10|1|1|1|20008|7|52470
10|1|1|1|20011|1|52471
10|1|1|1|20011|2|52472
10|1|1|1|20011|3|52473
10|1|1|1|20011|4|52474
10|1|1|1|20011|5|52475
10|1|1|1|20011|6|52476
10|1|1|1|20011|7|52477
10|1|0|1|20011|1|52478
10|1|0|1|20011|2|52479
10|1|0|1|20011|3|52480
10|1|0|1|20011|4|52481
10|1|0|1|20011|5|52482
10|1|0|1|20011|6|52483
10|1|0|1|20011|7|52484
10|1|0|2|20009|1|52485
10|1|0|2|20009|2|52486
10|1|0|2|20009|3|52487
10|1|0|2|20009|4|52488
10|1|0|2|20009|5|52489
10|1|0|2|20009|6|52490
10|1|0|2|20009|7|52491
10|1|2|2|20009|1|52492
10|1|2|2|20009|2|52493
10|1|2|2|20009|3|52494
10|1|2|2|20009|4|52495
10|1|2|2|20009|5|52496
10|1|2|2|20009|6|52497
10|1|2|2|20009|7|52498
10|1|0|2|20006|1|52499
10|1|0|2|20006|2|52500
10|1|2|2|20006|1|52501
10|1|0|2|20006|3|52502
10|1|2|2|20006|2|52503
10|1|0|2|20006|4|52504
10|1|2|2|20006|3|52505
10|1|0|2|20006|5|52506
10|1|2|2|20006|4|52507
10|1|0|2|20006|6|52508
10|1|2|2|20006|5|52509
10|1|0|2|20006|7|52510
10|1|2|2|20006|6|52511
10|1|2|2|20006|7|52512
10|1|0|2|20001|1|52513
10|1|2|2|20001|1|52514
10|1|0|2|20001|2|52515
10|1|2|2|20001|2|52516
10|1|0|2|20001|3|52517
10|1|2|2|20001|3|52518
10|1|2|2|20001|4|52519
10|1|2|2|20001|5|52520
10|1|0|2|20001|4|52521
10|1|2|2|20001|6|52522
10|1|2|2|20001|7|52523
10|1|0|2|20001|5|52524
10|1|0|2|20001|6|52525
10|1|0|2|20001|7|52526
10|1|0|2|20007|1|52527
10|1|0|2|20007|2|52528
10|1|0|2|20007|3|52529
10|1|0|2|20007|4|52530
10|1|0|2|20007|5|52531
10|1|0|2|20007|6|52532
10|1|0|2|20007|7|52533
10|1|0|2|20002|1|52534
10|1|0|2|20002|2|52535
10|1|0|2|20002|3|52536
10|1|0|2|20002|4|52537
10|1|0|2|20002|5|52538
10|1|0|2|20002|6|52539
10|1|0|2|20002|7|52540
10|1|2|2|20007|1|52541
10|1|2|2|20007|2|52542
10|1|2|2|20007|3|52543
10|1|2|2|20007|4|52544
10|1|2|2|20007|5|52545
10|1|2|2|20007|6|52546
10|1|2|2|20007|7|52547
10|1|2|2|20002|1|52548
10|1|2|2|20002|2|52549
10|1|2|2|20002|3|52550
10|1|2|2|20002|4|52551
10|1|2|2|20002|5|52552
10|1|2|2|20002|6|52553
10|1|2|2|20002|7|52554
10|1|2|2|20010|1|52555
10|1|2|2|20010|2|52556
10|1|2|2|20010|3|52557
10|1|2|2|20010|4|52558
10|1|2|2|20010|5|52559
10|1|2|2|20010|6|52560
10|1|2|2|20010|7|52561
10|1|0|2|20010|1|52562
10|1|0|2|20010|2|52563
10|1|0|2|20010|3|52564
10|1|0|2|20010|4|52565
10|1|0|2|20010|5|52566
10|1|0|2|20010|6|52567
10|1|0|2|20010|7|52568
10|1|0|2|20008|1|52569
10|1|0|2|20008|2|52570
10|1|2|2|20008|1|52571
10|1|0|2|20008|3|52572
10|1|2|2|20008|2|52573
10|1|0|2|20008|4|52574
10|1|2|2|20008|3|52575
10|1|0|2|20008|5|52576
10|1|2|2|20008|4|52577
10|1|0|2|20008|6|52578
10|1|2|2|20008|5|52579
10|1|0|2|20008|7|52580
10|1|2|2|20008|6|52581
10|1|2|2|20008|7|52582
10|1|2|2|20005|1|52583
10|1|2|2|20005|2|52584
10|1|0|2|20005|1|52585
10|1|2|2|20005|3|52586
10|1|0|2|20005|2|52587
10|1|2|2|20005|4|52588
10|1|0|2|20005|3|52589
10|1|2|2|20005|5|52590
10|1|0|2|20005|4|52591
10|1|2|2|20005|6|52592
10|1|0|2|20005|5|52593
10|1|2|2|20005|7|52594
10|1|0|2|20005|6|52595
10|1|0|2|20005|7|52596
10|1|0|2|20003|1|52597
10|1|0|2|20003|2|52598
10|1|0|2|20003|3|52599
10|1|0|2|20003|4|52600
10|1|0|2|20003|5|52601
10|1|0|2|20003|6|52602
10|1|0|2|20003|7|52603
10|1|2|2|20003|1|52604
10|1|2|2|20003|2|52605
10|1|2|2|20003|3|52606
10|1|2|2|20003|4|52607
10|1|2|2|20003|5|52608
10|1|2|2|20003|6|52609
10|1|2|2|20003|7|52610
10|1|0|2|20004|1|52611
10|1|0|2|20004|2|52612
10|1|2|2|20004|1|52613
10|1|0|2|20004|3|52614
10|1|2|2|20004|2|52615
10|1|0|2|20004|4|52616
10|1|2|2|20004|3|52617
10|1|0|2|20004|5|52618
10|1|2|2|20004|4|52619
10|1|0|2|20004|6|52620
10|1|2|2|20004|5|52621
10|1|0|2|20004|7|52622
10|1|2|2|20004|6|52623
10|1|2|2|20004|7|52624
10|1|0|2|20011|1|52625
10|1|0|2|20011|2|52626
10|1|2|2|20011|1|52627
10|1|0|2|20011|3|52628
10|1|2|2|20011|2|52629
10|1|0|2|20011|4|52630
10|1|2|2|20011|3|52631
10|1|0|2|20011|5|52632
10|1|2|2|20011|4|52633
10|1|0|2|20011|6|52634
10|1|2|2|20011|5|52635
10|1|0|2|20011|7|52636
10|1|2|2|20011|6|52637
10|1|2|2|20011|7|52638
10|1|3|3|20002|1|52639
10|1|0|3|20002|1|52640
10|1|0|3|20002|2|52641
10|1|0|3|20002|3|52642
10|1|3|3|20002|2|52643
10|1|0|3|20002|4|52644
10|1|3|3|20002|3|52645
10|1|0|3|20002|5|52646
10|1|3|3|20002|4|52647
10|1|0|3|20002|6|52648
10|1|3|3|20002|5|52649
10|1|3|3|20002|6|52650
10|1|0|3|20002|7|52651
10|1|3|3|20002|7|52652
9|0|0|0|0|1|52653
9|0|0|0|0|2|52654
9|0|0|0|0|3|52655
9|0|0|0|0|4|52656
9|0|0|0|0|5|52657
9|0|0|0|0|6|52658
9|0|0|0|0|7|52659
10|1|0|3|20001|1|52660
10|1|0|3|20001|2|52661
10|1|0|3|20001|3|52662
10|1|0|3|20001|4|52663
10|1|0|3|20001|5|52664
10|1|0|3|20001|6|52665
10|1|0|3|20001|7|52666
10|1|3|3|20001|1|52667
10|1|3|3|20001|2|52668
10|1|3|3|20001|3|52669
10|1|3|3|20001|4|52670
10|1|3|3|20001|5|52671
10|1|3|3|20001|6|52672
10|1|3|3|20001|7|52673
9|0|1|1|0|1|52674
9|0|1|1|0|2|52675
9|0|1|1|0|3|52676
9|0|1|1|0|4|52677
9|0|1|1|0|5|52678
9|0|1|1|0|6|52679
9|0|1|1|0|7|52680
9|0|0|1|0|1|52681
9|0|0|1|0|2|52682
9|0|0|1|0|3|52683
9|0|0|1|0|4|52684
9|0|0|1|0|5|52685
9|0|0|1|0|6|52686
9|0|0|1|0|7|52687
10|1|3|3|20009|1|52688
10|1|0|3|20009|1|52689
10|1|0|3|20009|2|52690
10|1|3|3|20009|2|52691
10|1|0|3|20009|3|52692
10|1|3|3|20009|3|52693
10|1|0|3|20009|4|52694
10|1|3|3|20009|4|52695
10|1|0|3|20009|5|52696
10|1|3|3|20009|5|52697
10|1|0|3|20009|6|52698
10|1|3|3|20009|6|52699
10|1|0|3|20009|7|52700
10|1|3|3|20009|7|52701
10|1|3|3|20003|1|52702
10|1|3|3|20003|2|52703
10|1|3|3|20003|3|52704
10|1|3|3|20003|4|52705
10|1|3|3|20003|5|52706
10|1|3|3|20003|6|52707
10|1|3|3|20003|7|52708
10|1|0|3|20007|1|52709
10|1|0|3|20007|2|52710
10|1|0|3|20007|3|52711
10|1|0|3|20007|4|52712
10|1|0|3|20007|5|52713
10|1|0|3|20007|6|52714
10|1|0|3|20007|7|52715
10|1|0|3|20003|1|52716
10|1|0|3|20003|2|52717
10|1|0|3|20003|3|52718
10|1|0|3|20003|4|52719
10|1|0|3|20003|5|52720
10|1|0|3|20003|6|52721
10|1|0|3|20003|7|52722
10|1|3|3|20006|1|52723
10|1|3|3|20006|2|52724
10|1|0|3|20006|1|52725
10|1|3|3|20006|3|52726
10|1|0|3|20006|2|52727
10|1|3|3|20007|1|52728
10|1|3|3|20006|4|52729
10|1|0|3|20006|3|52730
10|1|3|3|20007|2|52731
10|1|3|3|20006|5|52732
10|1|0|3|20006|4|52733
10|1|3|3|20007|3|52734
10|1|3|3|20006|6|52735
10|1|0|3|20006|5|52736
10|1|3|3|20007|4|52737
10|1|3|3|20006|7|52738
10|1|0|3|20006|6|52739
10|1|3|3|20007|5|52740
10|1|0|3|20006|7|52741
10|1|3|3|20007|6|52742
10|1|3|3|20007|7|52743
10|1|3|3|20010|1|52744
10|1|3|3|20010|2|52745
10|1|3|3|20010|3|52746
10|1|3|3|20010|4|52747
10|1|0|3|20010|1|52748
10|1|3|3|20010|5|52749
10|1|3|3|20010|6|52750
10|1|0|3|20010|2|52751
10|1|3|3|20010|7|52752
10|1|0|3|20010|3|52753
10|1|0|3|20010|4|52754
10|1|0|3|20010|5|52755
10|1|0|3|20010|6|52756
10|1|0|3|20010|7|52757
10|1|0|3|20004|1|52758
10|1|0|3|20004|2|52759
10|1|3|3|20004|1|52760
10|1|0|3|20004|3|52761
10|1|3|3|20004|2|52762
10|1|0|3|20004|4|52763
10|1|3|3|20004|3|52764
10|1|0|3|20004|5|52765
10|1|3|3|20004|4|52766
10|1|0|3|20004|6|52767
10|1|3|3|20004|5|52768
10|1|0|3|20004|7|52769
10|1|3|3|20004|6|52770
10|1|3|3|20004|7|52771
10|1|0|3|20005|1|52772
10|1|0|3|20005|2|52773
10|1|0|3|20005|3|52774
10|1|0|3|20005|4|52775
10|1|0|3|20005|5|52776
10|1|0|3|20005|6|52777
10|1|0|3|20005|7|52778
10|1|0|3|20008|1|52779
10|1|0|3|20008|2|52780
10|1|0|3|20008|3|52781
10|1|0|3|20008|4|52782
10|1|0|3|20008|5|52783
10|1|0|3|20008|6|52784
10|1|0|3|20008|7|52785
10|1|3|3|20008|1|52786
10|1|3|3|20008|2|52787
10|1|3|3|20008|3|52788
10|1|3|3|20008|4|52789
10|1|3|3|20008|5|52790
10|1|3|3|20008|6|52791
10|1|3|3|20008|7|52792
10|1|3|3|20005|1|52793
10|1|3|3|20005|2|52794
10|1|3|3|20005|3|52795
10|1|3|3|20005|4|52796
10|1|3|3|20005|5|52797
10|1|3|3|20005|6|52798
10|1|3|3|20005|7|52799
9|0|0|2|0|1|52800
9|0|0|2|0|2|52801
9|0|0|2|0|3|52802
9|0|0|2|0|4|52803
9|0|0|2|0|5|52804
9|0|0|2|0|6|52805
9|0|0|2|0|7|52806
10|1|3|3|20011|1|52807
10|1|3|3|20011|2|52808
10|1|3|3|20011|3|52809
10|1|3|3|20011|4|52810
10|1|3|3|20011|5|52811
10|1|3|3|20011|6|52812
10|1|3|3|20011|7|52813
10|1|0|3|20011|1|52814
10|1|0|3|20011|2|52815
10|1|0|3|20011|3|52816
10|1|0|3|20011|4|52817
10|1|0|3|20011|5|52818
10|1|0|3|20011|6|52819
9|0|2|2|0|1|52820
9|0|2|2|0|2|52821
9|0|2|2|0|3|52822
9|0|2|2|0|4|52823
9|0|2|2|0|5|52824
10|1|0|3|20011|7|52825
9|0|2|2|0|6|52826
9|0|2|2|0|7|52827
9|0|0|0|20009|1|52828
9|0|0|0|20009|2|52829
9|0|0|0|20009|3|52830
9|0|0|0|20009|4|52831
9|0|0|0|20009|5|52832
9|0|0|0|20009|6|52833
9|0|0|0|20009|7|52834
9|0|0|0|20001|1|52835
9|0|0|0|20001|2|52836
9|0|0|0|20001|3|52837
9|0|0|0|20001|4|52838
9|0|0|0|20001|5|52839
9|0|0|0|20001|6|52840
9|0|0|0|20001|7|52841
9|0|0|0|20002|1|52842
9|0|0|0|20002|2|52843
9|0|0|0|20002|3|52844
9|0|0|0|20002|4|52845
9|0|0|0|20002|5|52846
9|0|0|0|20002|6|52847
9|0|0|0|20002|7|52848
9|0|1|1|20009|1|52849
9|0|1|1|20009|2|52850
9|0|1|1|20009|3|52851
9|0|0|1|20009|1|52852
9|0|1|1|20009|4|52853
9|0|0|1|20009|2|52854
9|0|1|1|20009|5|52855
9|0|0|1|20009|3|52856
9|0|1|1|20009|6|52857
9|0|0|1|20009|4|52858
9|0|1|1|20009|7|52859
9|0|0|1|20009|5|52860
9|0|0|1|20009|6|52861
9|0|0|1|20009|7|52862
9|0|0|1|20006|1|52863
9|0|0|1|20006|2|52864
9|0|0|1|20006|3|52865
9|0|0|1|20006|4|52866
9|0|0|1|20006|5|52867
9|0|0|1|20006|6|52868
9|0|0|1|20006|7|52869
9|0|1|1|20006|1|52870
9|0|1|1|20007|1|52871
9|0|1|1|20007|2|52872
9|0|1|1|20007|3|52873
9|0|1|1|20007|4|52874
9|0|1|1|20006|2|52875
9|0|1|1|20007|5|52876
9|0|0|1|20007|1|52877
9|0|1|1|20006|3|52878
9|0|1|1|20007|6|52879
9|0|0|1|20007|2|52880
9|0|1|1|20006|4|52881
9|0|1|1|20007|7|52882
9|0|0|1|20007|3|52883
9|0|1|1|20006|5|52884
9|0|1|1|20006|6|52885
9|0|1|1|20006|7|52886
9|0|0|1|20007|4|52887
9|0|0|1|20007|5|52888
9|0|0|1|20007|6|52889
9|0|0|1|20007|7|52890
9|0|0|1|20002|1|52891
9|0|1|1|20002|1|52892
9|0|0|1|20002|2|52893
9|0|1|1|20002|2|52894
9|0|0|1|20002|3|52895
9|0|1|1|20002|3|52896
9|0|0|1|20002|4|52897
9|0|1|1|20002|4|52898
9|0|0|1|20002|5|52899
9|0|1|1|20002|5|52900
9|0|0|1|20002|6|52901
9|0|1|1|20002|6|52902
9|0|0|1|20002|7|52903
9|0|1|1|20002|7|52904
9|0|1|1|20001|1|52905
9|0|1|1|20001|2|52906
9|0|0|1|20001|1|52907
9|0|1|1|20001|3|52908
9|0|0|1|20001|2|52909
9|0|1|1|20001|4|52910
9|0|0|1|20001|3|52911
9|0|1|1|20001|5|52912
9|0|0|1|20001|4|52913
9|0|1|1|20001|6|52914
9|0|0|1|20001|5|52915
9|0|1|1|20001|7|52916
9|0|0|1|20001|6|52917
9|0|0|1|20001|7|52918
9|0|0|0|20003|1|52919
9|0|0|0|20003|2|52920
9|0|0|1|20010|1|52921
9|0|0|0|20003|3|52922
9|0|1|1|20010|1|52923
9|0|0|1|20010|2|52924
9|0|0|0|20003|4|52925
9|0|1|1|20010|2|52926
9|0|0|1|20010|3|52927
9|0|0|0|20003|5|52928
9|0|1|1|20010|3|52929
9|0|0|1|20010|4|52930
9|0|0|0|20003|6|52931
9|0|1|1|20010|4|52932
9|0|0|1|20010|5|52933
9|0|0|0|20003|7|52934
9|0|1|1|20010|5|52935
9|0|0|1|20010|6|52936
9|0|1|1|20010|6|52937
9|0|0|1|20010|7|52938
9|0|1|1|20010|7|52939
9|0|0|0|20005|1|52940
9|0|0|0|20005|2|52941
9|0|0|0|20005|3|52942
9|0|0|0|20005|4|52943
9|0|0|0|20005|5|52944
9|0|0|0|20005|6|52945
9|0|0|0|20005|7|52946
9|0|1|1|20003|1|52947
9|0|1|1|20003|2|52948
9|0|1|1|20003|3|52949
9|0|1|1|20003|4|52950
9|0|1|1|20003|5|52951
9|0|1|1|20003|6|52952
9|0|1|1|20003|7|52953
9|0|0|1|20003|1|52954
9|0|0|1|20003|2|52955
9|0|0|1|20003|3|52956
9|0|0|1|20003|4|52957
9|0|0|1|20003|5|52958
9|0|0|1|20003|6|52959
9|0|0|1|20003|7|52960
9|0|1|1|20004|1|52961
9|0|1|1|20004|2|52962
9|0|1|1|20004|3|52963
9|0|1|1|20004|4|52964
9|0|1|1|20004|5|52965
9|0|1|1|20004|6|52966
9|0|1|1|20004|7|52967
9|0|0|3|0|1|52968
9|0|0|3|0|2|52969
9|0|0|3|0|3|52970
9|0|0|3|0|4|52971
9|0|0|3|0|5|52972
9|0|0|3|0|6|52973
9|0|0|3|0|7|52974
9|0|0|1|20008|1|52975
9|0|0|1|20008|2|52976
9|0|0|1|20008|3|52977
9|0|0|1|20008|4|52978
9|0|0|1|20004|1|52979
9|0|0|1|20008|5|52980
9|0|0|1|20008|6|52981
9|0|0|1|20008|7|52982
9|0|0|1|20004|2|52983
9|0|0|1|20004|3|52984
9|0|0|1|20004|4|52985
9|0|0|1|20004|5|52986
9|0|0|1|20004|6|52987
9|0|0|1|20004|7|52988
9|0|1|1|20008|1|52989
9|0|1|1|20008|2|52990
9|0|1|1|20008|3|52991
9|0|1|1|20008|4|52992
9|0|1|1|20008|5|52993
9|0|1|1|20008|6|52994
9|0|1|1|20008|7|52995
9|0|3|3|0|1|52996
9|0|3|3|0|2|52997
9|0|3|3|0|3|52998
9|0|3|3|0|4|52999
9|0|3|3|0|5|53000
9|0|3|3|0|6|53001
9|0|3|3|0|7|53002
9|0|0|0|20004|1|53003
9|0|0|0|20004|2|53004
