raceid|genderid|helmtextureid|textureindex|colortintid|faceindex|creaturedisplay_dbcid
5|1|3|3|20008|2|58163
5|1|3|3|20008|3|58164
5|1|3|3|20008|4|58165
5|1|3|3|20008|5|58166
5|1|3|3|20008|6|58167
5|1|3|3|20008|7|58168
5|1|0|3|20009|1|58169
5|1|0|3|20009|2|58170
5|1|0|3|20009|3|58171
5|1|0|3|20009|4|58172
5|1|0|3|20009|5|58173
5|1|0|3|20009|6|58174
5|1|0|3|20009|7|58175
5|1|3|3|20009|1|58176
5|1|3|3|20009|2|58177
5|1|3|3|20009|3|58178
5|1|3|3|20009|4|58179
5|1|3|3|20009|5|58180
5|1|3|3|20009|6|58181
5|1|3|3|20009|7|58182
5|1|0|3|20010|1|58183
5|1|0|3|20010|2|58184
5|1|0|3|20010|3|58185
5|1|0|3|20010|4|58186
5|1|0|3|20010|5|58187
5|1|0|3|20010|6|58188
5|1|0|3|20010|7|58189
5|1|3|3|20010|1|58190
5|1|3|3|20010|2|58191
5|1|3|3|20010|3|58192
5|1|3|3|20010|4|58193
5|1|3|3|20010|5|58194
5|1|3|3|20010|6|58195
5|1|3|3|20010|7|58196
5|1|0|3|20011|1|58197
5|1|0|3|20011|2|58198
5|1|0|3|20011|3|58199
5|1|0|3|20011|4|58200
5|1|0|3|20011|5|58201
5|1|0|3|20011|6|58202
5|1|0|3|20011|7|58203
5|1|3|3|20011|1|58204
5|1|3|3|20011|2|58205
5|1|3|3|20011|3|58206
5|1|3|3|20011|4|58207
5|1|3|3|20011|5|58208
5|1|3|3|20011|6|58209
5|1|3|3|20011|7|58210
5|1|0|10|0|1|58211
5|1|0|10|0|2|58212
5|1|0|10|0|3|58213
5|1|0|10|0|4|58214
5|1|0|10|0|5|58215
5|1|0|10|0|6|58216
5|1|0|10|0|7|58217
5|1|0|10|20001|1|58218
5|1|0|10|20001|2|58219
5|1|0|10|20001|3|58220
5|1|0|10|20001|4|58221
5|1|0|10|20001|5|58222
5|1|0|10|20001|6|58223
5|1|0|10|20001|7|58224
5|1|0|10|20003|1|58225
5|1|0|10|20003|2|58226
5|1|0|10|20003|3|58227
5|1|0|10|20003|4|58228
5|1|0|10|20003|5|58229
5|1|0|10|20003|6|58230
5|1|0|10|20003|7|58231
5|1|0|10|20005|1|58232
5|1|0|10|20005|2|58233
5|1|0|10|20005|3|58234
5|1|0|10|20005|4|58235
5|1|0|10|20005|5|58236
5|1|0|10|20005|6|58237
5|1|0|10|20005|7|58238
5|1|0|10|20006|1|58239
5|1|0|10|20006|2|58240
5|1|0|10|20006|3|58241
5|1|0|10|20006|4|58242
5|1|0|10|20006|5|58243
5|1|0|10|20006|6|58244
5|1|0|10|20006|7|58245
5|1|0|10|20007|1|58246
5|1|0|10|20007|2|58247
5|1|0|10|20007|3|58248
5|1|0|10|20007|4|58249
5|1|0|10|20007|5|58250
5|1|0|10|20007|6|58251
5|1|0|10|20007|7|58252
5|1|0|10|20008|1|58253
5|1|0|10|20008|2|58254
5|1|0|10|20008|3|58255
5|1|0|10|20008|4|58256
5|1|0|10|20008|5|58257
5|1|0|10|20008|6|58258
5|1|0|10|20008|7|58259
5|1|0|10|20009|1|58260
5|1|0|10|20009|2|58261
5|1|0|10|20009|3|58262
5|1|0|10|20009|4|58263
5|1|0|10|20009|5|58264
5|1|0|10|20009|6|58265
5|1|0|10|20009|7|58266
5|1|0|10|20011|1|58267
5|1|0|10|20011|2|58268
5|1|0|10|20011|3|58269
5|1|0|10|20011|4|58270
5|1|0|10|20011|5|58271
5|1|0|10|20011|6|58272
5|1|0|10|20011|7|58273
5|1|0|11|0|1|58274
5|1|0|11|0|2|58275
5|1|0|11|0|3|58276
5|1|0|11|0|4|58277
5|1|0|11|0|5|58278
5|1|0|11|0|6|58279
5|1|0|11|0|7|58280
5|1|0|11|20001|1|58281
5|1|0|11|20001|2|58282
5|1|0|11|20001|3|58283
5|1|0|11|20001|4|58284
5|1|0|11|20001|5|58285
5|1|0|11|20001|6|58286
5|1|0|11|20001|7|58287
5|1|0|11|20002|1|58288
5|1|0|11|20002|2|58289
5|1|0|11|20002|3|58290
5|1|0|11|20002|4|58291
5|1|0|11|20002|5|58292
5|1|0|11|20002|6|58293
5|1|0|11|20002|7|58294
5|1|0|11|20004|1|58295
5|1|0|11|20004|2|58296
5|1|0|11|20004|3|58297
5|1|0|11|20004|4|58298
5|1|0|11|20004|5|58299
5|1|0|11|20004|6|58300
5|1|0|11|20004|7|58301
5|1|0|11|20005|1|58302
5|1|0|11|20005|2|58303
5|1|0|11|20005|3|58304
5|1|0|11|20005|4|58305
5|1|0|11|20005|5|58306
5|1|0|11|20005|6|58307
5|1|0|11|20005|7|58308
5|1|0|11|20006|1|58309
5|1|0|11|20006|2|58310
5|1|0|11|20006|3|58311
5|1|0|11|20006|4|58312
5|1|0|11|20006|5|58313
5|1|0|11|20006|6|58314
5|1|0|11|20006|7|58315
5|1|0|12|0|1|58316
5|1|0|12|0|2|58317
5|1|0|12|0|3|58318
5|1|0|12|0|4|58319
5|1|0|12|0|5|58320
5|1|0|12|0|6|58321
5|1|0|12|0|7|58322
5|1|0|12|20001|1|58323
5|1|0|12|20001|2|58324
5|1|0|12|20001|3|58325
5|1|0|12|20001|4|58326
5|1|0|12|20001|5|58327
5|1|0|12|20001|6|58328
5|1|0|12|20001|7|58329
5|1|0|12|20002|1|58330
5|1|0|12|20002|2|58331
5|1|0|12|20002|3|58332
5|1|0|12|20002|4|58333
5|1|0|12|20002|5|58334
5|1|0|12|20002|6|58335
5|1|0|12|20002|7|58336
5|1|0|12|20003|1|58337
5|1|0|12|20003|2|58338
5|1|0|12|20003|3|58339
5|1|0|12|20003|4|58340
5|1|0|12|20003|5|58341
5|1|0|12|20003|6|58342
5|1|0|12|20003|7|58343
5|1|0|12|20004|1|58344
5|1|0|12|20004|2|58345
5|1|0|12|20004|3|58346
5|1|0|12|20004|4|58347
5|1|0|12|20004|5|58348
5|1|0|12|20004|6|58349
5|1|0|12|20004|7|58350
5|1|0|12|20005|1|58351
5|1|0|12|20005|2|58352
5|1|0|12|20005|3|58353
5|1|0|12|20005|4|58354
5|1|0|12|20005|5|58355
5|1|0|12|20005|6|58356
5|1|0|12|20005|7|58357
5|1|0|12|20006|1|58358
5|1|0|12|20006|2|58359
5|1|0|12|20006|3|58360
5|1|0|12|20006|4|58361
5|1|0|12|20006|5|58362
5|1|0|12|20006|6|58363
5|1|0|12|20006|7|58364
5|1|0|12|20008|1|58365
5|1|0|12|20008|2|58366
5|1|0|12|20008|3|58367
5|1|0|12|20008|4|58368
5|1|0|12|20008|5|58369
5|1|0|12|20008|6|58370
5|1|0|12|20008|7|58371
5|1|0|12|20009|1|58372
5|1|0|12|20009|2|58373
5|1|0|12|20009|3|58374
5|1|0|12|20009|4|58375
5|1|0|12|20009|5|58376
5|1|0|12|20009|6|58377
5|1|0|12|20009|7|58378
5|1|0|12|20011|1|58379
5|1|0|12|20011|2|58380
5|1|0|12|20011|3|58381
5|1|0|12|20011|4|58382
5|1|0|12|20011|5|58383
5|1|0|12|20011|6|58384
5|1|0|12|20011|7|58385
5|1|0|13|0|1|58386
5|1|0|13|0|2|58387
5|1|0|13|0|3|58388
5|1|0|13|0|4|58389
5|1|0|13|0|5|58390
5|1|0|13|0|6|58391
5|1|0|13|0|7|58392
5|1|0|13|20001|1|58393
5|1|0|13|20001|2|58394
5|1|0|13|20001|3|58395
5|1|0|13|20001|4|58396
5|1|0|13|20001|5|58397
5|1|0|13|20001|6|58398
5|1|0|13|20001|7|58399
5|1|0|13|20003|1|58400
5|1|0|13|20003|2|58401
5|1|0|13|20003|3|58402
5|1|0|13|20003|4|58403
5|1|0|13|20003|5|58404
5|1|0|13|20003|6|58405
5|1|0|13|20003|7|58406
5|1|0|13|20005|1|58407
5|1|0|13|20005|2|58408
5|1|0|13|20005|3|58409
5|1|0|13|20005|4|58410
5|1|0|13|20005|5|58411
5|1|0|13|20005|6|58412
5|1|0|13|20005|7|58413
5|1|0|13|20006|1|58414
5|1|0|13|20006|2|58415
5|1|0|13|20006|3|58416
5|1|0|13|20006|4|58417
5|1|0|13|20006|5|58418
5|1|0|13|20006|6|58419
5|1|0|13|20006|7|58420
5|1|0|13|20007|1|58421
5|1|0|13|20007|2|58422
5|1|0|13|20007|3|58423
5|1|0|13|20007|4|58424
5|1|0|13|20007|5|58425
5|1|0|13|20007|6|58426
5|1|0|13|20007|7|58427
5|1|0|13|20008|1|58428
5|1|0|13|20008|2|58429
5|1|0|13|20008|3|58430
5|1|0|13|20008|4|58431
5|1|0|13|20008|5|58432
5|1|0|13|20008|6|58433
5|1|0|13|20008|7|58434
5|1|0|13|20010|1|58435
5|1|0|13|20010|2|58436
5|1|0|13|20010|3|58437
5|1|0|13|20010|4|58438
5|1|0|13|20010|5|58439
5|1|0|13|20010|6|58440
5|1|0|13|20010|7|58441
5|1|0|13|20011|1|58442
5|1|0|13|20011|2|58443
5|1|0|13|20011|3|58444
5|1|0|13|20011|4|58445
5|1|0|13|20011|5|58446
5|1|0|13|20011|6|58447
5|1|0|13|20011|7|58448
5|1|0|14|0|1|58449
5|1|0|14|0|2|58450
5|1|0|14|0|3|58451
5|1|0|14|0|4|58452
5|1|0|14|0|5|58453
5|1|0|14|0|6|58454
5|1|0|14|0|7|58455
5|1|0|14|20001|1|58456
5|1|0|14|20001|2|58457
5|1|0|14|20001|3|58458
5|1|0|14|20001|4|58459
5|1|0|14|20001|5|58460
5|1|0|14|20001|6|58461
5|1|0|14|20001|7|58462
5|1|0|14|20003|1|58463
5|1|0|14|20003|2|58464
5|1|0|14|20003|3|58465
5|1|0|14|20003|4|58466
5|1|0|14|20003|5|58467
5|1|0|14|20003|6|58468
5|1|0|14|20003|7|58469
5|1|0|14|20004|1|58470
5|1|0|14|20004|2|58471
5|1|0|14|20004|3|58472
5|1|0|14|20004|4|58473
5|1|0|14|20004|5|58474
5|1|0|14|20004|6|58475
5|1|0|14|20004|7|58476
5|1|0|14|20005|1|58477
5|1|0|14|20005|2|58478
5|1|0|14|20005|3|58479
5|1|0|14|20005|4|58480
5|1|0|14|20005|5|58481
5|1|0|14|20005|6|58482
5|1|0|14|20005|7|58483
5|1|0|14|20008|1|58484
5|1|0|14|20008|2|58485
5|1|0|14|20008|3|58486
5|1|0|14|20008|4|58487
5|1|0|14|20008|5|58488
5|1|0|14|20008|6|58489
5|1|0|14|20008|7|58490
5|1|0|14|20009|1|58491
5|1|0|14|20009|2|58492
5|1|0|14|20009|3|58493
5|1|0|14|20009|4|58494
5|1|0|14|20009|5|58495
5|1|0|14|20009|6|58496
5|1|0|14|20009|7|58497
5|1|0|14|20010|1|58498
5|1|0|14|20010|2|58499
5|1|0|14|20010|3|58500
5|1|0|14|20010|4|58501
5|1|0|14|20010|5|58502
5|1|0|14|20010|6|58503
5|1|0|14|20010|7|58504
5|1|0|15|0|1|58505
5|1|0|15|0|2|58506
5|1|0|15|0|3|58507
5|1|0|15|0|4|58508
5|1|0|15|0|5|58509
5|1|0|15|0|6|58510
5|1|0|15|0|7|58511
5|1|0|15|20001|1|58512
5|1|0|15|20001|2|58513
5|1|0|15|20001|3|58514
5|1|0|15|20001|4|58515
5|1|0|15|20001|5|58516
5|1|0|15|20001|6|58517
5|1|0|15|20001|7|58518
5|1|0|15|20003|1|58519
5|1|0|15|20003|2|58520
5|1|0|15|20003|3|58521
5|1|0|15|20003|4|58522
5|1|0|15|20003|5|58523
5|1|0|15|20003|6|58524
5|1|0|15|20003|7|58525
5|1|0|15|20005|1|58526
5|1|0|15|20005|2|58527
5|1|0|15|20005|3|58528
5|1|0|15|20005|4|58529
5|1|0|15|20005|5|58530
5|1|0|15|20005|6|58531
5|1|0|15|20005|7|58532
5|1|0|15|20006|1|58533
5|1|0|15|20006|2|58534
5|1|0|15|20006|3|58535
5|1|0|15|20006|4|58536
5|1|0|15|20006|5|58537
5|1|0|15|20006|6|58538
5|1|0|15|20006|7|58539
5|1|0|15|20008|1|58540
5|1|0|15|20008|2|58541
5|1|0|15|20008|3|58542
5|1|0|15|20008|4|58543
5|1|0|15|20008|5|58544
5|1|0|15|20008|6|58545
5|1|0|15|20008|7|58546
5|1|0|15|20009|1|58547
5|1|0|15|20009|2|58548
5|1|0|15|20009|3|58549
5|1|0|15|20009|4|58550
5|1|0|15|20009|5|58551
5|1|0|15|20009|6|58552
5|1|0|15|20009|7|58553
5|1|0|15|20010|1|58554
5|1|0|15|20010|2|58555
5|1|0|15|20010|3|58556
5|1|0|15|20010|4|58557
5|1|0|15|20010|5|58558
5|1|0|15|20010|6|58559
5|1|0|15|20010|7|58560
5|1|0|15|20011|1|58561
5|1|0|15|20011|2|58562
5|1|0|15|20011|3|58563
5|1|0|15|20011|4|58564
5|1|0|15|20011|5|58565
5|1|0|15|20011|6|58566
5|1|0|15|20011|7|58567
5|1|0|16|0|1|58568
5|1|0|16|0|2|58569
5|1|0|16|0|3|58570
5|1|0|16|0|4|58571
5|1|0|16|0|5|58572
5|1|0|16|0|6|58573
5|1|0|16|0|7|58574
5|1|0|16|20001|1|58575
5|1|0|16|20001|2|58576
5|1|0|16|20001|3|58577
5|1|0|16|20001|4|58578
5|1|0|16|20001|5|58579
5|1|0|16|20001|6|58580
5|1|0|16|20001|7|58581
5|1|0|16|20002|1|58582
5|1|0|16|20002|2|58583
5|1|0|16|20002|3|58584
5|1|0|16|20002|4|58585
5|1|0|16|20002|5|58586
5|1|0|16|20002|6|58587
5|1|0|16|20002|7|58588
5|1|0|16|20003|1|58589
5|1|0|16|20003|2|58590
5|1|0|16|20003|3|58591
5|1|0|16|20003|4|58592
5|1|0|16|20003|5|58593
5|1|0|16|20003|6|58594
5|1|0|16|20003|7|58595
5|1|0|16|20004|1|58596
5|1|0|16|20004|2|58597
5|1|0|16|20004|3|58598
5|1|0|16|20004|4|58599
5|1|0|16|20004|5|58600
5|1|0|16|20004|6|58601
5|1|0|16|20004|7|58602
5|1|0|16|20005|1|58603
5|1|0|16|20005|2|58604
5|1|0|16|20005|3|58605
5|1|0|16|20005|4|58606
5|1|0|16|20005|5|58607
5|1|0|16|20005|6|58608
5|1|0|16|20005|7|58609
5|1|0|16|20006|1|58610
5|1|0|16|20006|2|58611
5|1|0|16|20006|3|58612
5|1|0|16|20006|4|58613
5|1|0|16|20006|5|58614
5|1|0|16|20006|6|58615
5|1|0|16|20006|7|58616
5|1|0|16|20008|1|58617
5|1|0|16|20008|2|58618
5|1|0|16|20008|3|58619
5|1|0|16|20008|4|58620
5|1|0|16|20008|5|58621
5|1|0|16|20008|6|58622
5|1|0|16|20008|7|58623
5|1|0|16|20009|1|58624
5|1|0|16|20009|2|58625
5|1|0|16|20009|3|58626
5|1|0|16|20009|4|58627
5|1|0|16|20009|5|58628
5|1|0|16|20009|6|58629
5|1|0|16|20009|7|58630
5|1|0|16|20010|1|58631
5|1|0|16|20010|2|58632
5|1|0|16|20010|3|58633
5|1|0|16|20010|4|58634
5|1|0|16|20010|5|58635
5|1|0|16|20010|6|58636
5|1|0|16|20010|7|58637
5|1|0|16|20011|1|58638
5|1|0|16|20011|2|58639
5|1|0|16|20011|3|58640
5|1|0|16|20011|4|58641
5|1|0|16|20011|5|58642
5|1|0|16|20011|6|58643
5|1|0|16|20011|7|58644
128|0|0|0|0|1|58645
128|0|0|0|0|2|58646
128|0|0|0|0|3|58647
128|0|0|0|0|4|58648
128|0|0|0|0|5|58649
128|0|0|0|0|6|58650
128|0|0|0|0|7|58651
128|0|0|0|20001|1|58652
128|0|0|0|20001|2|58653
128|0|0|0|20001|3|58654
128|0|0|0|20001|4|58655
128|0|0|0|20001|5|58656
128|0|0|0|20001|6|58657
128|0|0|0|20001|7|58658
128|0|0|0|20002|1|58659
128|0|0|0|20002|2|58660
128|0|0|0|20002|3|58661
128|0|0|0|20002|4|58662
128|0|0|0|20002|5|58663
128|0|0|0|20002|6|58664
128|0|0|0|20002|7|58665
128|0|0|0|20003|1|58666
128|0|0|0|20003|2|58667
128|0|0|0|20003|3|58668
128|0|0|0|20003|4|58669
128|0|0|0|20003|5|58670
128|0|0|0|20003|6|58671
128|0|0|0|20003|7|58672
128|0|0|0|20004|1|58673
128|0|0|0|20004|2|58674
128|0|0|0|20004|3|58675
128|0|0|0|20004|4|58676
128|0|0|0|20004|5|58677
128|0|0|0|20004|6|58678
128|0|0|0|20004|7|58679
128|0|0|0|20005|1|58680
128|0|0|0|20005|2|58681
128|0|0|0|20005|3|58682
128|0|0|0|20005|4|58683
128|0|0|0|20005|5|58684
128|0|0|0|20005|6|58685
128|0|0|0|20005|7|58686
128|0|0|0|20009|1|58687
128|0|0|0|20009|2|58688
128|0|0|0|20009|3|58689
128|0|0|0|20009|4|58690
128|0|0|0|20009|5|58691
128|0|0|0|20009|6|58692
128|0|0|0|20009|7|58693
128|0|0|1|0|1|58694
128|0|0|1|0|2|58695
128|0|0|1|0|3|58696
128|0|0|1|0|4|58697
128|0|0|1|0|5|58698
128|0|0|1|0|6|58699
128|0|0|1|0|7|58700
128|0|1|1|0|1|58701
128|0|1|1|0|2|58702
128|0|1|1|0|3|58703
128|0|1|1|0|4|58704
128|0|1|1|0|5|58705
128|0|1|1|0|6|58706
128|0|1|1|0|7|58707
128|0|0|1|20001|1|58708
128|0|0|1|20001|2|58709
128|0|0|1|20001|3|58710
128|0|0|1|20001|4|58711
128|0|0|1|20001|5|58712
128|0|0|1|20001|6|58713
128|0|0|1|20001|7|58714
128|0|1|1|20001|1|58715
128|0|1|1|20001|2|58716
128|0|1|1|20001|3|58717
128|0|1|1|20001|4|58718
128|0|1|1|20001|5|58719
128|0|1|1|20001|6|58720
128|0|1|1|20001|7|58721
128|0|0|1|20002|1|58722
128|0|0|1|20002|2|58723
128|0|0|1|20002|3|58724
128|0|0|1|20002|4|58725
128|0|0|1|20002|5|58726
128|0|0|1|20002|6|58727
128|0|0|1|20002|7|58728
128|0|1|1|20002|1|58729
128|0|1|1|20002|2|58730
128|0|1|1|20002|3|58731
128|0|1|1|20002|4|58732
128|0|1|1|20002|5|58733
128|0|1|1|20002|6|58734
128|0|1|1|20002|7|58735
128|0|0|1|20003|1|58736
128|0|0|1|20003|2|58737
128|0|0|1|20003|3|58738
128|0|0|1|20003|4|58739
128|0|0|1|20003|5|58740
128|0|0|1|20003|6|58741
128|0|0|1|20003|7|58742
128|0|1|1|20003|1|58743
128|0|1|1|20003|2|58744
128|0|1|1|20003|3|58745
128|0|1|1|20003|4|58746
128|0|1|1|20003|5|58747
128|0|1|1|20003|6|58748
128|0|1|1|20003|7|58749
128|0|0|1|20004|1|58750
128|0|0|1|20004|2|58751
128|0|0|1|20004|3|58752
128|0|0|1|20004|4|58753
128|0|0|1|20004|5|58754
128|0|0|1|20004|6|58755
128|0|0|1|20004|7|58756
128|0|1|1|20004|1|58757
128|0|1|1|20004|2|58758
128|0|1|1|20004|3|58759
128|0|1|1|20004|4|58760
128|0|1|1|20004|5|58761
128|0|1|1|20004|6|58762
128|0|1|1|20004|7|58763
128|0|0|1|20005|1|58764
128|0|0|1|20005|2|58765
128|0|0|1|20005|3|58766
128|0|0|1|20005|4|58767
128|0|0|1|20005|5|58768
128|0|0|1|20005|6|58769
128|0|0|1|20005|7|58770
128|0|1|1|20005|1|58771
128|0|1|1|20005|2|58772
128|0|1|1|20005|3|58773
128|0|1|1|20005|4|58774
128|0|1|1|20005|5|58775
128|0|1|1|20005|6|58776
128|0|1|1|20005|7|58777
128|0|0|1|20006|1|58778
128|0|0|1|20006|2|58779
128|0|0|1|20006|3|58780
128|0|0|1|20006|4|58781
128|0|0|1|20006|5|58782
128|0|0|1|20006|6|58783
128|0|0|1|20006|7|58784
128|0|1|1|20006|1|58785
128|0|1|1|20006|2|58786
128|0|1|1|20006|3|58787
128|0|1|1|20006|4|58788
128|0|1|1|20006|5|58789
128|0|1|1|20006|6|58790
128|0|1|1|20006|7|58791
128|0|0|1|20007|1|58792
128|0|0|1|20007|2|58793
128|0|0|1|20007|3|58794
128|0|0|1|20007|4|58795
128|0|0|1|20007|5|58796
128|0|0|1|20007|6|58797
128|0|0|1|20007|7|58798
128|0|1|1|20007|1|58799
128|0|1|1|20007|2|58800
128|0|1|1|20007|3|58801
128|0|1|1|20007|4|58802
128|0|1|1|20007|5|58803
128|0|1|1|20007|6|58804
128|0|1|1|20007|7|58805
128|0|0|1|20008|1|58806
128|0|0|1|20008|2|58807
128|0|0|1|20008|3|58808
128|0|0|1|20008|4|58809
128|0|0|1|20008|5|58810
128|0|0|1|20008|6|58811
128|0|0|1|20008|7|58812
128|0|1|1|20008|1|58813
128|0|1|1|20008|2|58814
128|0|1|1|20008|3|58815
128|0|1|1|20008|4|58816
128|0|1|1|20008|5|58817
128|0|1|1|20008|6|58818
128|0|1|1|20008|7|58819
128|0|0|1|20009|1|58820
128|0|0|1|20009|2|58821
128|0|0|1|20009|3|58822
128|0|0|1|20009|4|58823
128|0|0|1|20009|5|58824
128|0|0|1|20009|6|58825
128|0|0|1|20009|7|58826
128|0|1|1|20009|1|58827
128|0|1|1|20009|2|58828
128|0|1|1|20009|3|58829
128|0|1|1|20009|4|58830
128|0|1|1|20009|5|58831
128|0|1|1|20009|6|58832
128|0|1|1|20009|7|58833
128|0|0|1|20010|1|58834
128|0|0|1|20010|2|58835
128|0|0|1|20010|3|58836
128|0|0|1|20010|4|58837
128|0|0|1|20010|5|58838
128|0|0|1|20010|6|58839
128|0|0|1|20010|7|58840
128|0|1|1|20010|1|58841
128|0|1|1|20010|2|58842
128|0|1|1|20010|3|58843
128|0|1|1|20010|4|58844
128|0|1|1|20010|5|58845
128|0|1|1|20010|6|58846
128|0|1|1|20010|7|58847
128|0|0|1|20011|1|58848
128|0|0|1|20011|2|58849
128|0|0|1|20011|3|58850
128|0|0|1|20011|4|58851
128|0|0|1|20011|5|58852
128|0|0|1|20011|6|58853
128|0|0|1|20011|7|58854
128|0|1|1|20011|1|58855
128|0|1|1|20011|2|58856
128|0|1|1|20011|3|58857
128|0|1|1|20011|4|58858
128|0|1|1|20011|5|58859
128|0|1|1|20011|6|58860
128|0|1|1|20011|7|58861
128|0|0|2|0|1|58862
128|0|0|2|0|2|58863
128|0|0|2|0|3|58864
128|0|0|2|0|4|58865
128|0|0|2|0|5|58866
128|0|0|2|0|6|58867
128|0|0|2|0|7|58868
128|0|2|2|0|1|58869
128|0|2|2|0|2|58870
128|0|2|2|0|3|58871
128|0|2|2|0|4|58872
128|0|2|2|0|5|58873
128|0|2|2|0|6|58874
128|0|2|2|0|7|58875
128|0|0|2|20001|1|58876
128|0|0|2|20001|2|58877
128|0|0|2|20001|3|58878
128|0|0|2|20001|4|58879
128|0|0|2|20001|5|58880
128|0|0|2|20001|6|58881
128|0|0|2|20001|7|58882
128|0|2|2|20001|1|58883
128|0|2|2|20001|2|58884
128|0|2|2|20001|3|58885
128|0|2|2|20001|4|58886
128|0|2|2|20001|5|58887
128|0|2|2|20001|6|58888
128|0|2|2|20001|7|58889
128|0|0|2|20002|1|58890
128|0|0|2|20002|2|58891
128|0|0|2|20002|3|58892
128|0|0|2|20002|4|58893
128|0|0|2|20002|5|58894
128|0|0|2|20002|6|58895
128|0|0|2|20002|7|58896
128|0|2|2|20002|1|58897
128|0|2|2|20002|2|58898
128|0|2|2|20002|3|58899
128|0|2|2|20002|4|58900
128|0|2|2|20002|5|58901
128|0|2|2|20002|6|58902
128|0|2|2|20002|7|58903
128|0|0|2|20003|1|58904
128|0|0|2|20003|2|58905
128|0|0|2|20003|3|58906
128|0|0|2|20003|4|58907
128|0|0|2|20003|5|58908
128|0|0|2|20003|6|58909
128|0|0|2|20003|7|58910
128|0|2|2|20003|1|58911
128|0|2|2|20003|2|58912
128|0|2|2|20003|3|58913
128|0|2|2|20003|4|58914
128|0|2|2|20003|5|58915
128|0|2|2|20003|6|58916
128|0|2|2|20003|7|58917
128|0|0|2|20004|1|58918
128|0|0|2|20004|2|58919
128|0|0|2|20004|3|58920
128|0|0|2|20004|4|58921
128|0|0|2|20004|5|58922
128|0|0|2|20004|6|58923
128|0|0|2|20004|7|58924
128|0|2|2|20004|1|58925
128|0|2|2|20004|2|58926
128|0|2|2|20004|3|58927
128|0|2|2|20004|4|58928
128|0|2|2|20004|5|58929
128|0|2|2|20004|6|58930
128|0|2|2|20004|7|58931
128|0|0|2|20005|1|58932
128|0|0|2|20005|2|58933
128|0|0|2|20005|3|58934
128|0|0|2|20005|4|58935
128|0|0|2|20005|5|58936
128|0|0|2|20005|6|58937
128|0|0|2|20005|7|58938
128|0|2|2|20005|1|58939
128|0|2|2|20005|2|58940
128|0|2|2|20005|3|58941
128|0|2|2|20005|4|58942
128|0|2|2|20005|5|58943
128|0|2|2|20005|6|58944
128|0|2|2|20005|7|58945
128|0|0|2|20006|1|58946
128|0|0|2|20006|2|58947
128|0|0|2|20006|3|58948
128|0|0|2|20006|4|58949
128|0|0|2|20006|5|58950
128|0|0|2|20006|6|58951
128|0|0|2|20006|7|58952
128|0|2|2|20006|1|58953
128|0|2|2|20006|2|58954
128|0|2|2|20006|3|58955
128|0|2|2|20006|4|58956
128|0|2|2|20006|5|58957
128|0|2|2|20006|6|58958
128|0|2|2|20006|7|58959
128|0|0|2|20007|1|58960
128|0|0|2|20007|2|58961
128|0|0|2|20007|3|58962
128|0|0|2|20007|4|58963
128|0|0|2|20007|5|58964
128|0|0|2|20007|6|58965
128|0|0|2|20007|7|58966
128|0|2|2|20007|1|58967
128|0|2|2|20007|2|58968
128|0|2|2|20007|3|58969
128|0|2|2|20007|4|58970
128|0|2|2|20007|5|58971
128|0|2|2|20007|6|58972
128|0|2|2|20007|7|58973
128|0|0|2|20008|1|58974
128|0|0|2|20008|2|58975
128|0|0|2|20008|3|58976
128|0|0|2|20008|4|58977
128|0|0|2|20008|5|58978
128|0|0|2|20008|6|58979
128|0|0|2|20008|7|58980
128|0|2|2|20008|1|58981
128|0|2|2|20008|2|58982
128|0|2|2|20008|3|58983
128|0|2|2|20008|4|58984
128|0|2|2|20008|5|58985
128|0|2|2|20008|6|58986
128|0|2|2|20008|7|58987
128|0|0|2|20009|1|58988
128|0|0|2|20009|2|58989
128|0|0|2|20009|3|58990
128|0|0|2|20009|4|58991
128|0|0|2|20009|5|58992
128|0|0|2|20009|6|58993
128|0|0|2|20009|7|58994
128|0|2|2|20009|1|58995
128|0|2|2|20009|2|58996
128|0|2|2|20009|3|58997
128|0|2|2|20009|4|58998
128|0|2|2|20009|5|58999
128|0|2|2|20009|6|59000
128|0|2|2|20009|7|59001
128|0|0|2|20010|1|59002
128|0|0|2|20010|2|59003
128|0|0|2|20010|3|59004
128|0|0|2|20010|4|59005
128|0|0|2|20010|5|59006
128|0|0|2|20010|6|59007
128|0|0|2|20010|7|59008
128|0|2|2|20010|1|59009
128|0|2|2|20010|2|59010
128|0|2|2|20010|3|59011
128|0|2|2|20010|4|59012
128|0|2|2|20010|5|59013
128|0|2|2|20010|6|59014
128|0|2|2|20010|7|59015
128|0|0|2|20011|1|59016
128|0|0|2|20011|2|59017
128|0|0|2|20011|3|59018
128|0|0|2|20011|4|59019
128|0|0|2|20011|5|59020
128|0|0|2|20011|6|59021
128|0|0|2|20011|7|59022
128|0|2|2|20011|1|59023
128|0|2|2|20011|2|59024
128|0|2|2|20011|3|59025
128|0|2|2|20011|4|59026
128|0|2|2|20011|5|59027
128|0|2|2|20011|6|59028
128|0|2|2|20011|7|59029
128|0|0|3|0|1|59030
128|0|0|3|0|2|59031
128|0|0|3|0|3|59032
128|0|0|3|0|4|59033
128|0|0|3|0|5|59034
128|0|0|3|0|6|59035
128|0|0|3|0|7|59036
128|0|3|3|0|1|59037
128|0|3|3|0|2|59038
128|0|3|3|0|3|59039
128|0|3|3|0|4|59040
