id|recipe_id|item_id|successcount|componentcount|iscontainer
78732|8691|9140|1|0|0
78733|8691|17252|0|0|1
78734|8692|13006|0|2|0
78735|8692|13099|0|2|0
78736|8692|19697|0|2|0
78737|8692|22124|0|1|0
78738|8692|9141|1|0|0
78739|8692|17252|0|0|1
78740|8693|10981|0|1|0
78741|8693|13018|0|1|0
78742|8693|13071|0|1|0
78743|8693|19697|0|1|0
78744|8693|9139|1|0|0
78745|8693|17252|0|0|1
78746|8694|19697|0|5|0
78747|8694|9122|0|1|0
78748|8694|10957|0|1|0
78749|8694|10981|0|1|0
78750|8694|12113|0|1|0
78751|8694|13198|0|1|0
78752|8694|9144|1|0|0
78753|8694|17252|0|0|1
78754|8695|19697|0|3|0
78755|8695|10264|0|1|0
78756|8695|12158|0|1|0
78757|8695|13144|0|1|0
78758|8695|19973|0|1|0
78759|8695|9143|1|0|0
78760|8695|17252|0|0|1
78761|8696|19697|0|4|0
78762|8696|9121|0|1|0
78764|8696|13016|0|1|0
78765|8696|13253|0|1|0
78766|8696|9142|1|0|0
78767|8696|17252|0|0|1
78768|8697|19697|0|2|0
78769|8697|13037|0|1|0
78770|8697|13264|0|1|0
78771|8697|13783|0|1|0
78772|8697|9138|1|0|0
78773|8697|17252|0|0|1
78779|8698|29355|0|1|0
78780|8698|29947|0|1|0
78781|8698|29970|0|1|0
78782|8698|32225|1|0|0
78783|8698|17882|0|0|1
78784|8699|13783|0|2|0
78785|8699|19870|0|2|0
78786|8699|19644|0|1|0
78787|8699|19894|1|0|0
78788|8699|17124|0|0|1
78789|8700|13783|0|1|0
78790|8700|19641|0|1|0
78791|8700|19868|0|1|0
78792|8700|19891|1|0|0
78793|8700|17124|0|0|1
78794|8701|19874|0|2|0
78795|8701|12085|0|1|0
78796|8701|19639|0|1|0
78797|8701|19873|0|1|0
78798|8701|19889|1|0|0
78799|8701|17124|0|0|1
78800|8703|19869|0|2|0
78801|8703|13783|0|1|0
78802|8703|19642|0|1|0
78803|8703|19892|1|0|0
78804|8703|17124|0|0|1
78805|8702|12084|0|2|0
78806|8702|19872|0|2|0
78807|8702|19643|0|1|0
78808|8702|19893|1|0|0
78809|8702|17124|0|0|1
78810|8704|19867|0|2|0
78811|8704|13783|0|1|0
78812|8704|19638|0|1|0
78813|8704|19888|1|0|0
78814|8704|17124|0|0|1
78815|8705|19871|0|2|0
78816|8705|12084|0|1|0
78817|8705|19640|0|1|0
78818|8705|19890|1|0|0
78819|8705|17124|0|0|1
78820|8706|10956|0|2|0
78821|8706|19862|0|2|0
78822|8706|19644|0|1|0
78823|8706|19908|1|0|0
78824|8706|17124|0|0|1
78825|8707|10956|0|1|0
78826|8707|19641|0|1|0
78827|8707|19916|0|1|0
78828|8707|19905|1|0|0
78829|8707|17124|0|0|1
78830|8708|19866|0|2|0
78831|8708|10703|0|1|0
78832|8708|19639|0|1|0
78833|8708|19865|0|1|0
78834|8708|19903|1|0|0
78835|8708|17124|0|0|1
78836|8710|19861|0|2|0
78837|8710|10956|0|1|0
78838|8710|19642|0|1|0
78839|8710|19906|1|0|0
78840|8710|17124|0|0|1
78841|8709|10957|0|2|0
78842|8709|19864|0|2|0
78843|8709|19643|0|1|0
78844|8709|19907|1|0|0
78845|8709|17124|0|0|1
78846|8711|19860|0|2|0
78847|8711|10956|0|1|0
78848|8711|19638|0|1|0
78849|8711|19902|1|0|0
78850|8711|17124|0|0|1
78851|8712|19863|0|2|0
78852|8712|10957|0|1|0
78853|8712|19640|0|1|0
78854|8712|19904|1|0|0
78855|8712|17124|0|0|1
78856|8713|10956|0|2|0
78857|8713|19848|0|2|0
78858|8713|19644|0|1|0
78859|8713|19887|1|0|0
78860|8713|17124|0|0|1
78861|8714|10956|0|1|0
78862|8714|19641|0|1|0
78863|8714|19854|0|1|0
78864|8714|19884|1|0|0
78865|8714|17124|0|0|1
78866|8715|10703|0|1|0
78867|8715|19639|0|1|0
78868|8715|19858|0|1|0
78869|8715|19859|0|1|0
78870|8715|19882|1|0|0
78871|8715|17124|0|0|1
78872|8717|19855|0|2|0
78873|8717|10956|0|1|0
78874|8717|19642|0|1|0
78875|8717|19885|1|0|0
78876|8717|17124|0|0|1
78877|8716|10957|0|2|0
78878|8716|19857|0|2|0
78879|8716|19643|0|1|0
78880|8716|19886|1|0|0
78881|8716|17124|0|0|1
78882|8718|19853|0|2|0
78883|8718|10956|0|1|0
78884|8718|19638|0|1|0
78885|8718|19881|1|0|0
78886|8718|17124|0|0|1
78887|8720|19856|0|2|0
78888|8720|10957|0|1|0
78889|8720|19640|0|1|0
78890|8720|19883|1|0|0
78891|8720|17124|0|0|1
78892|8721|13006|0|1|0
78893|8721|16558|0|1|0
78894|8721|22121|0|1|0
78895|8721|22124|0|1|0
78896|8721|16578|1|0|0
78897|8721|17882|0|0|1
78914|8723|21705|0|1|0
78915|8723|21730|0|1|0
78916|8723|29355|0|1|0
78917|8723|32223|1|0|0
78918|8723|17882|0|0|1
78919|8724|20269|0|2|0
78920|8724|20276|0|2|0
78921|8724|19696|0|1|0
78922|8724|20304|1|0|0
78923|8724|17124|0|0|1
78924|8725|19693|0|1|0
78925|8725|20269|0|1|0
78926|8725|20277|0|1|0
78927|8725|20302|1|0|0
78928|8725|17124|0|0|1
78929|8726|20279|0|2|0
78930|8726|19691|0|1|0
78931|8726|20271|0|1|0
78932|8726|20307|1|0|0
78933|8726|17124|0|0|1
78934|8727|20275|0|2|0
78935|8727|19694|0|1|0
78936|8727|20269|0|1|0
78937|8727|20306|1|0|0
78938|8727|17124|0|0|1
78939|8728|20270|0|2|0
78940|8728|20278|0|2|0
78941|8728|19695|0|1|0
78942|8728|20305|1|0|0
78943|8728|17124|0|0|1
78944|8729|19690|0|1|0
78945|8729|20269|0|1|0
78946|8729|20278|0|1|0
78947|8729|20301|1|0|0
78948|8729|17124|0|0|1
78949|8730|20278|0|2|0
78950|8730|19692|0|1|0
78951|8730|20270|0|1|0
78952|8730|20303|1|0|0
78953|8730|17124|0|0|1
78954|8731|16578|0|1|0
78955|8731|16908|0|1|0
78956|8731|24434|0|1|0
78957|8731|24446|1|0|0
78958|8731|22|0|0|1
78959|8733|16578|0|1|0
78960|8733|16908|0|1|0
78961|8733|24432|0|1|0
78962|8733|24444|1|0|0
78963|8733|22|0|0|1
78964|8735|16578|0|1|0
78965|8735|16908|0|1|0
78966|8735|24428|0|1|0
78967|8735|24440|1|0|0
78968|8735|22|0|0|1
78969|8738|16578|0|1|0
78970|8738|16908|0|1|0
78971|8738|24426|0|1|0
78972|8738|24438|1|0|0
78973|8738|22|0|0|1
78974|8739|16578|0|1|0
78975|8739|16908|0|1|0
78976|8739|24425|0|1|0
78977|8739|24437|1|0|0
78978|8739|22|0|0|1
78979|8742|16578|0|1|0
78980|8742|16908|0|1|0
78981|8742|24430|0|1|0
78982|8742|24442|1|0|0
78983|8742|22|0|0|1
78984|8743|16578|0|1|0
78985|8743|16908|0|1|0
78986|8743|24423|0|1|0
78987|8743|24435|1|0|0
78988|8743|22|0|0|1
78989|8745|16578|0|1|0
78990|8745|16908|0|1|0
78991|8745|24429|0|1|0
78992|8745|24441|1|0|0
78993|8745|22|0|0|1
78994|10931|16578|0|1|0
78995|10931|16908|0|1|0
78996|10931|24433|0|1|0
78997|10931|24445|1|0|0
78998|10931|22|0|0|1
79004|8748|16578|0|1|0
79005|8748|16908|0|1|0
79006|8748|24427|0|1|0
79007|8748|24439|1|0|0
79008|8748|22|0|0|1
79009|8750|16578|0|1|0
79010|8750|16908|0|1|0
79011|8750|24431|0|1|0
79012|8750|24443|1|0|0
79013|8750|22|0|0|1
79014|8752|16578|0|1|0
79015|8752|16908|0|1|0
79016|8752|24424|0|1|0
79017|8752|24436|1|0|0
79018|8752|22|0|0|1
79019|8754|16181|0|2|0
79020|8754|20359|0|2|0
79021|8754|19696|0|1|0
79022|8754|20343|1|0|0
79023|8754|17124|0|0|1
79024|8755|16187|0|1|0
79025|8755|19693|0|1|0
79026|8755|20359|0|1|0
79027|8755|20341|1|0|0
79028|8755|17124|0|0|1
79029|8756|16199|0|1|0
79030|8756|19552|0|1|0
79031|8756|19691|0|1|0
79032|8756|20401|0|1|0
79033|8756|20346|1|0|0
79034|8756|17124|0|0|1
79035|8757|16180|0|2|0
79036|8757|19694|0|1|0
79037|8757|20359|0|1|0
79038|8757|20345|1|0|0
79039|8757|17124|0|0|1
79040|8758|16188|0|2|0
79041|8758|20360|0|2|0
79042|8758|19695|0|1|0
79043|8758|20344|1|0|0
79044|8758|17124|0|0|1
79045|8759|16184|0|1|0
79046|8759|19690|0|1|0
79047|8759|20359|0|1|0
79048|8759|20340|1|0|0
79049|8759|17124|0|0|1
79050|8760|16195|0|2|0
79051|8760|19692|0|1|0
79052|8760|20360|0|1|0
79053|8760|20342|1|0|0
79054|8760|17124|0|0|1
79055|8761|20286|0|2|0
79056|8761|19692|0|1|0
79057|8761|20273|0|1|0
79058|8761|20317|1|0|0
79059|8761|17124|0|0|1
79060|8762|20272|0|2|0
79061|8762|20282|0|2|0
79062|8762|19696|0|1|0
79063|8762|20318|1|0|0
79064|8762|17124|0|0|1
79065|8763|19693|0|1|0
79066|8763|20272|0|1|0
79067|8763|20283|0|1|0
79068|8763|20316|1|0|0
79069|8763|17124|0|0|1
79070|8764|19691|0|1|0
79071|8764|20273|0|1|0
79072|8764|20287|0|1|0
79073|8764|20321|1|0|0
79074|8764|17124|0|0|1
79075|8765|20282|0|2|0
79076|8765|19694|0|1|0
79077|8765|20272|0|1|0
79078|8765|20320|1|0|0
79079|8765|17124|0|0|1
79080|8766|20273|0|2|0
79081|8766|20285|0|2|0
79082|8766|19695|0|1|0
79083|8766|20319|1|0|0
79084|8766|17124|0|0|1
79085|8767|19690|0|1|0
79086|8767|20272|0|1|0
79087|8767|20284|0|1|0
79088|8767|20315|1|0|0
79089|8767|17124|0|0|1
79096|8769|3498|0|1|0
79097|8769|3634|0|1|0
79098|8769|3641|0|1|0
79099|8769|3641|1|0|0
79100|8769|17105|1|0|0
79102|8769|22|0|0|1
79103|8770|3638|0|1|0
79104|8770|16908|0|1|0
79105|8770|3639|1|0|0
79106|8770|22|0|0|1
79107|8771|5957|0|1|0
79108|8771|16907|0|1|0
79109|8771|5958|1|0|0
79110|8771|22|0|0|1
79111|8772|6810|0|1|0
79112|8772|18008|0|1|0
79113|8772|9504|1|0|0
79114|8772|17326|0|0|1
79115|8773|6829|0|1|0
79116|8773|18008|0|1|0
79117|8773|9504|1|0|0
79118|8773|17326|0|0|1
79119|8774|6826|0|1|0
79120|8774|18008|0|1|0
79121|8774|9504|1|0|0
79122|8774|17326|0|0|1
79123|8775|6827|0|1|0
79124|8775|18008|0|1|0
79125|8775|9504|1|0|0
79126|8775|17326|0|0|1
79127|8776|6823|0|1|0
79128|8776|18008|0|1|0
79129|8776|9504|1|0|0
79130|8776|17326|0|0|1
79131|8777|6828|0|1|0
79132|8777|18008|0|1|0
79133|8777|9504|1|0|0
79134|8777|17326|0|0|1
79135|8778|6820|0|1|0
79136|8778|18008|0|1|0
79137|8778|9504|1|0|0
79138|8778|17326|0|0|1
79139|8779|6824|0|1|0
79140|8779|18008|0|1|0
79141|8779|9504|1|0|0
79142|8779|17326|0|0|1
79143|8780|6822|0|1|0
79144|8780|18008|0|1|0
79145|8780|9504|1|0|0
79146|8780|17326|0|0|1
79147|8781|6825|0|1|0
79148|8781|18008|0|1|0
79149|8781|9504|1|0|0
79150|8781|17326|0|0|1
79151|8782|6819|0|1|0
79152|8782|18008|0|1|0
79153|8782|9504|1|0|0
79154|8782|17326|0|0|1
79155|8783|6821|0|1|0
79156|8783|18008|0|1|0
79157|8783|9504|1|0|0
79158|8783|17326|0|0|1
79159|8784|6818|0|1|0
79160|8784|18008|0|1|0
79161|8784|9504|1|0|0
79162|8784|17326|0|0|1
79163|8785|12487|0|1|0
79164|8785|12781|0|1|0
79165|8785|12782|0|1|0
79166|8785|12783|0|1|0
79167|8785|23950|1|0|0
79168|8785|22|0|0|1
79190|8790|20178|0|2|0
79191|8790|19642|0|1|0
79192|8790|19945|0|1|0
79193|8790|20220|1|0|0
79194|8790|17124|0|0|1
79195|8791|20189|0|2|0
79196|8791|13782|0|1|0
79197|8791|19642|0|1|0
79198|8791|20213|1|0|0
79199|8791|17124|0|0|1
79200|8792|20178|0|2|0
79201|8792|13782|0|1|0
79202|8792|19642|0|1|0
79203|8792|20227|1|0|0
79204|8792|17124|0|0|1
79205|8793|24550|0|1|0
79206|8793|24551|0|1|0
79207|8793|24558|0|1|0
79208|8793|24559|0|1|0
79210|8793|17054|0|0|1
79211|8794|24554|0|1|0
79212|8794|24562|0|1|0
79213|8794|24563|0|1|0
79214|8794|24564|0|1|0
79215|8794|6828|1|0|0
79216|8794|17054|0|0|1
79217|8795|10981|0|3|0
79218|8795|9129|0|1|0
79219|8795|9132|0|1|0
79220|8795|13050|0|1|0
79221|8795|13054|0|1|0
79222|8795|9171|1|0|0
79223|8795|17256|0|0|1
79224|8796|16486|0|2|0
79225|8796|19559|0|1|0
79226|8796|19945|0|1|0
79227|8796|19947|0|2|0
79228|8796|20200|0|1|0
79229|8796|20241|1|0|0
79230|8796|17125|0|0|1
79231|8797|22620|0|3|0
79232|8797|13099|0|2|0
79233|8797|16168|0|2|0
79234|8797|22626|1|0|0
79235|8797|17246|0|0|1
79236|8798|3490|0|1|0
79237|8798|3649|0|1|0
79238|8798|13006|0|1|0
79239|8798|3652|1|0|0
79240|8798|17235|0|0|1
79241|8799|1830|0|3|0
79242|8799|1828|0|1|0
79243|8799|1831|1|0|0
79244|8799|17879|0|0|1
79245|8458|12396|0|1|0
79246|8458|12397|0|1|0
79247|8458|12398|0|1|0
79248|8458|12399|0|1|0
79249|8458|12401|1|0|0
79250|8458|17019|0|0|1
79257|8800|16908|0|1|0
79258|8800|16921|0|1|0
79259|8800|13434|1|0|0
79260|8800|22|0|0|1
79261|8801|9691|0|1|0
79262|8801|16578|0|1|0
79263|8801|16908|0|1|0
79264|8801|9706|1|0|0
79265|8801|22|0|0|1
79266|8802|9692|0|1|0
79267|8802|16578|0|1|0
79268|8802|16908|0|1|0
79269|8802|9707|1|0|0
79270|8802|22|0|0|1
79271|8804|9695|0|1|0
79272|8804|16578|0|1|0
79273|8804|16908|0|1|0
79274|8804|9710|1|0|0
79275|8804|22|0|0|1
79276|8806|9693|0|1|0
79277|8806|16578|0|1|0
79278|8806|16908|0|1|0
79279|8806|9708|1|0|0
79280|8806|22|0|0|1
79281|10333|9694|0|1|0
79282|10333|16578|0|1|0
79283|10333|16908|0|1|0
79284|10333|9709|1|0|0
79285|10333|22|0|0|1
79286|8809|9696|0|1|0
79287|8809|16578|0|1|0
79288|8809|16908|0|1|0
79289|8809|9711|1|0|0
79290|8809|22|0|0|1
79291|8811|9697|0|1|0
79292|8811|16578|0|1|0
79293|8811|16908|0|1|0
79294|8811|9712|1|0|0
79295|8811|22|0|0|1
79296|8813|9698|0|1|0
79297|8813|16578|0|1|0
79298|8813|16908|0|1|0
79299|8813|9713|1|0|0
79300|8813|22|0|0|1
79301|8815|9699|0|1|0
79302|8815|16578|0|1|0
79303|8815|16908|0|1|0
79304|8815|9714|1|0|0
79305|8815|22|0|0|1
79306|8817|9700|0|1|0
79307|8817|16578|0|1|0
79308|8817|16908|0|1|0
79309|8817|9715|1|0|0
79310|8817|22|0|0|1
79311|8819|9701|0|1|0
79312|8819|16578|0|1|0
79313|8819|16908|0|1|0
79314|8819|9716|1|0|0
79315|8819|22|0|0|1
79316|8823|9702|0|1|0
79317|8823|16578|0|1|0
79318|8823|16908|0|1|0
79319|8823|9717|1|0|0
79320|8823|22|0|0|1
79321|8824|9703|0|1|0
79322|8824|16578|0|1|0
79323|8824|16908|0|1|0
79324|8824|9718|1|0|0
79325|8824|22|0|0|1
79326|8826|9704|0|1|0
79327|8826|16578|0|1|0
79328|8826|16908|0|1|0
79329|8826|9719|1|0|0
79330|8826|22|0|0|1
79331|8828|9705|0|1|0
79332|8828|16578|0|1|0
79333|8828|16908|0|1|0
79334|8828|9720|1|0|0
79335|8828|22|0|0|1
79336|8829|21625|0|1|0
79337|8829|23609|0|1|0
79338|8829|9253|1|0|0
79339|8829|22|0|0|1
79340|8830|3612|0|2|0
79341|8830|3490|0|1|0
79342|8830|13006|0|1|0
79343|8830|3614|1|0|0
79344|8830|17233|0|0|1
79345|8831|3619|0|1|0
79346|8831|16906|0|1|0
79347|8831|3498|1|0|0
79348|8831|22|0|0|1
79349|8832|24550|0|1|0
79350|8832|24551|0|1|0
79351|8832|24552|0|1|0
79352|8832|24558|0|1|0
79353|8832|6824|1|0|0
79354|8832|17054|0|0|1
79355|8833|19946|0|2|0
79356|8833|20182|0|2|0
79357|8833|19643|0|1|0
79358|8833|20219|1|0|0
79359|8833|17124|0|0|1
79360|8834|13753|0|2|0
79361|8834|20193|0|2|0
79362|8834|19643|0|1|0
79363|8834|20212|1|0|0
79364|8834|17124|0|0|1
79365|8835|13753|0|2|0
79366|8835|20182|0|2|0
79367|8835|19643|0|1|0
79368|8835|20226|1|0|0
79369|8835|17124|0|0|1
79370|8836|16908|0|1|0
79371|8836|23585|0|1|0
79372|8836|23590|1|0|0
79373|8836|22|0|0|1
79374|8837|24552|0|1|0
79375|8837|24556|0|1|0
79376|8837|24560|0|1|0
79377|8837|24564|0|1|0
79378|8837|6816|1|0|0
79379|8837|17054|0|0|1
79385|8839|3443|0|4|0
79386|8839|3649|1|0|0
79387|8839|17235|0|0|1
79394|8841|8997|0|1|0
79395|8841|9180|0|1|0
79396|8841|16877|0|1|0
79397|8841|8997|20|0|0
79401|8842|20464|0|1|0
79402|8842|20465|0|1|0
79403|8842|20466|0|1|0
79404|8842|20467|0|1|0
79405|8842|20473|1|0|0
79406|8842|17860|0|0|1
79407|8843|9775|0|1|0
79408|8843|16908|0|1|0
79409|8843|9776|6|0|0
79410|8843|22|0|0|1
79431|8848|19638|0|1|0
79432|8848|19945|0|1|0
79433|8848|20180|0|1|0
79434|8848|20215|1|0|0
79435|8848|17124|0|0|1
79436|8849|13782|0|1|0
79437|8849|19638|0|1|0
79438|8849|20191|0|1|0
79439|8849|20208|1|0|0
79440|8849|17124|0|0|1
79441|8850|13782|0|1|0
79442|8850|19638|0|1|0
79443|8850|20180|0|1|0
79444|8850|20222|1|0|0
79445|8850|17124|0|0|1
79446|4736|13030|0|1|0
79447|4736|13088|0|1|0
79448|4736|16171|0|1|0
79449|4736|22601|0|1|0
79450|4736|22648|1|0|0
79451|4736|17245|0|0|1
79452|8851|24554|0|1|0
79453|8851|24555|0|1|0
79454|8851|24562|0|1|0
79455|8851|24563|0|1|0
79457|8851|17054|0|0|1
79458|8852|16578|0|1|0
79459|8852|16908|0|1|0
79460|8852|21619|0|1|0
79461|8852|20050|1|0|0
79462|8852|22|0|0|1
79463|8854|16578|0|1|0
79464|8854|16908|0|1|0
79465|8854|21613|0|1|0
79466|8854|20044|1|0|0
79467|8854|22|0|0|1
79468|8856|16578|0|1|0
79469|8856|16908|0|1|0
79470|8856|21612|0|1|0
79471|8856|20043|1|0|0
79472|8856|22|0|0|1
79473|8858|16578|0|1|0
79474|8858|16908|0|1|0
79475|8858|21618|0|1|0
79476|8858|20049|1|0|0
79477|8858|22|0|0|1
79478|8860|16578|0|1|0
79479|8860|16908|0|1|0
79480|8860|21622|0|1|0
79481|8860|20053|1|0|0
79482|8860|22|0|0|1
79483|8862|16578|0|1|0
79484|8862|16908|0|1|0
79485|8862|21615|0|1|0
79486|8862|20046|1|0|0
79487|8862|22|0|0|1
79488|8864|16578|0|1|0
79489|8864|16908|0|1|0
79490|8864|21621|0|1|0
79491|8864|20052|1|0|0
79492|8864|22|0|0|1
79493|10315|16578|0|1|0
79494|10315|16908|0|1|0
79495|10315|21617|0|1|0
79496|10315|20048|1|0|0
79497|10315|22|0|0|1
79498|10314|16578|0|1|0
79499|10314|16908|0|1|0
79500|10314|21616|0|1|0
79501|10314|20047|1|0|0
79502|10314|22|0|0|1
79503|8866|16578|0|1|0
79504|8866|16908|0|1|0
79505|8866|21623|0|1|0
79506|8866|20054|1|0|0
79507|8866|22|0|0|1
79508|8868|16578|0|1|0
79509|8868|16908|0|1|0
79510|8868|21610|0|1|0
79511|8868|20041|1|0|0
79512|8868|22|0|0|1
79513|8870|16578|0|1|0
79514|8870|16908|0|1|0
79515|8870|21624|0|1|0
79516|8870|20055|1|0|0
79517|8870|22|0|0|1
79518|8872|16578|0|1|0
79519|8872|16908|0|1|0
79520|8872|21620|0|1|0
79521|8872|20051|1|0|0
79522|8872|22|0|0|1
79523|8874|16578|0|1|0
79524|8874|16908|0|1|0
79525|8874|21611|0|1|0
79526|8874|20042|1|0|0
79527|8874|22|0|0|1
79528|8876|16578|0|1|0
79529|8876|16908|0|1|0
79530|8876|21614|0|1|0
79531|8876|20045|1|0|0
79532|8876|22|0|0|1
79533|8877|13088|0|2|0
79534|8877|16171|0|1|0
79535|8877|22572|0|1|0
79536|8877|22574|1|0|0
79537|8877|17244|0|0|1
79538|8878|16171|0|2|0
79539|8878|13030|0|1|0
79540|8878|22572|0|1|0
79541|8878|22573|1|0|0
79542|8878|17244|0|0|1
79543|8879|22572|0|3|0
79544|8879|13088|0|2|0
79545|8879|13099|0|2|0
79546|8879|16580|0|1|0
79547|8879|22578|1|0|0
79548|8879|17244|0|0|1
79549|8880|22572|0|4|0
79550|8880|16990|0|2|0
79551|8880|13040|0|1|0
79552|8880|13404|0|1|0
79553|8880|13758|0|1|0
79554|8880|22646|0|1|0
79555|8880|22579|1|0|0
79556|8880|17244|0|0|1
79557|8881|10015|0|2|0
79558|8881|10307|0|2|0
79559|8881|22572|0|2|0
79560|8881|22575|1|0|0
79561|8881|17244|0|0|1
79562|8882|13073|0|4|0
79563|8882|22572|0|3|0
79564|8882|13009|0|2|0
79565|8882|13250|0|1|0
79566|8882|22576|1|0|0
79567|8882|17244|0|0|1
79568|8883|22572|0|4|0
79569|8883|13099|0|3|0
79570|8883|13073|0|2|0
79571|8883|13770|0|1|0
79572|8883|22577|1|0|0
79573|8883|17244|0|0|1
79610|8891|28165|0|1|0
79611|8891|29355|0|1|0
79612|8891|29795|0|1|0
79613|8891|32226|1|0|0
79614|8891|17882|0|0|1
79643|8892|12564|0|2|0
79645|8892|30500|1|0|0
79649|8893|29355|0|1|0
79650|8893|32239|0|1|0
79651|8893|32240|0|1|0
79652|8893|32219|1|0|0
79653|8893|17882|0|0|1
79689|8901|16533|0|2|0
79690|8901|12402|0|1|0
79691|8901|13073|0|1|0
79692|8901|12398|1|0|0
79693|8901|17019|0|0|1
79694|8902|16901|0|3|0
79695|8902|13006|0|1|0
79696|8902|16902|1|0|0
79697|8902|21|0|0|1
79698|8903|16908|0|1|0
79699|8903|16933|0|1|0
79700|8903|16942|1|0|0
79701|8903|22|0|0|1
79702|8904|16907|0|1|0
79703|8904|16916|0|1|0
79704|8904|17962|1|0|0
79705|8904|22|0|0|1
79706|8905|9914|0|3|0
79707|8905|10299|0|1|0
79708|8905|13006|0|1|0
79709|8905|27551|1|0|0
79710|8905|17366|0|0|1
79711|8906|9130|0|1|0
79712|8906|9914|0|1|0
79713|8906|13031|0|1|0
79714|8906|13141|0|1|0
79715|8906|27549|1|0|0
79716|8906|17366|0|0|1
79717|8907|9914|0|2|0
79718|8907|12106|0|1|0
79719|8907|13101|0|1|0
79720|8907|13254|0|1|0
79721|8907|27548|1|0|0
79722|8907|17366|0|0|1
79723|8908|9914|0|3|0
79724|8908|13318|0|1|0
79725|8908|16186|0|1|0
79726|8908|16191|0|1|0
79727|8908|27553|1|0|0
79728|8908|17366|0|0|1
79729|8909|9914|0|4|0
79730|8909|13003|0|1|0
79731|8909|16178|0|1|0
79732|8909|16179|0|1|0
79733|8909|27552|1|0|0
79734|8909|17366|0|0|1
79735|8910|9914|0|2|0
79736|8910|13142|0|2|0
79737|8910|13002|0|1|0
79738|8910|27550|1|0|0
79739|8910|17366|0|0|1
79740|8911|9914|0|5|0
79741|8911|2299|0|1|0
79742|8911|19551|0|1|0
79743|8911|20271|0|1|0
79744|8911|27410|0|1|0
79745|8911|27554|1|0|0
79746|8911|17366|0|0|1
79767|8916|10981|0|4|0
79768|8916|1011|0|1|0
79769|8916|9127|0|1|0
79770|8916|9133|0|1|0
79771|8916|9170|1|0|0
79772|8916|17256|0|0|1
79773|8917|19630|0|2|0
79774|8917|27391|0|2|0
79775|8917|13770|0|1|0
79776|8917|27392|0|1|0
79777|8917|27448|1|0|0
79778|8917|17266|0|0|1
79779|8918|19630|0|3|0
79780|8918|27408|0|2|0
79781|8918|27399|0|1|0
79782|8918|27449|1|0|0
79783|8918|17266|0|0|1
79784|8919|13039|0|1|0
79785|8919|13789|0|1|0
79786|8919|19630|0|1|0
79787|8919|27390|0|1|0
79788|8919|27447|1|0|0
79789|8919|17266|0|0|1
79790|8920|19630|0|5|0
79791|8920|10307|0|1|0
79792|8920|13751|0|1|0
79793|8920|27408|0|1|0
79794|8920|27409|0|1|0
79795|8920|27410|0|1|0
79796|8920|27452|1|0|0
79797|8920|17266|0|0|1
79798|8921|19630|0|3|0
79799|8921|13417|0|2|0
79800|8921|13780|0|1|0
79801|8921|27413|0|1|0
79802|8921|27451|1|0|0
79803|8921|17266|0|0|1
79804|8922|19630|0|4|0
79805|8922|9895|0|1|0
79806|8922|10300|0|1|0
79807|8922|13783|0|1|0
79808|8922|16598|0|1|0
79809|8922|27450|1|0|0
79810|8922|17266|0|0|1
79811|8923|19630|0|2|0
79812|8923|13039|0|1|0
79813|8923|13085|0|1|0
79814|8923|27389|0|1|0
79815|8923|27446|1|0|0
79816|8923|17266|0|0|1
79817|8924|16886|0|1|0
79818|8924|16908|0|1|0
79819|8924|16966|1|0|0
79820|8924|22|0|0|1
79821|8925|21750|0|1|0
79822|8925|21763|0|1|0
79823|8925|29355|0|1|0
79824|8925|32221|1|0|0
79825|8925|17882|0|0|1
79832|8927|6827|0|1|0
79833|8927|29654|0|1|0
79834|8927|6857|10|0|0
79835|8927|17326|0|0|1
79836|8928|6829|0|1|0
79837|8928|29654|0|1|0
79838|8928|6854|1|0|0
79839|8928|17326|0|0|1
79840|8929|6830|0|1|0
79841|8929|29654|0|1|0
79842|8929|6852|1|0|0
79843|8929|17326|0|0|1
79844|8930|6828|0|1|0
79845|8930|29654|0|1|0
79846|8930|6855|10|0|0
79847|8930|17326|0|0|1
79848|8931|6824|0|1|0
79849|8931|29654|0|1|0
79850|8931|6856|3|0|0
79851|8931|17326|0|0|1
79852|8932|6831|0|1|0
79853|8932|29654|0|1|0
79854|8932|6851|1|0|0
79855|8932|17326|0|0|1
79856|8933|6826|0|1|0
79857|8933|29654|0|1|0
79858|8933|6853|1|0|0
79859|8933|17326|0|0|1
79860|8934|16908|0|1|0
79861|8934|24078|0|1|0
79862|8934|17139|1|0|0
79863|8934|22|0|0|1
79864|8935|24554|0|1|0
79865|8935|24555|0|1|0
79866|8935|24556|0|1|0
79867|8935|24557|0|1|0
79868|8935|6810|1|0|0
79869|8935|17054|0|0|1
79870|8936|16908|0|2|0
79871|8936|16929|0|1|0
79872|8936|16940|1|0|0
79873|8936|22|0|0|1
79874|8937|16907|0|1|0
79875|8937|16915|0|1|0
79876|8937|17961|1|0|0
79877|8937|22|0|0|1
79878|8938|13006|0|1|0
79879|8938|16901|0|1|0
79880|8938|16952|0|1|0
79881|8938|17961|1|0|0
79882|8938|22|0|0|1
79883|8939|19697|0|3|0
79884|8939|13931|0|2|0
79885|8939|13070|0|1|0
79886|8939|13099|0|1|0
79887|8939|13132|0|1|0
79888|8939|27693|1|0|0
79889|8939|17247|0|0|1
79890|8940|13009|0|1|0
79891|8940|19697|0|1|0
79892|8940|27664|0|1|0
