id|wowid|starterwowid|enabled|always_gen|Name|override_quality|override_item_class_id|override_item_subclass_id|itemtype|foodtype|bait_potency|icon|price|override_buy_stack_price|bagtype|orig_bagtype|bagslots|stacksize|orig_stacksize|damage|delay|alt_damage|alt_delay|alt_dps|classes|slots|aagi|ac|acha|adex|aint|asta|astr|awis|hp|mana|resistmagic|resistdisease|resistpoison|resistcold|resistfire|nodrop|norent|bagsize|source_tradeskill|item_display_file|material|color|bagwr|banedmgamt|banedmgbody|banedmgrace|bardtype|bardvalue|book|casttime|casttime_|deity|elemdmgtype|elemdmgamt|factionamt1|factionamt2|factionamt3|factionamt4|factionmod1|factionmod2|factionmod3|factionmod4|booktextname|focuseffect|fvnodrop|itemclass|light|lore|magic|maxcharges|races|range|reclevel|recskill|reqlevel|sellrate|size|skillmodtype|skillmodvalue|tradeskills|weight|booktype|recastdelay|recasttype|stackable|clickeffect|clickeffect_wow|clickequipwowid|clickessencewowid|clicktype|clicklevel|clicklevel2|proceffect|procrate|proclevel|proclevel2|procenchant_spellIDWOW|procenchant_effectIDEQ|worneffect|worntype|wornlevel|wornlevel2|worn_wow_spellid|focustype|scrolleffect|scrolltype|source|clickunk7|procunk1|procunk7|wornunk7|focusunk7|scrollunk7|clickname|wornname|bardeffect|bardeffecttype|bardlevel2|bardlevel|bardunk1|bardunk7|gmflag|soulbound|wowid_head|wowid_neck|wowid_shoulder|wowid_back|wowid_wrists|wowid_hands|wowid_waist|wowid_legs|wowid_feet|wowid_finger|wowid_trinket|wowid_ranged|wowid_mainhand
27119|106472|-1|1|0|Reinforced Dragonleg Breeches|-1|-1|-1|10|0|0|630|0|-1|0|0|0|1|1|0|0|0|0|0|927|262144|0|22|0|9|0|5|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Reinforced Dragonleg Breeches|1|-1|16383|0|0|0|0|1|1|0|0|0|42|0|0|0|0|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|ALKABOR|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27120|106473|-1|1|0|Reinforced Dragonhorn Boots|-1|-1|-1|10|0|0|779|0|-1|0|0|0|1|1|0|0|0|0|0|927|524288|8|16|0|0|0|0|0|0|0|0|4|0|0|0|0|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Reinforced Dragonhorn Boots|1|-1|16383|0|0|0|0|1|1|0|0|0|25|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27121|106474|-1|1|0|Reinforced Dragonhide Gauntlets|-1|-1|-1|10|0|0|530|0|-1|0|0|0|1|1|0|0|0|0|0|927|4096|0|12|0|0|0|0|5|0|0|0|0|0|0|0|9|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Reinforced Dragonhide Gauntlets|1|-1|16383|0|0|0|0|1|1|0|0|0|15|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27122|106475|-1|1|0|Reinforced Dragonhorn Bracers|-1|-1|-1|10|0|0|505|0|-1|0|0|0|1|1|0|0|0|0|0|927|1536|0|12|5|0|0|0|0|9|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Reinforced Dragonhorn Bracers|1|-1|16383|0|0|0|0|1|1|0|0|0|18|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27123|106476|-1|1|0|Reinforced Dragonspine Vambraces|-1|-1|-1|10|0|0|622|0|-1|0|0|0|1|1|0|0|0|0|0|927|128|0|16|0|0|0|0|9|0|0|0|0|5|0|0|0|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Reinforced Dragonspine Vambraces|1|-1|16383|0|0|0|0|1|1|0|0|0|14|0|0|0|0|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|ALKABOR|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27124|106477|-1|1|0|Reinforced Dragonskull Helm|-1|-1|-1|10|0|0|746|0|-1|0|0|0|1|1|0|0|0|0|0|927|4|0|16|0|0|9|5|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|2|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Reinforced Dragonskull Helm|1|-1|16383|0|0|0|0|1|1|0|0|0|32|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27125|106478|-1|1|0|Reinforced Dragonskin Mask|-1|-1|-1|10|0|0|770|0|-1|0|0|0|1|1|0|0|0|0|0|927|8|0|11|9|0|0|0|0|0|0|0|0|0|0|0|5|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Reinforced Dragonskin Mask|1|-1|16383|0|0|0|0|1|1|0|0|0|17|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27126|106479|-1|1|0|Reinforced Dragonhide Breastplate|-1|-1|-1|10|0|0|621|0|-1|0|0|0|1|1|0|0|0|0|0|927|131072|4|32|4|4|4|4|4|4|60|60|4|4|4|4|4|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Reinforced Dragonhide Breastplate|1|-1|16383|0|0|0|0|1|2|0|0|0|55|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27127|106480|-1|1|0|Reinforced Dragonhide Belt|-1|-1|-1|10|0|0|503|0|-1|0|0|0|1|1|0|0|0|0|0|927|1048576|4|10|0|0|0|0|0|0|0|0|0|0|8|0|0|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Reinforced Dragonhide Belt|1|-1|16383|0|0|0|0|1|1|0|0|0|22|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27128|106481|-1|1|0|Reinforced Dragonwing Cloak|-1|-1|-1|10|0|0|663|0|-1|0|0|0|1|1|0|0|0|0|0|927|256|0|12|0|0|0|0|4|8|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Reinforced Dragonwing Cloak|1|-1|16383|0|0|0|0|1|2|0|0|0|52|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27129|106482|-1|1|0|Heavy Dragonwing Mantle|-1|-1|-1|10|0|0|668|0|-1|0|0|0|1|1|0|0|0|0|0|927|64|0|13|0|0|0|0|0|0|45|45|0|0|0|0|0|-1|-1|0|-1|IT63|0|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Heavy Dragonwing Mantle|1|-1|16383|0|0|0|0|1|1|0|0|0|20|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27130|106483|-1|1|0|Heavy Dragonleg Breeches|-1|-1|-1|10|0|0|630|0|-1|0|0|0|1|1|0|0|0|0|0|927|262144|0|23|0|10|0|6|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Heavy Dragonleg Breeches|1|-1|16383|0|0|0|0|1|1|0|0|0|42|0|0|0|0|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|ALKABOR|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27131|106484|-1|1|0|Heavy Dragonhorn Boots|-1|-1|-1|10|0|0|779|0|-1|0|0|0|1|1|0|0|0|0|0|927|524288|9|17|0|0|0|0|0|0|0|0|5|0|0|0|0|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Heavy Dragonhorn Boots|1|-1|16383|0|0|0|0|1|1|0|0|0|25|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27132|106485|-1|1|0|Heavy Dragonhide Gauntlets|-1|-1|-1|10|0|0|530|0|-1|0|0|0|1|1|0|0|0|0|0|927|4096|0|13|0|0|0|0|6|0|0|0|0|0|0|0|10|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Heavy Dragonhide Gauntlets|1|-1|16383|0|0|0|0|1|1|0|0|0|15|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27133|106486|-1|1|0|Heavy Dragonhorn Bracers|-1|-1|-1|10|0|0|505|0|-1|0|0|0|1|1|0|0|0|0|0|927|1536|0|13|6|0|0|0|0|10|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Heavy Dragonhorn Bracers|1|-1|16383|0|0|0|0|1|1|0|0|0|18|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27134|106487|-1|1|0|Heavy Dragonspine Vambraces|-1|-1|-1|10|0|0|622|0|-1|0|0|0|1|1|0|0|0|0|0|927|128|0|17|0|0|0|0|10|0|0|0|0|6|0|0|0|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Heavy Dragonspine Vambraces|1|-1|16383|0|0|0|0|1|1|0|0|0|14|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27135|106488|-1|1|0|Heavy Dragonskull Helm|-1|-1|-1|10|0|0|746|0|-1|0|0|0|1|1|0|0|0|0|0|927|4|0|17|0|0|10|6|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|2|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Heavy Dragonskull Helm|1|-1|16383|0|0|0|0|1|1|0|0|0|32|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27136|106489|-1|1|0|Heavy Dragonskin Mask|-1|-1|-1|10|0|0|770|0|-1|0|0|0|1|1|0|0|0|0|0|927|8|0|12|10|0|0|0|0|0|0|0|0|0|0|0|6|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Heavy Dragonskin Mask|1|-1|16383|0|0|0|0|1|1|0|0|0|17|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27137|106490|-1|1|0|Heavy Dragonhide Breastplate|-1|-1|-1|10|0|0|621|0|-1|0|0|0|1|1|0|0|0|0|0|927|131072|5|33|5|5|5|5|5|5|70|70|5|5|5|5|5|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Heavy Dragonhide Breastplate|1|-1|16383|0|0|0|0|1|2|0|0|0|55|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27138|106491|-1|1|0|Heavy Dragonhide Belt|-1|-1|-1|10|0|0|503|0|-1|0|0|0|1|1|0|0|0|0|0|927|1048576|5|11|0|0|0|0|0|0|0|0|0|0|9|0|0|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Heavy Dragonhide Belt|1|-1|16383|0|0|0|0|1|1|0|0|0|22|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27139|106492|-1|1|0|Heavy Dragonwing Cloak|-1|-1|-1|10|0|0|663|0|-1|0|0|0|1|1|0|0|0|0|0|927|256|0|13|0|0|0|0|5|9|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Heavy Dragonwing Cloak|1|-1|16383|0|0|0|0|1|2|0|0|0|52|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27140|106493|-1|1|0|Peerless Dragonwing Mantle|-1|-1|-1|10|0|0|668|0|-1|0|0|0|1|1|0|0|0|0|0|927|64|0|14|0|0|0|0|0|0|55|55|0|0|0|0|0|-1|-1|0|-1|IT63|0|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Peerless Dragonwing Mantle|1|-1|16383|0|0|0|0|1|1|0|0|0|20|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27141|106494|-1|1|0|Peerless Dragonleg Breeches|-1|-1|-1|10|0|0|630|0|-1|0|0|0|1|1|0|0|0|0|0|927|262144|0|24|0|11|0|7|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Peerless Dragonleg Breeches|1|-1|16383|0|0|0|0|1|1|0|0|0|42|0|0|0|0|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|ALKABOR|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27142|106495|-1|1|0|Peerless Dragonhorn Boots|-1|-1|-1|10|0|0|779|0|-1|0|0|0|1|1|0|0|0|0|0|927|524288|10|18|0|0|0|0|0|0|0|0|6|0|0|0|0|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Peerless Dragonhorn Boots|1|-1|16383|0|0|0|0|1|1|0|0|0|25|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27143|106496|-1|1|0|Peerless Dragonhide Gauntlets|-1|-1|-1|10|0|0|530|0|-1|0|0|0|1|1|0|0|0|0|0|927|4096|0|14|0|0|0|0|7|0|0|0|0|0|0|0|11|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Peerless Dragonhide Gauntlets|1|-1|16383|0|0|0|0|1|1|0|0|0|15|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27144|106497|-1|1|0|Peerless Dragonhorn Bracers|-1|-1|-1|10|0|0|505|0|-1|0|0|0|1|1|0|0|0|0|0|927|1536|0|14|7|0|0|0|0|11|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Peerless Dragonhorn Bracers|1|-1|16383|0|0|0|0|1|1|0|0|0|18|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27145|106498|-1|1|0|Peerless Dragonspine Vambraces|-1|-1|-1|10|0|0|622|0|-1|0|0|0|1|1|0|0|0|0|0|927|128|0|18|0|0|0|0|11|0|0|0|0|7|0|0|0|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Peerless Dragonspine Vambraces|1|-1|16383|0|0|0|0|1|1|0|0|0|14|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27146|106499|-1|1|0|Peerless Dragonskull Helm|-1|-1|-1|10|0|0|746|0|-1|0|0|0|1|1|0|0|0|0|0|927|4|0|18|0|0|11|7|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|2|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Peerless Dragonskull Helm|1|-1|16383|0|0|0|0|1|1|0|0|0|32|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27147|106500|-1|1|0|Peerless Dragonskin Mask|-1|-1|-1|10|0|0|770|0|-1|0|0|0|1|1|0|0|0|0|0|927|8|0|13|11|0|0|0|0|0|0|0|0|0|0|0|7|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Peerless Dragonskin Mask|1|-1|16383|0|0|0|0|1|1|0|0|0|17|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27148|106501|-1|1|0|Peerless Dragonhide Breastplate|-1|-1|-1|10|0|0|621|0|-1|0|0|0|1|1|0|0|0|0|0|927|131072|6|34|6|6|6|6|6|6|80|80|6|6|6|6|6|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Peerless Dragonhide Breastplate|1|-1|16383|0|0|0|0|1|2|0|0|0|55|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27149|106502|-1|1|0|Peerless Dragonhide Belt|-1|-1|-1|10|0|0|503|0|-1|0|0|0|1|1|0|0|0|0|0|927|1048576|6|12|0|0|0|0|0|0|0|0|0|0|10|0|0|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Peerless Dragonhide Belt|1|-1|16383|0|0|0|0|1|1|0|0|0|22|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27150|106503|-1|1|0|Peerless Dragonwing Cloak|-1|-1|-1|10|0|0|663|0|-1|0|0|0|1|1|0|0|0|0|0|927|256|0|14|0|0|0|0|6|10|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Peerless Dragonwing Cloak|1|-1|16383|0|0|0|0|1|2|0|0|0|52|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27151|106504|-1|1|0|Matchless Dragonwing Mantle|-1|-1|-1|10|0|0|668|0|-1|0|0|0|1|1|0|0|0|0|0|927|64|0|15|0|0|0|0|0|0|65|65|0|0|0|0|0|-1|-1|0|-1|IT63|0|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Matchless Dragonwing Mantle|1|-1|16383|0|0|0|0|1|1|0|0|0|20|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27152|106505|-1|1|0|Matchless Dragonleg Breeches|-1|-1|-1|10|0|0|630|0|-1|0|0|0|1|1|0|0|0|0|0|927|262144|0|26|0|13|0|9|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Matchless Dragonleg Breeches|1|-1|16383|0|0|0|0|1|1|0|0|0|42|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27153|106506|-1|1|0|Matchless Dragonhorn Boots|-1|-1|-1|10|0|0|779|0|-1|0|0|0|1|1|0|0|0|0|0|927|524288|11|19|0|0|0|0|0|0|0|0|7|0|0|0|0|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Matchless Dragonhorn Boots|1|-1|16383|0|0|0|0|1|1|0|0|0|25|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27154|106507|-1|1|0|Matchless Dragonhide Gauntlets|-1|-1|-1|10|0|0|530|0|-1|0|0|0|1|1|0|0|0|0|0|927|4096|0|15|0|0|0|0|8|0|0|0|0|0|0|0|12|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Matchless Dragonhide Gauntlets|1|-1|16383|0|0|0|0|1|1|0|0|0|15|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
27155|106508|-1|1|0|Matchless Dragonhorn Bracers|-1|-1|-1|10|0|0|505|0|-1|0|0|0|1|1|0|0|0|0|0|927|1536|0|15|8|0|0|0|0|12|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|18|1328740|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Matchless Dragonhorn Bracers|1|-1|16383|0|0|0|0|1|1|0|0|0|18|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
