zone_shortname|creature_name|hail_text
qeytoqrg|#Apprentice_of_Saxuus|Hello $N, nice to meet you. I just came out to run some errands.
qeytoqrg|Axe_Broadsmith|Greetings. The fishing is sparse here. You would fare better at Lake Rathe.
qeytoqrg|Baobob_Miller|Hello, there. My name is Baobob Miller. My sister and I are the best tanners in all of Norath. Wolves are my specialty. A nice wolf skin garment would be the perfect accessory to your stylish ensemble.
qeytoqrg|Barn_Bloodstone|You seem a little out of place here. You should go back to the nice little village you came from. This place will eat you alive. The Golden Rooster is no place for you.
qeytoqrg|Buzzlin_Bornahm|Ahoy there, swabby! This here side of the world sure is beautiful, ain't it?
qeytoqrg|Chanda_Miller|Um.. I do not know you. Please um.. leave me be.
qeytoqrg|Crumpy_Irontoe|Bug off! Unless you want an Irontoe boot to caress your head?!
qeytoqrg|Gnasher_Furgutt|Who are you? Did McNeal send you? If not, you would do yourself good to leave Gnasher alone. I have friends in high places.
qeytoqrg|Gornolin|Greetings, my fellow traveler. I am Gornolin Zot, traveling merchant of fine wares. Please. Take a look at what I have to offer.
qeytoqrg|Guard_Cheslin|Hail, mighty adventurer! I am Guard Cheslin Sydwend and I am here to serve and protect. Feel safe when we Qeynos guards are on watch. We are the best!
qeytoqrg|Guard_Leopold|Hail, $N. You had best keep moving. One who stands around too long in Qeynos Hills tends to get surprised by vicious creatures.
qeytoqrg|Hadden|Hello there, traveler. I hope you weren't planning on doing any fishing here. They don't seem to be biting much lately. What few fish I do happen to catch, I usually sell to my merchant friends in Qeynos. It ain't much, but it's a living.
qeytoqrg|Hefax_Tinmar|Hail, traveler! You can rest here in the tower. We shall protect you. I apologize for the scarcity of patrols.
qeytoqrg|Holly_Windstalker|Well met, $N. I am Holly Windstalker, Protector of the Pine. What brings you out to the Qeynos Hills? Not hunting, I hope. These stains on my blade are all that is left of the last adventurer I caught harming my bear and wolf friends.
qeytoqrg|Isabella_Cellus|Hello. How nice to meet you, $N!
qeytoqrg|Konem_Matse|Ah, greetings, young $N, how are you on this fine day? Perfect day for a nice stroll through the hills, if I do say so myself.
qeytoqrg|Lars_McMannus|Hello. The name's Lars McMannus of Clan McMannus.
qeytoqrg|Marton_Sayer|Welcome. Please stock up on provisions, especially if you are headed toward the lair of the vile gnolls. If so, I wish you much luck and many gnoll pelts!! I also have knowledge of a powerful dog. I pray you do not encounter him.
qeytoqrg|Mira_Sayer|Welcome $N. What brings you out this way? Be careful, we have had problems with bandits of late. As if the gnolls were not enough.
qeytoqrg|Misty_Storyswapper|Nice to meet you, $N. If you are a fellow bard. I must inform you that you will make no profit around here. Not with Guard McCluskey around.
qeytoqrg|Neclo_Rheslar|A Hello, citizen... Watch your step, there have been many vicious beasts about today.
qeytoqrg|Niclaus_Ressinn|Hail, $N. I am Niclaus Ressinn, loyal Paladin of Life. I am scouting the Qeynos Hills on orders from High Priestess Jahnda. We have received reports of undead prowling these hills of late.
qeytoqrg|Pyzjn|Hail, $N. Pyzjn is working for Master Varsoon. If Pyzjn do good work maybe Master Varsoon tell Master Bruax he is worthy. Pyzjn must go now. All glory to the Plaguebringer! May you die a painful, oozing death.
qeytoqrg|Rephas|Aagggh.. Get away from here.. Go, run.. Far away.. Or I shall call Karana's wrath upon you!
qeytoqrg|Rilca_Leafrunner|Well, it seems that you have something of importance that you wish to speak to me about? No? Then perhaps you can do something for me.
qeytoqrg|Sir_Edwin_Motte|Greetings, $N! How lucky you are to encounter the greatness of the legendary Sir Edwin Motte, slayer of cyclopes, battler of beasts, crusher of creatures, masher of monsters, eradicator of evil and champion of the third annual dart championship of Freeport.
qeytoqrg|Talym_Shoontar|How are you, friend? It is a good day to be alive in Antonica! If you should happen to visit Surefall Glade, say hello to Hager Sureshot for me.
qeytoqrg|Tol_Nicelot|I have no time to waste with strangers!
qeytoqrg|Tovax_Vmar|What? Who the heck are you and how do you know my name?! Never mind... Just leave me alone!
qeytoqrg|Varsoon|How dare you address me thus?! Your ignorance shall bring your doom!
qeytoqrg|Wyle_Bimlin|Greetings, fine friend! I bet you are in need of some fine tonics. Feeling a little low? Take a drink of my fine Zap Doodle Tonic. It will give you the energy of five hill giants! You are in luck, my friend! I have it on sale today, and today only. Matter of fact, the sale ends in five minutes or five footsteps, whichever comes first. So don't be down... get an upside-down frown with my Zap Doodle Tonic! All sales are final.
qrg|Bren_Treeclimber|Hello, $N. My name is Bren Treeclimber and I am a Protector of the Pine. We have sworn our lives to protecting all the animals of Surefall Glade. Poachers, beware!
qrg|Corun_Finisc|Hello. My name is Corun Finisc and I am one of the Jaggedpine Treefolk. It is our divine responsibility to watch over and protect Surefall Glade and its inhabitants from those who seek to destroy them.
qrg|Errin_Pinewhisper|Welcome to Surefall Glade friend. I am Errin Pinewhisper, Ranger of Karana the Storm Lord. You will find worshipers of both Karana and Tunare residing here in harmony. I train young rangers of both faiths and assist them in getting prepared for work in the often dangerous lands beyond the glade. If you are in need of a sturdy outfit suitable for work as a young ranger then I will gladly instruct you on the means to obtain one.
qrg|Frenway_Marthank|Greetings, stranger. Please excuse my melancholy state. I have had some bad news that has brought me great sorrow.
qrg|Gerael_Woodone|It is good to meet you, $N. You, my friend, are an adventurer. The rugged look of you testifies to that. Let me know if you plan to adventure in the Plains of Karana. I have need of a person such as yourself to deliver a flask.
qrg|Gillarian_Naelev|Welcome, friend. Welcome to Surefall Glade. I need not remind you about poaching, I hope
qrg|Hager_Sureshot|Greetings, $N. Feel free to rest here in Surefall Glade. Just be sure you do no hunting whilst here. If so, then you shall pay the punishment of death. I trust you will abide by the laws?
qrg|Larsk_Juton|Hail, Adventurer! I hope you are enjoying your time in Surefall Glade. You must be careful when leaving the Jaggedpine. There have been many report of Sabertooths attacking travelers.
qrg|Merdan_Fleetfoot|Yes Niera! Oh. Erm. Hi. I mean, uh. How are you?
qrg|Merona_Castekin|Oh, hello! Welcome to Surefall Glade. Are you planning a trip to Qeynos? If you are, I could use some help finding my brother.
qrg|Poacher|Hello, adventurer. I hope the land of Norrath has been kind to you. I myself have made a killing. Hunting is surely the sport of the rich. And if you are not rich at its start, you soon shall be, from the profit made off hides.
qrg|Salmekia_Treherth|Welcome to Surefall Glade, $N, the home of the Jaggedpine Treefolk. I help teach young druids the ways of our people. We have worshipers of both Karana, the Storm Lord, and Tunare, the All Mother, living here in the glade. If you are a new druid I will help you obtain a suit of clothing that will offer comfort and protection while working in the wilds and help protect you from the weapons of the Gnolls that wish to take these lands.
qrg|Sivina_Lutewhisper|Hail, $N - Are you interested in helping the League of Antonican Bards by delivering some mail?
qrg|Talym_Shoontar|How are you, friend? It is a good day to be alive in Antonica! If you should happen to visit Surefall Glade, say hello to Hager Sureshot for me.
qrg|Te`Anara|Welcome, friend! I hope your stay in Surefall Glade will ease your mind and soothe your soul. While you are here, we ask you to abide by the laws of the Jaggedpine.
qrg|Vesteri_Nomanoi|Hail, $N. I am Vesteri Namanoi. I provide training to the Jaggedpine Treefolk and their allies. If you are not busy, I would like to ask a small favor of you.
qrg|a_poacher|Hello, adventurer. I hope the land of Norrath has been kind to you. I myself have made a killing. Hunting is surely the sport of the rich. And if you are not rich at its start, you soon shall be, from the profit made off hides.
rathemtn|Abigail|Greetings! I am the holder of the secret of the Breastplate of Ro. You may rest here. You are quite safe within this camp of paladins.
rathemtn|Brother_Zephyl|Greetings. I am one with the Lost Circle. You have found me. What is it you desire?
rathemtn|Cynthia|Hello. I am Cynthia.
rathemtn|Darfumpel_Zirubbel|Hail, $N. I am Darfumpel, master jeweler and proprietor of this shop. How might I assist you today? Perhaps you need a stone cut or some jewelry repaired?
rathemtn|David|I, the keeper of the Bracers of Ro, welcome you. Come and rest within our camp. You have nothing to fear while such righteous might is gathered.
rathemtn|Elisabeth|Very good to meet you. $N. I am the keeper of the Greaves of Ro. Please feel free to rest and recuperate here. We shall see that you are safe from the evils of the Rathe Mountains.
rathemtn|Glaron_the_Wicked|Are you the one they sent to help our cause? I should have known they would send a green witch doctor to serve Bertoxxulous and myself. Very well, you will have to suffice. I have a task you must fulfill if you wish to know the blessing of my god and impress your masters.
rathemtn|Hasten_Bootstrutter|Stopped I have done. Greet you I will. What business do we have? Hmm? Speak up!!
rathemtn|Innkeep_Serge|Welcome to the Rathe Mountains hideaway!
rathemtn|Innkeep_Troy|Welcome to the Rathe Mountains hideaway!
rathemtn|Karam_Dragonforge|Welcome. I have a number of platemail items, if you are interested. I am also a master smith of exotic materials such as dragon scales.
rathemtn|Kazzel_D`Leryt|Finally, a servant worthy of my needs! Apparently you are of high status, which perhaps means you might know a master jeweler capable of faceting a very magical, yet fragile stone?
rathemtn|Marianna|Rodcet Nife welcomes you into our noble camp. I am the keeper of the Vambraces of Ro.
rathemtn|Nicholas|Greetings, friend. I am the keeper of the Boots of Ro. Please rest here with us in our camp of righteousness. No harm can come to you while we paladins keep watch.
rathemtn|Sentry_Joanna|Love and passion to you. my friend. Seek you the Gauntlets of Ro? If not. then I offer you the safety of this camp.
rathemtn|Sir_Edwin_Motte|Greetings, $N! How lucky you are to encounter the greatness of the legendary Sir Edwin Motte, slayer of cyclopes, battler of beasts, crusher of creatures, masher of monsters, eradicator of evil and champion of the third annual dart championship of Freeport.
rathemtn|Solvedi_Aldeberan|Hail, forestwalker. Welcome to the Rathe bear preserve of the Unkempt Druids. We strive to protect nature with diligence and punish her defilers with prejudice!
rathemtn|Tabien_the_Goodly|Oh thank Marr you are here, $N. I was beginning to think I would be abandoned in my time of need. I have a task for you to complete in the name of my patron Mithaniel Marr.
rathemtn|Thomas|Welcome to our camp. We are paladins gathered from many lands. We have been called to this land by our deities. Ours is a crusade of righteousness. Have you happened upon us by chance or do you seek the sacred molds?
rathemtn|Tibrinn_Ember|I am Tibrinn Ember, forest friend and Unkempt Druid. Aid us in our conflict against the polluters of nature and I will reward you.
rathemtn|Xenyari_Lisariel|Hello, $N.
rathemtn|a_lesser_spirit|Did you take this person's life, shaman?
rivervale|Ace_Slighthand|Hey, hey, hey! Welcome to the Fool's Gold. Don't bet more than you can afford to lose, pal! You don't want to end up like ol' Kevlin. If you're looking for something to do after you have a drink, you may be interested in a task.
rivervale|Bartle_Barnick|Good day! If you are a new Druid of the Storm Reapers I have promised Hibbs that I would assist in getting you outfitted for ventures beyond Rivervale but you must bring me a note from Reebo as proof that he sent you. There are many dangers outside of the shire so often leather clothing and a weapon become necessities for a traveling druid.
rivervale|Beek_Guinders|Beek Guinders waves enthusiastically and says, Hay, ho, there, young $R! I'd love to yak it up with you but I'm a bit busy at the moment, trying to find some help.
rivervale|Bipdo_Hargin|I am busy right now. Please leave me alone.
rivervale|Blinza_Toepopal|Hello, $N. Welcome to the Fool's Gold! Cards are upstairs, drinks are down here. Have fun!
rivervale|Daleen_Leafsway|Greetings, $N. Welcome to Tagglefoot's Farm. We grow nothing but the finest vegetables in our field. We even manage to harvest the mystical jumjum stalk in our fields. Karana has blessed us indeed.
rivervale|Dalorio_Blistbobble|Zonkers! You scared me! Well it is good to meet you nonetheless young $N. Many young Guardians of the Vale often come to me for guidance. If there is something I can help you with in your training you make sure you let Dalorio know! In the meanwhile I will be working on my trade.
rivervale|Deputy_Lowmot|Greetings, $N! I am Deputy Lowmot. In addition to my duties as a deputy, I am also in charge of organizing all of our meals here at the Guardian Stronghold.
rivervale|Fiddy_Bobick|Ahoy, mate!! The name's Fiddy Bobick! Perhaps you've heard of me.. the greatest halfling to sail the seas of Norrath? I have been to the North, South, East and West, and thank Prexus. I have survived it all! Why I have returned to this little hollow is a wonder to me. Obviously, the salty air finally got to my brain!
rivervale|Gapeers_Johhanis|Gapeers Johhanis jumps at your voice, he's obviously very focused on a set of beakers on the table. They seem to be holding samples of rotted flesh. Gapeers says, 'Oh my heart! You could have stopped it! Please be careful when entering these chambers. It would be unfortunate if I had dropped and broken these specimens.
rivervale|Hendi_Mrubble|Why, hello there!! Welcome to the Church of Mischief. I am Hendi Mrubble. The 'R' is silent. I am the resident healer of the church, so if you are in need of healing, or want me to cure poison or cure disease, let me know. If you've got a touch of the crazy brain, I can't do a thing for you.
rivervale|Hibbs_Rootenpaw|Hibbs Rootenpaw Hello! I am Hibbs Rootenpaw, Master Druid of the Storm Reapers. If you have not yet ventured beyond Rivervale beware of the dangers that lurk through out the lands beyond our shire. There are many evil beings that would not hesitate to end the life of a young druid of the Storm Reapers.
rivervale|Ilscent_Tagglefoot|Oh hello, $N. My name is Ilscent. I am glad to see you, but I am in a bit of a bind right now.
rivervale|Kaya_Cloudfoot|A pleasure to make your acquaintance $N. I am Kaya Cloudfoot, first Paladin of the Storm Reapers. I traveled long ago when I was just a wee sprout to the city of Qeynos far to the west. It was there I grew under the tutelage of the Knights of Thunder, a noble order of paladins loyal to Karana, the Storm Lord. I have returned now to Rivervale to teach interested young halflings the ways of a Knight of the Storm Reapers so that we may defend Karanas people and lands from the evil forces that would see it destroyed.
rivervale|Kevlin_Diggs|Greetings, $N! Welcome to my shop! We have many fine wares. The Diggses of Rivervale have always supplied halflings and travelers with the finest armor. I advise you to purchase armor only from Kevlin's Gear and not to be conned into buying from Sonsa Fromp.
rivervale|Kizzie_Mintopp|Enough talk there, chatterbox. You buy lots of herbs. I gotta make a living, not more friends.
rivervale|Lendel_Deeppockets|It's nice to meet you $N. Allow me to introduce myself. I am Lendel Deeppockets master Assassin of Rivervale. I am personally in charge of all training we have the new recruits go through before they are sent out on specific missions.
rivervale|Marshal_Anrey|Stand at attention!! You don't look fit enough to toe-wrestle my grandma!! You cannot be in my squad!! Are you petitioning or are you a visitor?
rivervale|Marshal_Ghobber|Greetings! Allow me to introduce myself. I am Marshal Ghobber Truppack. Marshal of the Great Wall Patrol. Are you new to the squad?
rivervale|Marshal_Lanena|Hello. $N. I am Lanena Wickystick, marshal of all Vale concerns. If there are any troubles brewing in our fine town which concern the Guardians of the Vale, please inform me. You must be a new deputy or are you an outsider?
rivervale|Mayor_Gubbin|Greetings, $N! Welcome to Rivervale! I hope you plan to stay on and assist us in any way you can. We all have talents to aid in the prosperity of the hollow.
rivervale|Meeka_Diggs|Hello, $N - my how you've grown! Would you perhaps care to see my cloth armor for sale?' Her eyes twinkle. 'Maybe you'd like to hear a little about the traditional halfling craft of bagmaking?
rivervale|Megosh_Thistlethorn|Greetings $N! I am Megosh Thistlethorn first Ranger of the Storm Reapers of Rivervale. I journeyed many years ago to the Surefall Glade far to the west of our lovely shire. It was there I trained with the human and half-elven rangers that like the Storm Reapers are faithful disciples of Karana. I have returned now to Rivervale to teach our interested young people the ways of a ranger of the Storm Lord, so that we may defend our shire and the wilds of Norrath from the evil forces that would see it destroyed.
rivervale|Reebo_Leafsway|Greetings and salutations, $N! My name is Reebo Leafsway, loyal Druid of Karana. I am in charge of helping young druids who wish to get started down the trail to Karana's wisdom. I also do my share of tending the crops.
rivervale|Rueppy_Kutpurse|Hello, $N. Rueppy's my name. Why don't you buy us something to drink and we can talk?
rivervale|Shakey_Scarecrow|Shakey Scarecrow rustles and looks up at you in acknowledgment.
rivervale|Sheriff_Roglio|Hail, $N! Stand tall whenever you are speaking to the Sheriff of Rivervale. I command the warriors of this vale. You must be new to the ranks of the Guardians of the Vale, so be sure to report to your squad at once. We must protect our people. The danger has come closer to home. If you are not a deputy, then please leave these halls.
rivervale|Silna_Songsmith|Hail, $N - Are you interested in helping the League of Antonican Bards by delivering some mail?
rivervale|Soulbinder_Hoggle_Grubbytoe|Greetings $N. When a hero of our world is slain their soul returns to the place it was last bound and the body is reincarnated. As a member of the Order of Eternity it is my duty to bind your soul to this location if that is your wish.
rivervale|Teelie_Meegles|Hello there, $N. I sell the Rivervale Voice. It's our local newspaper and has all the news a halfling needs to know.
rivervale|Thekela_Meepup|It is a pleasure to meet you $N. I am Thekela Meepup, one of the highest ranking Clerics in all of Rivervale. I pride myself on being the mentor for all of the furryfooted that are called upon by Bristlebane to give life. If you are a Cleric I might have some training for you to complete if you so wish.
rivervale|Toelia_Snuckery|Oh, hi. Listen, um.. $N, was it? Listen, pal. I really don't have time for the friendly-friendly, so why don't you just move on?
rivervale|Twippie_Diggs|What a lovely day it is, $N! You look rather sunburned!' Twippie winks at you. 'I've some fine leather armor for sale today, or perhaps I could bend your ear with a little learning?
rivervale|Uner_Gnarltrunk|Hello there, $N. Please watch where you are stepping when you're out in the field. Nothing is more frustrating than having some fine jumjum ruined by our own careless feet. That reminds me, Deputy Tagil still owes us for that jumjum he stomped on the other day!
runnyeye|#Lord_Pickclaw|Hail? You should be on your knees, $N! I suffer you in my realm for the moment, but if you and yours keep on with your attempts to destroy us, this will change. Do not think for a second that my subjects will hesitate to do what I command. I have proven myself in battle time and time again, and will do what is needed in the future. Xorbb learned this the hard way, and I am ready to teach this lesson to anyone else who challenges me.
sebilis|An_Undead_Bard|Hail, $N. Are you perchance a minstrel?
sebilis|a_fallen_monk|Failed to find the rest I have. If you wish what is mine then give proof of the final shackle unto me.
skyfire|Jennus_Lyklobar|Hello and well met! A $R like you does not often come here.. Do you come seeking what I possess? Fire, fire, fire and fire is mine! I surround myself with fire, I bathe in fire, I consume fire, I am the Master of Fire! Hahahaha, but I digress. Have you come for the element of Fire, seeking to fall to the same fate as Trilith Magi'kot?
skyfire|Warder_Cecilia|Greetings, you have made excellent time. We received word that Zordak was gathering his power here, and we still have little knowledge of his true intentions. Scattered throughout these mountains there are small Pearlescent Shards, binding four of these shards together within a Box of Binding should allow me to create a Seal. This seal, when fused with a Swirling Pearl inside Zordak's heart should allow our seers to divine his true intentions, even after he has been slain. Once you have the seal I will release Zordak, make haste I will not be able to hold him for long.
skyshrine|#Grudash_the_Baker|Hello stranger, what was your name? Ahh good to meet you, $N, I am Grudash the Baker. We do not get many strangers to these parts. Some of those that we have had here turned out to be more trouble than they were worth, so you may encounter a few negative reactions. Not from me though, you look like honest folk and perhaps paying customers, so I will give you a chance. Watch your step around Halcix there, he seems a might hungry today. He already finished off at least a dozen of my Boysenberry pies. He has what you would call, a very voracious appetite.
skyshrine|#Sentry_Kale|Ah, outsiders, I have heard word of your travel here. Perhaps you wish to become a friend of the kin?
skyshrine|Abudan_Fe`Dhar|Abudan Fe`Dhar eyes you malevolently. 'I seek those who practice the dark magicks. I seek those who call themselves necromancers. Are you what I seek?'
skyshrine|Adwetram_Fe`Dhar|I wish to speak only to the knights called paladins. If you are what I seek do you wish to partake of my quests?
skyshrine|Ahcaz|I am preparing for my meeting. Please come back another time, $R.
skyshrine|Anex|Hello, $N. I would be careful around the cubes. Rumor is they've gotten some kind of intelligence now.
skyshrine|Asteinnon_Fe`Dhar|Asteinnon Fe`Dhar speaks in a deep tone, 'Greetings. I wish to speak only to a shaman, so I might aid them with protection from the world in the form of armor.'
skyshrine|Chymot|Yes, $R?
skyshrine|Commander_Leuz|Hello, $N, I'm the new commander of the Sky Shrine Militia. This group of shrine residents and newly aligned outlanders are given various tasks to do for the benefit of the shrine. Are you here to request a task?
skyshrine|Crendatha_Fe`Dhar|What do we have here? A cutthroat, perhaps? If you are a rogue, I may have use for you. I am in need of certain components and will reward you well if they are brought to me. Do I have your services?
skyshrine|Elaend_Fe`Dhar|Greetings to you. I seek one who calls himself a wizard. What do you call yourself, manling?
skyshrine|Eldriaks_Fe`Dhar|Eldriaks Fe`Dhar seems very intent on his current studies. After a few moments, the wyvern mutters, '...Hmmm?'
skyshrine|Erepon|Erepon chuckles and goes back to studying.
skyshrine|Fardonad_Fe`Dhar|Hail, most pious one. I sense the aura of your devotion and conviction and it is strong about you. A shame you are so short lived, mortal. But I see potential in you and for that I shall aid you in your calling if you are a cleric. Do you wish my aid?
skyshrine|Grudash_the_Baker|Ah, welcome stranger. Perhaps I could interest you in one of my famous Boysenberry pies, the delight of Sky Shrine.
skyshrine|Guardian_Elgoyr|We were created to protect the Kin and the shrine from attack. This is what we've always done. Do not try to alter this.
skyshrine|Guardian_Laigyr|The Guardians' sole purpose is to protect the shrine and all creatures that dwell here.
skyshrine|Guardian_Llomed|I would step carefully if you decide to travel further into the shrine. The Laoch are a very powerful group and do not take kindly to hostile actions towards them.
skyshrine|Guardian_Lyaric|Guardian Lyaric grumbles and sighs 'They always have me watch the dead end hallway. Nothing exciting ever happens here.
skyshrine|Guardian_Noit|We've been posted here to make sure the giants do not invade from the cobalt scar.
skyshrine|Guardian_Olgax|There are many places for the likes of you. Why don't you go find one right now and leave me alone.
skyshrine|Guardian_Rolsa|Guardian Rolsa ignores you.
skyshrine|Guardian_Salgor|Perhaps when my shift is over we can talk. But not now I am sorry.
skyshrine|Guardian_Salva|Guardian Salva does not respond to your greeting.
skyshrine|Guardian_Selbbep|Greetings, $R. It may be wise to speak with Herald Ziglark before traveling further into the shrine.
skyshrine|Guardian_Synarus|Guardian Synarus scowls at you and goes back to watching the door.
skyshrine|Guardian_Tion|Move along, do not disturb my watch.
skyshrine|Guardian_Xatyl|Guardian Xatyl looks at Erepon and shrugs.
skyshrine|Guardian_Xilac|Hello, $R, don't mind the other velium they are mighty suspicious of the new flesh dashing about.
skyshrine|Jaylorx|Watch out in the water. Yelinak keeps a few small fish there.
skyshrine|Jendavudd_Fe`Dhar|Greetings to you. I seek the service of a powerful warrior. If you are not what I seek leave me be.
skyshrine|Jualicn|Why hello there, $N. I do not see many that pass through these chambers unless they are trusted. What brings you before me today?
skyshrine|Komawin_Fe`Dhar|Greetings to you. I seek one that has chosen the path of monkhood. What do you call yourself?
skyshrine|Larquin_Fe`Dhar|Greetings, I am looking for one who is one with the wild beasts of the world. Do you call yourself a Beastlord?
skyshrine|Lawyla|Hail and well met, $N. I can see by your appearance that you are well traveled. I congratulate you on your thirst for adventure as you are obviously far from where you call home. Would you happen to study the art of sorcery?
skyshrine|Lord_Yelinak|Welcome, young mortal. Word of your deeds has preceded your arrival. Your intentions seem honorable, young one, however my trust is not an easy thing to win these days. Like you, there has been another that came before me with the trust of the dragon kin, and trust them too I did, but alas that proved to be destructive. I note your deeds to this shrine young one, but should you wish my counsel, you must prove your worth beyond doubt. Perhaps a small challenge shall be of interest to you?
skyshrine|Lothieder_Fe`Dhar|Greetings to you. I seek those who call themselves enchanters. Are you what I seek?
skyshrine|Lyphor|Please keep your voice down, $R. I cannot concentrate with you making all that racket.
skyshrine|Merec|Hah! Can you beleve Osino is trying to teach his pet to sit!
skyshrine|Nalelin_Fe`Dhar|Greetings, I seek the ones who stalk through the forests protecting it. If you are one known as a ranger, submit to my will and become stronger. The tasks I set forth will not be easy. Are you ready to submit to my will?
skyshrine|Norsirx|Greetings, traveler. I do not receive many visitors to my quarters here, besides the occasional unfortunate treasure seeker that often will make for a good snack.
skyshrine|Ocoenydd_Fe`Dhar|Greetings to you. I seek those who call themselves magicians. Are you a magician, little one?
skyshrine|Oglard|Greetings, young $R. Very few of your kind has ever seen the halls you now walk through. You must have provided a great service to our kin for them to allow you passage into this inner sanctum. We welcome you to our ancient home.
skyshrine|Onerind_Fe`Dhar|Onerind Fe`Dhar looks around. 'Who dares address me? Oh, it is you. What is it you want? Some armor perhaps? To make a pretty corpse? There is something exquisite about a well-dressed meal. If you are not a shadowknight leave me now or you may end up as my next meal.'
skyshrine|Osino|Can you not see I'm trying to teach my pet to sit. Now go away before you distract it further!
skyshrine|Propron|I'm trying to study please stop bothering me.
skyshrine|Pyrox|Greetings, traveler. I'm the keeper of possessions for the Skyshrine. Any friend of the shrine can safely store their belongings with me.
skyshrine|Qynydd_Fe`Dhar|Greetings to you. I seek one who calls himself a druid. What do you call yourself, manling?
skyshrine|Ralgyn|Hello, $N, what brings you to these sacred quarters on this day? If it is treasure that you seek please ask someone else for I do not have time to think of such petty things. My worries are much greater at this time I am afraid.
skyshrine|Ruru_the_Cook|A stranger? Hmm. Well since you are new to these parts, I will introduce myself. I am Ruru, I do the cooking around here. Best cook in all the lands I would say.
skyshrine|Sarot|Leave me be. I am trying to concentrate, $R.
skyshrine|Sentry_Drahs|I would be careful wandering the maze. Many have gotten lost and never come out the other end.
skyshrine|Sentry_Dumtew|Lord Yelinak created us to serve and protect the Kin.
skyshrine|Sentry_Emil|Ah, hello, you must be the strangers that call yourselves friend to the Kin. Perhaps you would be interested in proving your worth?
skyshrine|Sentry_Enots|Halt, beyond lies the home of the Kin, servants of the mighty Yelinak. Be forewarned, those who would be enemies to the Kin, shall find themselves fodder for the cubes.
skyshrine|Sentry_Hubniq|Move along stranger, I have no time to chatter with you.
skyshrine|Sentry_Iglotn|Move along.
skyshrine|Sentry_Kale|Why come you to the home of the kin? Seek a home amongst the kin perhaps? Perhaps if you wish to prove yourself I may have a task for you.
skyshrine|Sentry_Kale_|Ah, the strangers, I have heard word of you. Why come you to the Skyshrine? Do you wish to be of assistance to the kin? If so, I may have a task, if you are willing.
skyshrine|Sentry_Kaop|I've seen your kind dashing about. Just watch your footing, you never know when you might slip and fall.
skyshrine|Sentry_Kcor|Halt, who goes there? Hmmm. What manner of strangers are you? Let it be known that the Kin hold no love for outsiders, only those truly worthy may walk amongst the Kin.
skyshrine|Sentry_Maof|I'd watch out for the cubes. They've been getting hostile lately.
skyshrine|Sentry_Nalox|I have no time to talk right now. I must keep watch for hostiles.
skyshrine|Sentry_Plaxgc|Beware the cubes. They have gotten a very hostile since the new arrivals.
skyshrine|Sentry_Trid|Can you not see we have our duties to perform, begone.
skyshrine|Sentry_Wegylx|There is rumor that a young N`Ogard is lost in the maze. Perhaps you should go find the father and see if you can help.
skyshrine|Sentry_Zalgoty|Don't mind the velium in next room. They are too caught up in their duty to pay attention to anything else.
skyshrine|Suez|Yes? Can't you see we are busy here.
skyshrine|Supreme_Laochsmith_Psorin|It is most unfortunate that you do not have scales to defend your fragile mortal shell, $R, I can only hope that the armor we in the Shrine can provide you with will extend your life another fraction of a century. In addition to that you also might want a special helm to cover up that scaleless face of yours. I understand that the Mother could not grace you with all our blessings, but at least we can try to make you look half-way decent.
skyshrine|Telnaq|Hello, $R, did you know Lord Yelinak has built a maze to protect the upper levels of the towers from invasion. Keep that in mind when traveling through the shrine.
skyshrine|Umykith_Fe`Dhar|Hail! What news and stories have you from the New World? Perhaps if you are a bard you can spin me stories of those lands. Oh, I forget my manners. We shall exchange talk another time. You seek something, do you not? A new outfit perhaps?
skyshrine|Yaced|Hello, $R, I do not have time to speak to you today. I'm sorry.
skyshrine|Ziglark_Whisperwing|Greetings, $N, I am the Herald of Lord Yelinak, the great ice dragon. I'm charged with taking care of all mundane tasks that are too trivial for the great dragon.
skyshrine|Zynil|Could you perhaps go pester someone else, $R?
skyshrine|a_large_velium_statue|a large velium statue there is no response from this huge statue.
skyshrine|a_shambling_cube|a shambling cube emits a low hum.
skyshrine|a_small_shambling_cube|a small shambling cube emits a low hum.
soldungb|#Zordak_Ragefire|Zordak Ragefire stares at you with unblinking eyes. A wide grin crosses Zordak's face and flames flicker in the depths of his eyes, 'Welcome to the new fortress of the Plasmatic Priesthood! It's a shame about Lord Nagafen's untimely death, really it is! Such a powerful and noble creature should not perish at the hands of mortals.'
soldungb|Targin_the_Rock|You have much to learn.' and 'Your actions and history are a personal affront to all I stand for.
soldungb|Zordak_Ragefire|Zordak Ragefire stares at you with unblinking eyes. A wide grin crosses Zordak's face and flames flicker in the depths of his eyes, 'Welcome to the new fortress of the Plasmatic Priesthood! It's a shame about Lord Nagafen's untimely death, really it is! Such a powerful and noble creature should not perish at the hands of mortals.'
soltemple|Blaize_the_Radiant|Hail, faithful one. I am Blaize the Radiant. Brother Gavel and I are well known among clerics for our forging skills, but special payment is required for our services. Special Ingots and Icons given to our members have been lost, and we will reward whoever retrieves them for us.
soltemple|Cryssia_Stardreamer|Well met $N. I am Cryssia Stardreamer of the Temple of Solusek Ro, protector of a powerful armor that will aid any bard in their journey across Norrath. Are you a bard that desires this armor?
